GPIO,State,Tick,Diff,Time
21,1,2330668598,21925,19:47:46:805853
21,0,2330688723,20125,19:47:46:813219
21,1,2330709569,20846,19:47:46:834145
21,0,2330729989,20420,19:47:46:855079
21,1,2330751894,21905,19:47:46:876991
21,0,2330771979,20085,19:47:46:896919
21,1,2330792664,20685,19:47:46:917839
21,0,2330812949,20285,19:47:46:937764
21,1,2330834834,21885,19:47:46:959671
21,0,2330855019,20185,19:47:46:979619
21,1,2330875754,20735,19:47:47:000541
21,0,2330895719,19965,19:47:47:020473
21,1,2330917229,21510,19:47:47:042383
21,0,2330937169,19940,19:47:47:062325
21,1,2330957649,20480,19:47:47:082262
21,0,2330977489,19840,19:47:47:102199
21,1,2330998904,21415,19:47:47:124116
21,0,2331018804,19900,19:47:47:144043
21,1,2331039424,20620,19:47:47:163980
21,0,2331059404,19980,19:47:47:183914
21,1,2331081059,21655,19:47:47:205821
21,0,2331101089,20030,19:47:47:225767
21,1,2331121945,20856,19:47:47:246686
21,0,2331142355,20410,19:47:47:267601
21,1,2331164505,22150,19:47:47:289502
21,0,2331184995,20490,19:47:47:309432
21,1,2331206275,21280,19:47:47:331351
21,0,2331226955,20680,19:47:47:351601
21,1,2331249365,22410,19:47:47:374092
21,0,2331270080,20715,19:47:47:394562
21,1,2331291515,21435,19:47:47:416089
21,0,2331312430,20915,19:47:47:437577
21,1,2331335050,22620,19:47:47:460083
21,0,2331355970,20920,19:47:47:480557
21,1,2331377440,21470,19:47:47:502037
21,0,2331398415,20975,19:47:47:523549
21,1,2331421160,22745,19:47:47:546100
21,0,2331442195,21035,19:47:47:567587
21,1,2331464015,21820,19:47:47:589064
21,0,2331484901,20886,19:47:47:609544
21,1,2331507561,22660,19:47:47:633008
21,0,2331528766,21205,19:47:47:653522
21,1,2331550646,21880,19:47:47:676039
21,0,2331571436,20790,19:47:47:696509
21,1,2331594121,22685,19:47:47:718993
21,0,2331615276,21155,19:47:47:740491
21,1,2331637256,21980,19:47:47:762031
21,0,2331658246,20990,19:47:47:783566
21,1,2331680866,22620,19:47:47:806122
21,0,2331701841,20975,19:47:47:826621
21,1,2331723631,21790,19:47:47:848130
21,0,2331744466,20835,19:47:47:869617
21,1,2331767036,22570,19:47:47:892102
21,0,2331787966,20930,19:47:47:912593
21,1,2331809821,21855,19:47:47:935073
