Time Step,Actuator Position Array
0.0,10
0.14285714285714285,10
0.2857142857142857,10
0.42857142857142855,10
0.5714285714285714,10
0.7142857142857142,10
0.8571428571428571,10
1.0,10
1.1428571428571428,10
1.2857142857142856,10
1.4285714285714284,10
1.5714285714285714,10
1.7142857142857142,10
1.857142857142857,10
2.0,10
2.142857142857143,10
2.2857142857142856,10
2.4285714285714284,10
2.571428571428571,10
2.714285714285714,10
2.8571428571428568,10
3.0,20
3.142857142857143,20
3.2857142857142856,20
3.4285714285714284,20
3.571428571428571,20
3.714285714285714,20
3.8571428571428568,20
4.0,20
4.142857142857142,20
4.285714285714286,20
4.428571428571428,20
4.571428571428571,20
4.714285714285714,20
4.857142857142857,20
5.0,20
5.142857142857142,20
5.285714285714286,20
5.428571428571428,20
5.571428571428571,20
5.7142857142857135,20
5.857142857142857,20
6.0,20
6.142857142857142,20
6.285714285714286,20
6.428571428571428,20
6.571428571428571,20
6.7142857142857135,20
6.857142857142857,20
7.0,20
