GPIO,State,Tick,Diff,Time
21,0,527006694,46965,16:59:35:614119
21,1,527055889,49195,16:59:35:662635
21,0,527105135,49246,16:59:35:712144
21,1,527156404,51269,16:59:35:763618
21,0,527205059,48655,16:59:35:812135
21,1,527255410,50351,16:59:35:862636
8,0,527259235,278381,16:59:35:865641
21,0,527303740,48330,16:59:35:910194
21,1,527354550,50810,16:59:35:961678
21,0,527402460,47910,16:59:36:009209
21,1,527451161,48701,16:59:36:057723
21,0,527497905,46744,16:59:36:105247
8,1,527538940,279705,16:59:36:145929
21,1,527547695,49790,16:59:36:155025
21,0,527595440,47745,16:59:36:202276
21,1,527645156,49716,16:59:36:252690
21,0,527694391,49235,16:59:36:301480
21,1,527746291,51900,16:59:36:353601
8,0,527766261,227321,16:59:36:373840
21,0,527795391,49100,16:59:36:402158
21,1,527845506,50115,16:59:36:452939
21,0,527894666,49160,16:59:36:501291
21,1,527946116,51450,16:59:36:552934
21,0,527994692,48576,16:59:36:601736
21,1,528043162,48470,16:59:36:650619
21,0,528090552,47390,16:59:36:698080
21,1,528142752,52200,16:59:36:749639
21,0,528193967,51215,16:59:36:801509
21,1,528245502,51535,16:59:36:852374
21,0,528294352,48850,16:59:36:901839
21,1,528347263,52911,16:59:36:954485
21,0,528397252,49989,16:59:37:004309
21,1,528447223,49971,16:59:37:054171
21,0,528495703,48480,16:59:37:102641
21,1,528547018,51315,16:59:37:154213
21,0,528595103,48085,16:59:37:201993
21,1,528645433,50330,16:59:37:252887
21,0,528694548,49115,16:59:37:301332
21,1,528745778,51230,16:59:37:352896
21,0,528794873,49095,16:59:37:401695
21,1,528845669,50796,16:59:37:452603
21,0,528894839,49170,16:59:37:502099
21,1,528947209,52370,16:59:37:554679
21,0,528995439,48230,16:59:37:602452
21,1,529044299,48860,16:59:37:651232
21,0,529093524,49225,16:59:37:700820
21,1,529145744,52220,16:59:37:752546
21,0,529194500,48756,16:59:37:801303
21,1,529245135,50635,16:59:37:852043
21,0,529293910,48775,16:59:37:900755
21,1,529344330,50420,16:59:37:951449
21,0,529392410,48080,16:59:37:999529
21,1,529440930,48520,16:59:38:047612
21,0,529488905,47975,16:59:38:096492
21,1,529540550,51645,16:59:38:147258
21,0,529590356,49806,16:59:38:197017
21,1,529640896,50540,16:59:38:247726
21,0,529687486,46590,16:59:38:294435
21,1,529733351,45865,16:59:38:340101
21,0,529776151,42800,16:59:38:383027
21,1,529822246,46095,16:59:38:429085
21,0,529869296,47050,16:59:38:476078
21,1,529920086,50790,16:59:38:526827
21,0,529968322,48236,16:59:38:575571
21,1,530019312,50990,16:59:38:626310
21,0,530067477,48165,16:59:38:675039
21,1,530119027,51550,16:59:38:725748
21,0,530169357,50330,16:59:38:776676
21,1,530221302,51945,16:59:38:828803
21,0,530271647,50345,16:59:38:878821
21,1,530325357,53710,16:59:38:932568
21,0,530376222,50865,16:59:38:983323
21,1,530429533,53311,16:59:39:037069
21,0,530480958,51425,16:59:39:088112
21,1,530535768,54810,16:59:39:143343
21,0,530586288,50520,16:59:39:193212
21,1,530637803,51515,16:59:39:244966
21,0,530688368,50565,16:59:39:295704
21,1,530742839,54471,16:59:39:350437
21,0,530795404,52565,16:59:39:402520
21,1,530849339,53935,16:59:39:456664
21,0,530900594,51255,16:59:39:507521
21,1,530955454,54860,16:59:39:562373
21,0,531004409,48955,16:59:39:611486
21,1,531053654,49245,16:59:39:660537
21,0,531101160,47506,16:59:39:708382
21,1,531152680,51520,16:59:39:760772
21,0,531201350,48670,16:59:39:808715
21,1,531251060,49710,16:59:39:858451
21,0,531299910,48850,16:59:39:907165
21,1,531350895,50985,16:59:39:957860
21,0,531397745,46850,16:59:40:004892
21,1,531447120,49375,16:59:40:053933
21,0,531496155,49035,16:59:40:103810
21,1,531549450,53295,16:59:40:156548
21,0,531598476,49026,16:59:40:205298
21,1,531648716,50240,16:59:40:256003
21,0,531698636,49920,16:59:40:305737
21,1,531752411,53775,16:59:40:359475
21,0,531802951,50540,16:59:40:410560
21,1,531853141,50190,16:59:40:460681
21,0,531901111,47970,16:59:40:508534
8,1,531930892,4164631,16:59:40:538112
8,0,531948252,17360,16:59:40:555540
21,1,531951677,50566,16:59:40:558824
8,1,531963472,15220,16:59:40:570214
8,0,531979502,16030,16:59:40:586616
8,1,531995227,15725,16:59:40:602036
21,0,532000752,49075,16:59:40:607343
8,0,532011777,16550,16:59:40:618696
8,1,532028537,16760,16:59:40:636122
8,0,532045377,16840,16:59:40:652529
21,1,532052852,52100,16:59:40:659846
8,1,532061762,16385,16:59:40:669221
8,0,532075437,13675,16:59:40:682601
8,1,532093672,18235,16:59:40:701021
21,0,532103707,50855,16:59:40:710365
8,0,532109342,15670,16:59:40:716671
8,1,532125332,15990,16:59:40:732068
8,0,532142057,16725,16:59:40:749491
21,1,532155547,51840,16:59:40:762868
8,1,532158092,16035,16:59:40:765128
8,0,532174847,16755,16:59:40:781540
8,1,532191117,16270,16:59:40:797981
21,0,532200907,45360,16:59:40:808347
8,0,532207877,16760,16:59:40:814663
8,1,532224682,16805,16:59:40:832081
8,0,532240982,16300,16:59:40:848492
21,1,532245198,44291,16:59:40:852789
8,1,532257742,16760,16:59:40:865150
8,0,532274492,16750,16:59:40:881555
21,0,532288317,43119,16:59:40:894966
8,1,532290927,16435,16:59:40:898243
8,0,532307648,16721,16:59:40:914648
8,1,532324238,16590,16:59:40:931049
21,1,532331367,43050,16:59:40:938368
8,0,532340998,16760,16:59:40:947695
8,1,532357758,16760,16:59:40:965138
21,0,532370123,38756,16:59:40:977549
8,0,532374513,16755,16:59:40:981867
8,1,532391238,16725,16:59:40:998267
8,0,532407508,16270,16:59:41:014671
21,1,532410123,40000,16:59:41:016939
8,1,532424253,16745,16:59:41:031319
8,0,532440983,16730,16:59:41:047738
21,0,532449183,39060,16:59:41:056072
8,1,532457588,16605,16:59:41:064402
8,0,532474333,16745,16:59:41:081865
8,1,532490958,16625,16:59:41:098312
21,1,532491123,41940,16:59:41:098422
8,0,532507703,16745,16:59:41:114822
8,1,532524253,16550,16:59:41:131236
21,0,532530308,39185,16:59:41:137550
8,0,532540943,16690,16:59:41:147937
8,1,532557638,16695,16:59:41:164349
21,1,532569219,38911,16:59:41:176750
8,0,532574393,16755,16:59:41:182058
8,1,532590908,16515,16:59:41:198466
21,0,532606143,36924,16:59:41:212858
8,0,532607613,16705,16:59:41:215123
8,1,532624373,16760,16:59:41:231520
8,0,532641134,16761,16:59:41:247926
21,1,532645438,39295,16:59:41:252220
8,1,532657858,16724,16:59:41:264579
8,0,532674623,16765,16:59:41:282081
21,0,532682139,36701,16:59:41:289404
8,1,532691338,16715,16:59:41:298738
8,0,532708133,16795,16:59:41:315144
21,1,532720728,38589,16:59:41:327519
8,1,532725170,17037,16:59:41:332811
8,0,532749979,24809,16:59:41:357291
21,0,532758504,37776,16:59:41:365618
8,1,532775799,25820,16:59:41:383078
8,0,532797414,21615,16:59:41:404539
21,1,532798849,40345,16:59:41:405800
8,1,532815229,17815,16:59:41:422200
8,0,532831984,16755,16:59:41:438600
21,0,532836604,37755,16:59:41:443898
8,1,532848789,16805,16:59:41:456256
8,0,532865139,16350,16:59:41:472687
21,1,532875924,39320,16:59:41:483044
8,1,532881164,16025,16:59:41:488334
8,0,532899124,17960,16:59:41:505747
21,0,532913924,38000,16:59:41:521141
8,1,532914814,15690,16:59:41:522398
8,0,532933250,18436,16:59:41:540810
8,1,532948854,15604,16:59:41:556201
21,1,532954389,40465,16:59:41:561501
8,0,532965155,16301,16:59:41:571911
8,1,532979554,14399,16:59:41:586296
21,0,532991914,37525,16:59:41:598664
8,0,532996464,16910,16:59:41:603962
8,1,533013954,17490,16:59:41:621373
21,1,533030729,38815,16:59:41:637778
8,0,533031869,17915,16:59:41:639031
8,1,533048864,16995,16:59:41:656435
8,0,533064809,15945,16:59:41:671872
21,0,533068394,37665,16:59:41:675183
8,1,533079424,14615,16:59:41:686538
8,0,533097360,17936,16:59:41:704962
21,1,533109129,40735,16:59:41:716316
8,1,533111215,13855,16:59:41:718579
8,0,533126965,15750,16:59:41:733967
8,1,533145990,19025,16:59:41:753401
21,0,533146875,37746,16:59:41:754654
8,0,533162905,16915,16:59:41:770076
8,1,533179445,16540,16:59:41:786490
21,1,533185505,38630,16:59:41:792799
8,0,533195465,16020,16:59:41:802135
8,1,533209925,14460,16:59:41:817526
21,0,533222690,37185,16:59:41:829889
8,0,533227610,17685,16:59:41:835206
8,1,533243935,16325,16:59:41:850608
8,0,533260685,16750,16:59:41:868020
21,1,533262455,39765,16:59:41:869294
8,1,533277505,16820,16:59:41:884721
8,0,533295110,17605,16:59:41:902143
21,0,533298510,36055,16:59:41:905422
8,1,533309755,14645,16:59:41:916777
8,0,533325760,16005,16:59:41:933184
21,1,533334775,36265,16:59:41:941511
8,1,533342660,16900,16:59:41:949827
8,0,533362155,19495,16:59:41:969266
21,0,533369335,34560,16:59:41:976620
8,1,533378150,15995,16:59:41:984973
8,0,533394970,16820,16:59:42:002390
21,1,533405615,36280,16:59:42:012748
8,1,533411740,16770,16:59:42:019056
8,0,533428010,16270,16:59:42:035460
21,0,533440000,34385,16:59:42:046817
8,1,533442500,14490,16:59:42:050091
8,0,533462910,20410,16:59:42:070533
21,1,533476510,36510,16:59:42:083986
8,1,533479880,16970,16:59:42:087276
8,0,533496646,16766,16:59:42:103683
21,0,533512876,36366,16:59:42:120088
8,1,533513425,16779,16:59:42:121337
8,0,533528606,15181,16:59:42:135720
8,1,533545536,16930,16:59:42:153160
21,1,533551301,38425,16:59:42:158459
8,0,533566176,20640,16:59:42:172880
21,0,533586181,34880,16:59:42:193330
8,1,533586426,20250,16:59:42:193437
8,0,533608251,21825,16:59:42:214892
21,1,533622316,36135,16:59:42:229276
8,1,533631391,23140,16:59:42:238605
8,0,533648221,16830,16:59:42:255034
21,0,533658631,36315,16:59:42:265384
8,1,533666916,18695,16:59:42:273746
8,0,533684271,17355,16:59:42:291161
21,1,533696426,37795,16:59:42:303523
8,1,533702631,18360,16:59:42:309819
8,0,533717156,14525,16:59:42:324207
21,0,533731202,34776,16:59:42:338588
8,1,533733971,16815,16:59:42:340847
8,0,533751046,17075,16:59:42:358267
8,1,533767866,16820,16:59:42:374698
21,1,533768166,36964,16:59:42:375953
8,0,533781916,14050,16:59:42:389320
8,1,533796871,14955,16:59:42:403703
21,0,533804561,36395,16:59:42:412033
8,0,533811731,14860,16:59:42:419342
8,1,533829521,17790,16:59:42:436754
21,1,533842706,38145,16:59:42:450127
8,0,533843766,14245,16:59:42:451377
8,1,533860531,16765,16:59:42:467776
21,0,533877737,35031,16:59:42:485228
8,0,533877752,17221,16:59:42:485334
8,1,533894466,16714,16:59:42:501744
8,0,533909367,14901,16:59:42:516174
21,1,533914357,36620,16:59:42:521471
8,1,533929197,19830,16:59:42:535880
8,0,533946102,16905,16:59:42:553302
21,0,533950397,36040,16:59:42:557590
8,1,533962047,15945,16:59:42:568942
8,0,533978362,16315,16:59:42:585387
21,1,533987632,37235,16:59:42:594728
8,1,533993442,15080,16:59:42:601035
8,0,534010652,17210,16:59:42:617448
21,0,534021372,33740,16:59:42:628807
8,1,534027377,16725,16:59:42:634110
8,0,534044742,17365,16:59:42:651519
21,1,534056427,35055,16:59:42:663887
8,1,534059632,14890,16:59:42:667165
8,0,534077987,18355,16:59:42:685628
21,0,534090667,34240,16:59:42:698021
8,1,534095352,17365,16:59:42:702325
8,0,534109442,14090,16:59:42:716710
8,1,534124147,14705,16:59:42:731093
21,1,534126257,35590,16:59:42:733366
8,0,534143657,19510,16:59:42:750774
21,0,534159762,33505,16:59:42:767181
8,1,534159962,16305,16:59:42:767286
8,0,534177917,17955,16:59:42:784729
21,1,534194907,35145,16:59:42:802149
8,1,534195168,17251,16:59:42:802256
8,0,534212907,17739,16:59:42:819678
8,1,534228452,15545,16:59:42:836089
21,0,534229387,34480,16:59:42:837343
