GPIO,State,Tick,Diff,Time
21,0,911213794,41555,17:43:22:018461
21,1,911258364,44570,17:43:22:053076
21,0,911299149,40785,17:43:22:093531
21,1,911340474,41325,17:43:22:135103
21,0,911381644,41170,17:43:22:175573
21,1,911425440,43796,17:43:22:219574
21,0,911466990,41550,17:43:22:261275
21,1,911510415,43425,17:43:22:305034
16,0,911551590,199986,17:43:22:345498
21,0,911552135,41720,17:43:22:346625
21,1,911596216,44081,17:43:22:390880
21,0,911637720,41504,17:43:22:432494
21,1,911680635,42915,17:43:22:474840
21,0,911721450,40815,17:43:22:515415
16,1,911751580,199990,17:43:22:546002
21,1,911765295,43845,17:43:22:559208
21,0,911807331,42036,17:43:22:601932
21,1,911851356,44025,17:43:22:645450
21,0,911894116,42760,17:43:22:688169
21,1,911939116,45000,17:43:22:733751
16,0,911951566,199986,17:43:22:745907
21,0,911982826,43710,17:43:22:777219
21,1,912030021,47195,17:43:22:823892
21,0,912073791,43770,17:43:22:868427
21,1,912116766,42975,17:43:22:910917
16,1,912151551,199985,17:43:22:945308
21,0,912156461,39695,17:43:22:950450
21,1,912198721,42260,17:43:22:993045
21,0,912239437,40716,17:43:23:033607
21,1,912283212,43775,17:43:23:077807
21,0,912325162,41950,17:43:23:119847
16,0,912351542,199991,17:43:23:146234
21,1,912368502,43340,17:43:23:162397
21,0,912411342,42840,17:43:23:205374
21,1,912456087,44745,17:43:23:250417
21,0,912497212,41125,17:43:23:291694
21,1,912539772,42560,17:43:23:334155
16,1,912551527,199985,17:43:23:345580
21,0,912582698,42926,17:43:23:376932
21,1,912626613,43915,17:43:23:421344
21,0,912666993,40380,17:43:23:460892
21,1,912708423,41430,17:43:23:503054
21,0,912748308,39885,17:43:23:542683
16,0,912751513,199986,17:43:23:545858
21,1,912790353,42045,17:43:23:584204
21,0,912831203,40850,17:43:23:625698
21,1,912875058,43855,17:43:23:669176
21,0,912917773,42715,17:43:23:711851
16,1,912951503,199990,17:43:23:746050
21,1,912962303,44530,17:43:23:756275
21,0,913005419,43116,17:43:23:799528
21,1,913050714,45295,17:43:23:844689
21,0,913094184,43470,17:43:23:888825
21,1,913139449,45265,17:43:23:934042
16,0,913151489,199986,17:43:23:946209
21,0,913180724,41275,17:43:23:974604
21,1,913224789,44065,17:43:24:018797
21,0,913268014,43225,17:43:24:062252
21,1,913313634,45620,17:43:24:107612
16,1,913351474,199985,17:43:24:145335
21,0,913357184,43550,17:43:24:151726
21,1,913402649,45465,17:43:24:197039
21,0,913446460,43811,17:43:24:240407
21,1,913493100,46640,17:43:24:287683
21,0,913536385,43285,17:43:24:330969
16,0,913551465,199991,17:43:24:345374
21,1,913581125,44740,17:43:24:375742
21,0,913623365,42240,17:43:24:417401
21,1,913666975,43610,17:43:24:460988
21,0,913708345,41370,17:43:24:502381
16,1,913751450,199985,17:43:24:545796
21,1,913752226,43881,17:43:24:547183
21,0,913794110,41884,17:43:24:588455
21,1,913838366,44256,17:43:24:632777
21,0,913879946,41580,17:43:24:674136
21,1,913923231,43285,17:43:24:717803
16,0,913951436,199986,17:43:24:745204
21,0,913965096,41865,17:43:24:759705
21,1,914009956,44860,17:43:24:804884
21,0,914051936,41980,17:43:24:846422
21,1,914095221,43285,17:43:24:889804
21,0,914137676,42455,17:43:24:931482
16,1,914151426,199990,17:43:24:945978
