temp_buffers,times_ms_buffers,Time
383.3054,408,17:43:36:487000
378.15048,1308,17:43:37:387000
366.65442,2208,17:43:38:287000
365.89346,3108,17:43:39:187000
382.6006,4008,17:43:40:087000
365.97278,4908,17:43:40:987000
377.272,5808,17:43:41:887000
372.87415,6708,17:43:42:787000
350.16605,7608,17:43:43:687000
367.8181,8508,17:43:44:587000
367.70218,9408,17:43:45:487000
377.49213,10308,17:43:46:387000
367.58664,11208,17:43:47:287000
361.52795,12108,17:43:48:187000
378.02148,13008,17:43:49:087000
361.04047,13908,17:43:49:987000
375.49023,14808,17:43:50:887000
364.8173,15708,17:43:51:787000
361.21014,16608,17:43:52:687000
371.59494,17508,17:43:53:587000
379.76492,18408,17:43:54:487000
375.83755,19308,17:43:55:387000
373.81024,20208,17:43:56:287000
381.54874,21108,17:43:57:187000
330.91174,22008,17:43:58:087000
390.8827,22908,17:43:58:987000
331.19217,23808,17:43:59:887000
322.85925,24708,17:44:00:787000
331.30368,25608,17:44:01:687000
337.2564,26508,17:44:02:587000
347.13898,27408,17:44:03:487000
346.77228,28308,17:44:04:387000
354.03424,29208,17:44:05:287000
348.23035,30108,17:44:06:187000
361.98068,31008,17:44:07:087000
359.109,31908,17:44:07:987000
330.76483,32808,17:44:08:887000
355.31628,33708,17:44:09:787000
358.93872,34608,17:44:10:687000
369.4243,35508,17:44:11:587000
364.50635,36408,17:44:12:487000
363.88303,37308,17:44:13:387000
338.89755,38208,17:44:14:287000
347.80145,39108,17:44:15:187000
361.04276,40008,17:44:16:087000
352.50238,40908,17:44:16:987000
360.39035,41808,17:44:17:887000
346.40344,42708,17:44:18:787000
369.6931,43608,17:44:19:687000
361.87708,44508,17:44:20:587000
361.54883,45408,17:44:21:487000
353.38678,46308,17:44:22:387000
368.5698,47208,17:44:23:287000
377.55963,48108,17:44:24:187000
378.83212,49008,17:44:25:087000
372.3412,49908,17:44:25:987000
394.2204,50808,17:44:26:887000
382.28677,51708,17:44:27:787000
372.8651,52608,17:44:28:687000
361.57135,53508,17:44:29:587000
365.66022,54408,17:44:30:487000
381.23245,55308,17:44:31:387000
349.27728,56208,17:44:32:287000
362.75165,57108,17:44:33:187000
394.22873,58008,17:44:34:087000
378.01877,58908,17:44:34:987000
371.43167,59808,17:44:35:887000
377.20468,60708,17:44:36:787000
352.33707,61608,17:44:37:687000
