temp_buffers,times_ms_buffers,Time
28.966389,408,17:43:36:486000
28.947842,1308,17:43:37:386000
28.940481,2208,17:43:38:286000
0.0,0,17:43:36:078000
28.932991,3108,17:43:39:186000
28.914593,4008,17:43:40:086000
28.888838,4908,17:43:40:986000
0.0,0,17:43:36:078000
28.870293,5808,17:43:41:886000
28.844536,6708,17:43:42:786000
28.826141,7608,17:43:43:686000
28.800386,8508,17:43:44:586000
28.748875,9408,17:43:45:486000
28.73036,10308,17:43:46:386000
28.704605,11208,17:43:47:286000
0.0,0,17:43:36:078000
28.689888,12108,17:43:48:186000
28.675001,13008,17:43:49:086000
28.660454,13908,17:43:49:986000
0.0,0,17:43:36:078000
28.638208,14808,17:43:50:886000
28.605095,15708,17:43:51:786000
28.583017,16608,17:43:52:686000
28.55711,17508,17:43:53:586000
28.538712,18408,17:43:54:486000
28.512806,19308,17:43:55:386000
28.494408,20208,17:43:56:286000
0.0,0,17:43:36:078000
28.487053,21108,17:43:57:186000
28.468655,22008,17:43:58:086000
28.457615,22908,17:43:58:986000
0.0,0,17:43:36:078000
28.450258,23808,17:43:59:886000
28.428047,24708,17:44:00:786000
28.424503,25608,17:44:01:686000
28.402296,26508,17:44:02:586000
28.376541,27408,17:44:03:486000
28.361822,28308,17:44:04:386000
28.346972,29208,17:44:05:286000
0.0,0,17:43:36:078000
28.350784,30108,17:44:06:186000
28.339615,31008,17:44:07:086000
28.36169,31908,17:44:07:986000
0.0,0,17:43:36:078000
28.350653,32808,17:44:08:886000
28.335934,33708,17:44:09:786000
28.335934,34608,17:44:10:686000
28.332085,35508,17:44:11:586000
28.35048,36408,17:44:12:486000
28.343124,37308,17:44:13:386000
28.335762,38208,17:44:14:286000
0.0,0,17:43:36:078000
28.335762,39108,17:44:15:186000
28.343124,40008,17:44:16:086000
28.339443,40908,17:44:16:986000
0.0,0,17:43:36:078000
28.3468,41808,17:44:17:886000
28.357704,42708,17:44:18:786000
28.365063,43608,17:44:19:686000
28.361519,44508,17:44:20:586000
28.350346,45408,17:44:21:486000
28.32827,46308,17:44:22:386000
