temp_buffers,times_ms_buffers,Time
23.979328,136,14:38:12:076000
23.98335,1036,14:38:12:976000
23.97599,1936,14:38:13:876000
0.0,0,14:38:11:940000
23.983503,2836,14:38:14:776000
23.983637,3736,14:38:15:676000
23.969072,4636,14:38:16:576000
0.0,0,14:38:11:940000
23.972923,5536,14:38:17:476000
23.980433,6436,14:38:18:376000
23.984247,7336,14:38:19:276000
23.984457,8236,14:38:20:176000
23.98827,9136,14:38:21:076000
23.99578,10036,14:38:21:976000
23.98842,10936,14:38:22:876000
0.0,0,14:38:11:940000
23.996107,11836,14:38:23:776000
23.981522,12736,14:38:24:676000
23.985373,13636,14:38:25:576000
0.0,0,14:38:11:940000
23.981865,14536,14:38:26:476000
23.989376,15436,14:38:27:376000
23.98217,16336,14:38:28:276000
23.98217,17236,14:38:29:176000
23.986155,18136,14:38:30:076000
23.978949,19036,14:38:30:976000
23.975422,19936,14:38:31:876000
0.0,0,14:38:11:940000
23.98295,20836,14:38:32:776000
23.979445,21736,14:38:33:676000
23.986803,22636,14:38:34:576000
0.0,0,14:38:11:940000
23.97973,23536,14:38:35:476000
23.987242,24436,14:38:36:376000
23.994772,25336,14:38:37:276000
24.009623,26236,14:38:38:176000
23.998755,27136,14:38:39:076000
23.995247,28036,14:38:39:976000
24.002605,28936,14:38:40:876000
0.0,0,14:38:11:940000
24.013948,29836,14:38:41:776000
24.00291,30736,14:38:42:676000
24.003046,31636,14:38:43:576000
0.0,0,14:38:11:940000
24.017935,32536,14:38:44:476000
24.032957,33436,14:38:45:376000
24.029278,34336,14:38:46:276000
24.02579,35236,14:38:47:176000
24.036982,36136,14:38:48:076000
24.048151,37036,14:38:48:976000
24.055662,37936,14:38:49:876000
0.0,0,14:38:11:940000
24.059515,38836,14:38:50:776000
24.044949,39736,14:38:51:676000
24.044949,40636,14:38:52:576000
0.0,0,14:38:11:940000
24.045273,41536,14:38:53:476000
24.056463,42436,14:38:54:376000
24.075012,43336,14:38:55:276000
24.067808,44236,14:38:56:176000
24.071657,45136,14:38:57:076000
24.07915,46036,14:38:57:976000
24.07915,46936,14:38:58:876000
0.0,0,14:38:11:940000
24.086853,47836,14:38:59:776000
24.087002,48736,14:39:00:676000
0.0,0,14:38:11:940000
