temp_buffers,times_ms_buffers,Time
24.505642,476,14:38:12:417000
24.73393,1376,14:38:13:317000
24.781761,2276,14:38:14:217000
0.0,0,14:38:11:941000
24.748821,3176,14:38:15:117000
24.840801,4076,14:38:16:017000
24.675232,4976,14:38:16:917000
0.0,0,14:38:11:941000
24.690102,5876,14:38:17:817000
24.668026,6776,14:38:18:717000
24.528364,7676,14:38:19:617000
24.57633,8576,14:38:20:517000
24.587234,9476,14:38:21:417000
24.561615,10376,14:38:22:317000
24.580181,11276,14:38:23:217000
0.0,0,14:38:11:941000
24.62801,12176,14:38:24:117000
24.609615,13076,14:38:25:017000
24.712788,13976,14:38:25:917000
0.0,0,14:38:11:941000
24.642883,14876,14:38:26:817000
24.81598,15776,14:38:27:717000
24.786547,16676,14:38:28:617000
24.624659,17576,14:38:29:517000
24.591713,18476,14:38:30:417000
24.61747,19376,14:38:31:317000
24.683697,20276,14:38:32:217000
0.0,0,14:38:11:941000
24.728,21176,14:38:33:117000
24.74272,22076,14:38:34:017000
24.720642,22976,14:38:34:917000
0.0,0,14:38:11:941000
24.937721,23876,14:38:35:817000
24.834835,24776,14:38:36:717000
24.867949,25676,14:38:37:617000
24.886497,26576,14:38:38:517000
24.86074,27476,14:38:39:417000
24.731968,28376,14:38:40:317000
24.71357,29276,14:38:41:217000
0.0,0,14:38:11:941000
24.757874,30176,14:38:42:117000
24.813065,31076,14:38:43:017000
24.772762,31976,14:38:43:917000
0.0,0,14:38:11:941000
24.791159,32876,14:38:44:817000
24.732443,33776,14:38:45:717000
24.73229,34676,14:38:46:617000
24.732443,35576,14:38:47:517000
24.736122,36476,14:38:48:417000
24.76571,37376,14:38:49:317000
24.70684,38276,14:38:50:217000
0.0,0,14:38:11:941000
24.614859,39176,14:38:51:117000
24.655504,40076,14:38:52:017000
24.637108,40976,14:38:52:917000
0.0,0,14:38:11:941000
24.721731,41876,14:38:53:817000
24.872583,42776,14:38:54:717000
24.766033,43676,14:38:55:617000
24.622541,44576,14:38:56:517000
24.537918,45476,14:38:57:417000
24.69628,46376,14:38:58:317000
24.482882,47276,14:38:59:217000
0.0,0,14:38:11:941000
24.600752,48176,14:39:00:117000
24.608109,49076,14:39:01:017000
0.0,0,14:38:11:941000
