temp_buffers,times_ms_buffers,Time
25.160381,340,14:38:12:280000
25.208557,1240,14:38:13:180000
25.24535,2140,14:38:14:080000
0.0,0,14:38:11:940000
25.06154,3040,14:38:14:980000
25.157331,3940,14:38:15:880000
24.988237,4840,14:38:16:780000
0.0,0,14:38:11:940000
25.003126,5740,14:38:17:680000
25.143093,6640,14:38:18:580000
25.187378,7540,14:38:19:480000
25.22438,8440,14:38:20:380000
25.264984,9340,14:38:21:280000
25.158438,10240,14:38:22:180000
25.279856,11140,14:38:23:080000
0.0,0,14:38:11:940000
25.177162,12040,14:38:23:980000
25.085312,12940,14:38:24:880000
25.111237,13840,14:38:25:780000
0.0,0,14:38:11:940000
25.045181,14740,14:38:26:680000
25.056372,15640,14:38:27:580000
25.023413,16540,14:38:28:480000
25.119072,17440,14:38:29:380000
25.185608,18340,14:38:30:280000
25.009153,19240,14:38:31:180000
25.064495,20140,14:38:32:080000
0.0,0,14:38:11:940000
25.005798,21040,14:38:32:980000
25.072197,21940,14:38:33:880000
25.072197,22840,14:38:34:780000
0.0,0,14:38:11:940000
25.109276,23740,14:38:35:680000
24.818764,24640,14:38:36:580000
24.932993,25540,14:38:37:480000
25.032467,26440,14:38:38:380000
25.047356,27340,14:38:39:280000
24.97026,28240,14:38:40:180000
25.014414,29140,14:38:41:080000
0.0,0,14:38:11:940000
25.132458,30040,14:38:41:980000
25.165571,30940,14:38:42:880000
25.01485,31840,14:38:43:780000
0.0,0,14:38:11:940000
25.121725,32740,14:38:44:680000
25.180897,33640,14:38:45:580000
25.081556,34540,14:38:46:480000
25.078068,35440,14:38:47:380000
24.99728,36340,14:38:48:280000
24.953259,37240,14:38:49:180000
25.049072,38140,14:38:50:080000
0.0,0,14:38:11:940000
25.108116,39040,14:38:50:980000
25.031,39940,14:38:51:880000
24.986849,40840,14:38:52:780000
0.0,0,14:38:11:940000
24.909908,41740,14:38:53:680000
25.178648,42640,14:38:54:580000
25.204556,43540,14:38:55:480000
25.079613,44440,14:38:56:380000
25.068747,45340,14:38:57:280000
25.094635,46240,14:38:58:180000
25.109354,47140,14:38:59:080000
0.0,0,14:38:11:940000
25.054504,48040,14:38:59:980000
25.076733,48940,14:39:00:880000
0.0,0,14:38:11:940000
