temp_buffers,times_ms_buffers,Time
25.256042,408,14:38:12:348000
25.39252,1308,14:38:13:248000
25.39252,2208,14:38:14:148000
0.0,0,14:38:11:940000
25.193996,3108,14:38:15:048000
25.293465,4008,14:38:15:948000
25.172203,4908,14:38:16:848000
0.0,0,14:38:11:940000
25.201807,5808,14:38:17:748000
25.179886,6708,14:38:18:648000
25.28672,7608,14:38:19:548000
25.430422,8508,14:38:20:448000
25.40112,9408,14:38:21:348000
25.283535,10308,14:38:22:248000
25.415989,11208,14:38:23:148000
0.0,0,14:38:11:940000
25.335373,12108,14:38:24:048000
25.228806,13008,14:38:24:948000
25.177464,13908,14:38:25:848000
0.0,0,14:38:11:940000
25.232826,14808,14:38:26:748000
25.17411,15708,14:38:27:648000
25.200018,16608,14:38:28:548000
25.24417,17508,14:38:29:448000
25.270231,18408,14:38:30:348000
25.160004,19308,14:38:31:248000
25.20431,20208,14:38:32:148000
0.0,0,14:38:11:940000
25.14929,21108,14:38:33:048000
25.285595,22008,14:38:33:948000
25.241444,22908,14:38:34:848000
0.0,0,14:38:11:940000
25.234373,23808,14:38:35:748000
24.984331,24708,14:38:36:648000
25.083847,25608,14:38:37:548000
25.212753,26508,14:38:38:448000
25.201885,27408,14:38:39:348000
25.13583,28308,14:38:40:248000
25.23517,29208,14:38:41:148000
0.0,0,14:38:11:940000
25.264912,30108,14:38:42:048000
25.290667,31008,14:38:42:948000
25.169382,31908,14:38:43:848000
0.0,0,14:38:11:940000
25.327766,32808,14:38:44:748000
25.335428,33708,14:38:45:648000
25.195614,34608,14:38:46:548000
25.210524,35508,14:38:47:448000
25.195961,36408,14:38:48:348000
25.093071,37308,14:38:49:248000
25.240395,38208,14:38:50:148000
0.0,0,14:38:11:940000
25.170664,39108,14:38:51:048000
25.211285,40008,14:38:51:948000
25.1377,40908,14:38:52:848000
0.0,0,14:38:11:940000
25.031324,41808,14:38:53:748000
25.259592,42708,14:38:54:648000
25.355408,43608,14:38:55:548000
25.182634,44508,14:38:56:448000
25.197521,45408,14:38:57:348000
25.216053,46308,14:38:58:248000
25.193977,47208,14:38:59:148000
0.0,0,14:38:11:940000
25.238472,48108,14:39:00:048000
25.238625,49008,14:39:00:948000
0.0,0,14:38:11:940000
