temp_buffers,times_ms_buffers,Time
25.440006,544,14:38:12:484000
25.44771,1444,14:38:13:384000
25.440353,2344,14:38:14:284000
0.0,0,14:38:11:940000
25.201355,3244,14:38:15:184000
25.238277,4144,14:38:16:084000
25.216354,5044,14:38:16:984000
0.0,0,14:38:11:940000
25.279072,5944,14:38:17:884000
25.30498,6844,14:38:18:784000
25.44125,7744,14:38:19:684000
25.42674,8644,14:38:20:584000
25.44527,9544,14:38:21:484000
25.445423,10444,14:38:22:384000
25.482216,11344,14:38:23:284000
0.0,0,14:38:11:940000
25.445751,12244,14:38:24:184000
25.236162,13144,14:38:25:084000
25.295202,14044,14:38:25:984000
0.0,0,14:38:11:940000
25.295374,14944,14:38:26:884000
25.192507,15844,14:38:27:784000
25.24417,16744,14:38:28:684000
25.365585,17644,14:38:29:584000
25.21872,18544,14:38:30:484000
25.299818,19444,14:38:31:384000
25.29997,20344,14:38:32:284000
0.0,0,14:38:11:940000
25.289104,21244,14:38:33:184000
25.440125,22144,14:38:34:084000
25.322388,23044,14:38:34:984000
0.0,0,14:38:11:940000
25.31532,23944,14:38:35:884000
25.013765,24844,14:38:36:784000
25.212622,25744,14:38:37:684000
25.359924,26644,14:38:38:584000
25.268116,27544,14:38:39:484000
25.110073,28444,14:38:40:384000
25.268284,29344,14:38:41:284000
0.0,0,14:38:11:940000
25.345856,30244,14:38:42:184000
25.38633,31144,14:38:43:084000
25.27976,32044,14:38:43:984000
0.0,0,14:38:11:940000
25.489655,32944,14:38:44:884000
25.409014,33844,14:38:45:784000
25.368542,34744,14:38:46:684000
25.368732,35644,14:38:47:584000
25.195961,36544,14:38:48:484000
25.14458,37444,14:38:49:384000
25.339737,38344,14:38:50:284000
0.0,0,14:38:11:940000
25.34359,39244,14:38:51:184000
25.28119,40144,14:38:52:084000
25.23336,41044,14:38:52:984000
0.0,0,14:38:11:940000
25.112268,41944,14:38:53:884000
25.358932,42844,14:38:54:784000
25.44371,43744,14:38:55:684000
25.40339,44644,14:38:56:584000
25.311579,45544,14:38:57:484000
25.363226,46444,14:38:58:384000
25.278603,47344,14:38:59:284000
0.0,0,14:38:11:940000
25.418758,48244,14:39:00:184000
25.514572,49144,14:39:01:084000
0.0,0,14:38:11:940000
