GPIO,State,Tick,Diff,Time
21,0,2442864634,34255,10:57:46:986240
21,1,2442900289,35655,10:57:47:021982
21,0,2442934760,34471,10:57:47:056557
21,1,2442971945,37185,10:57:47:093403
21,0,2443006420,34475,10:57:47:128338
21,1,2443042020,35600,10:57:47:164261
21,0,2443076201,34181,10:57:47:197993
21,1,2443112935,36734,10:57:47:234875
21,0,2443146955,34020,10:57:47:268400
21,1,2443182090,35135,10:57:47:303924
16,0,2443198440,199990,10:57:47:320307
21,0,2443215950,33860,10:57:47:337950
21,1,2443252480,36530,10:57:47:374671
21,0,2443286386,33906,10:57:47:408413
21,1,2443321395,35009,10:57:47:443175
21,0,2443355306,33911,10:57:47:477003
21,1,2443392381,37075,10:57:47:513861
16,1,2443398426,199986,10:57:47:520272
21,0,2443426831,34450,10:57:47:549012
21,1,2443462401,35570,10:57:47:583849
21,0,2443496546,34145,10:57:47:618655
21,1,2443533381,36835,10:57:47:655137
21,0,2443567561,34180,10:57:47:689123
16,0,2443598411,199985,10:57:47:719810
21,1,2443602591,35030,10:57:47:724304
21,0,2443636266,33675,10:57:47:758129
21,1,2443673146,36880,10:57:47:794798
21,0,2443707362,34216,10:57:47:829462
21,1,2443742797,35435,10:57:47:864287
21,0,2443776712,33915,10:57:47:898944
16,1,2443798397,199986,10:57:47:920353
21,1,2443813402,36690,10:57:47:934831
21,0,2443847807,34405,10:57:47:969237
21,1,2443883652,35845,10:57:48:005847
21,0,2443918187,34535,10:57:48:040088
21,1,2443955557,37370,10:57:48:077249
21,0,2443990442,34885,10:57:48:111896
16,0,2443998382,199985,10:57:48:120291
21,1,2444026412,35970,10:57:48:148003
21,0,2444060768,34356,10:57:48:182874
21,1,2444097777,37009,10:57:48:219571
21,0,2444132038,34261,10:57:48:254164
21,1,2444167198,35160,10:57:48:288954
16,1,2444198373,199991,10:57:48:320426
21,0,2444200998,33800,10:57:48:322851
21,1,2444237678,36680,10:57:48:359575
21,0,2444271778,34100,10:57:48:393191
21,1,2444307138,35360,10:57:48:428986
21,0,2444341223,34085,10:57:48:462852
21,1,2444378128,36905,10:57:48:499535
16,0,2444398358,199985,10:57:48:520072
21,0,2444412493,34365,10:57:48:534602
21,1,2444447943,35450,10:57:48:570109
21,0,2444482209,34266,10:57:48:603811
21,1,2444519289,37080,10:57:48:641200
21,0,2444553664,34375,10:57:48:675906
21,1,2444589044,35380,10:57:48:711253
16,1,2444598344,199986,10:57:48:719941
21,0,2444622964,33920,10:57:48:744537
21,1,2444659689,36725,10:57:48:781993
21,0,2444693914,34225,10:57:48:815695
21,1,2444729529,35615,10:57:48:851243
21,0,2444763759,34230,10:57:48:885950
16,0,2444798329,199985,10:57:48:920180
21,1,2444800509,36750,10:57:48:922598
21,0,2444834584,34075,10:57:48:956834
21,1,2444870064,35480,10:57:48:992068
21,0,2444904569,34505,10:57:49:026258
21,1,2444941840,37271,10:57:49:063555
21,0,2444976380,34540,10:57:49:097869
16,1,2444998320,199991,10:57:49:120541
21,1,2445012070,35690,10:57:49:134140
21,0,2445046770,34700,10:57:49:168750
21,1,2445084320,37550,10:57:49:205992
21,0,2445119200,34880,10:57:49:241231
21,1,2445155150,35950,10:57:49:276546
21,0,2445190000,34850,10:57:49:311895
16,0,2445198305,199985,10:57:49:320295
21,1,2445227960,37960,10:57:49:350169
21,0,2445262611,34651,10:57:49:383951
21,1,2445297740,35129,10:57:49:419466
21,0,2445331646,33906,10:57:49:453342
21,1,2445368711,37065,10:57:49:490917
16,1,2445398291,199986,10:57:49:520254
21,0,2445403261,34550,10:57:49:524779
21,1,2445439166,35905,10:57:49:560987
21,0,2445474006,34840,10:57:49:595538
21,1,2445511531,37525,10:57:49:633018
21,0,2445546106,34575,10:57:49:667637
21,1,2445582021,35915,10:57:49:703967
16,0,2445598276,199985,10:57:49:720363
21,0,2445616817,34796,10:57:49:738876
21,1,2445654086,37269,10:57:49:776334
21,0,2445688567,34481,10:57:49:810716
21,1,2445724207,35640,10:57:49:846121
21,0,2445758422,34215,10:57:49:880632
21,1,2445795132,36710,10:57:49:917246
16,1,2445798262,199986,10:57:49:919656
21,0,2445829342,34210,10:57:49:950967
21,1,2445864607,35265,10:57:49:986412
21,0,2445898642,34035,10:57:50:020682
21,1,2445935242,36600,10:57:50:056889
21,0,2445968927,33685,10:57:50:090238
16,0,2445998252,199990,10:57:50:119628
21,1,2446003907,34980,10:57:50:126057
21,0,2446037742,33835,10:57:50:159405
21,1,2446074478,36736,10:57:50:195854
21,0,2446108648,34170,10:57:50:230128
21,1,2446143948,35300,10:57:50:265560
21,0,2446177998,34050,10:57:50:299782
16,1,2446198238,199986,10:57:50:320134
21,1,2446214988,36990,10:57:50:336536
21,0,2446249143,34155,10:57:50:370857
21,1,2446284243,35100,10:57:50:406107
21,0,2446318208,33965,10:57:50:440432
21,1,2446354993,36785,10:57:50:476840
21,0,2446389353,34360,10:57:50:511339
16,0,2446398223,199985,10:57:50:519899
21,1,2446424753,35400,10:57:50:546534
21,0,2446459153,34400,10:57:50:580936
21,1,2446496119,36966,10:57:50:617546
21,0,2446530704,34585,10:57:50:652150
21,1,2446566669,35965,10:57:50:687960
16,1,2446598209,199986,10:57:50:719774
21,0,2446601159,34490,10:57:50:722726
21,1,2446638639,37480,10:57:50:760495
21,0,2446673369,34730,10:57:50:795291
21,1,2446709284,35915,10:57:50:831151
21,0,2446744009,34725,10:57:50:865740
21,1,2446781444,37435,10:57:50:903343
16,0,2446798194,199985,10:57:50:920182
21,0,2446816239,34795,10:57:50:938251
21,1,2446852279,36040,10:57:50:973974
21,0,2446887155,34876,10:57:51:008948
21,1,2446924715,37560,10:57:51:046691
21,0,2446959545,34830,10:57:51:081469
21,1,2446995705,36160,10:57:51:117167
16,1,2446998185,199991,10:57:51:120150
21,0,2447030195,34490,10:57:51:151837
21,1,2447067250,37055,10:57:51:188484
21,0,2447101690,34440,10:57:51:223173
21,1,2447137580,35890,10:57:51:258822
21,0,2447172160,34580,10:57:51:293503
16,0,2447198171,199986,10:57:51:319245
21,1,2447209580,37420,10:57:51:331141
21,0,2447244555,34975,10:57:51:365792
21,1,2447280621,36066,10:57:51:402465
21,0,2447315171,34550,10:57:51:436709
21,1,2447352596,37425,10:57:51:474436
21,0,2447387241,34645,10:57:51:509004
16,1,2447398156,199985,10:57:51:519896
21,1,2447422906,35665,10:57:51:544658
21,0,2447457121,34215,10:57:51:578337
21,1,2447494201,37080,10:57:51:615956
21,0,2447528751,34550,10:57:51:650612
21,1,2447564466,35715,10:57:51:686298
16,0,2447598141,199985,10:57:51:719934
21,0,2447598706,34240,10:57:51:719995
21,1,2447635876,37170,10:57:51:757557
21,0,2447670531,34655,10:57:51:792164
21,1,2447706432,35901,10:57:51:827866
21,0,2447740977,34545,10:57:51:862238
21,1,2447778427,37450,10:57:51:899636
16,1,2447798127,199986,10:57:51:919868
21,0,2447813507,35080,10:57:51:935217
21,1,2447849477,35970,10:57:51:970850
21,0,2447883622,34145,10:57:52:005454
21,1,2447920312,36690,10:57:52:042075
21,0,2447954637,34325,10:57:52:076443
21,1,2447990197,35560,10:57:52:111912
16,0,2447998117,199990,10:57:52:120016
21,0,2448024498,34301,10:57:52:146543
21,1,2448061543,37045,10:57:52:183185
21,0,2448096313,34770,10:57:52:217867
21,1,2448132673,36360,10:57:52:254320
21,0,2448167643,34970,10:57:52:289681
16,1,2448198103,199986,10:57:52:320007
21,1,2448205393,37750,10:57:52:327125
21,0,2448240628,35235,10:57:52:361827
21,1,2448277073,36445,10:57:52:398462
21,0,2448311728,34655,10:57:52:433150
21,1,2448348403,36675,10:57:52:469551
21,0,2448382048,33645,10:57:52:503946
16,0,2448398088,199985,10:57:52:520137
21,1,2448416553,34505,10:57:52:538520
21,0,2448449588,33035,10:57:52:571110
21,1,2448485079,35491,10:57:52:606727
21,0,2448518044,32965,10:57:52:639322
21,1,2448552104,34060,10:57:52:673688
21,0,2448584594,32490,10:57:52:706043
16,1,2448598074,199986,10:57:52:719210
21,1,2448620029,35435,10:57:52:741644
21,0,2448653474,33445,10:57:52:775209
21,1,2448688509,35035,10:57:52:809804
21,0,2448722644,34135,10:57:52:844378
21,1,2448760509,37865,10:57:52:881773
21,0,2448796329,35820,10:57:52:918145
16,0,2448798064,199990,10:57:52:919193
21,1,2448833429,37100,10:57:52:954808
21,0,2448868960,35531,10:57:52:990468
21,1,2448907220,38260,10:57:53:028402
21,0,2448942545,35325,10:57:53:064157
21,1,2448978885,36340,10:57:53:100819
16,1,2448998050,199986,10:57:53:119292
21,0,2449013315,34430,10:57:53:134707
21,1,2449049735,36420,10:57:53:171313
21,0,2449082905,33170,10:57:53:204956
21,1,2449116680,33775,10:57:53:238530
21,0,2449148235,31555,10:57:53:270117
21,1,2449181605,33370,10:57:53:302818
16,0,2449198036,199986,10:57:53:319346
21,0,2449212070,30465,10:57:53:333795
21,1,2449243216,31146,10:57:53:364340
21,0,2449272906,29690,10:57:53:394892
21,1,2449304901,31995,10:57:53:426457
21,0,2449334711,29810,10:57:53:456883
21,1,2449365831,31120,10:57:53:488001
21,0,2449395676,29845,10:57:53:517216
16,1,2449398021,199985,10:57:53:519199
21,1,2449427676,32000,10:57:53:549248
21,0,2449457396,29720,10:57:53:578941
21,1,2449488311,30915,10:57:53:609779
21,0,2449517951,29640,10:57:53:639627
21,1,2449550096,32145,10:57:53:671474
21,0,2449580046,29950,10:57:53:701367
16,0,2449598006,199985,10:57:53:719358
21,1,2449611146,31100,10:57:53:732456
21,0,2449641002,29856,10:57:53:762313
21,1,2449673287,32285,10:57:53:795121
21,0,2449703307,30020,10:57:53:824960
21,1,2449734662,31355,10:57:53:855774
21,0,2449764937,30275,10:57:53:886587
21,1,2449797652,32715,10:57:53:919394
16,1,2449797997,199991,10:57:53:919459
21,0,2449828017,30365,10:57:53:949318
21,1,2449859517,31500,10:57:53:981130
21,0,2449889612,30095,10:57:54:010963
21,1,2449921977,32365,10:57:54:043756
21,0,2449952102,30125,10:57:54:073584
21,1,2449983367,31265,10:57:54:104486
16,0,2449997982,199985,10:57:54:119593
21,0,2450013562,30195,10:57:54:134584
21,1,2450046133,32571,10:57:54:167390
21,0,2450076468,30335,10:57:54:198247
21,1,2450108043,31575,10:57:54:229080
21,0,2450138358,30315,10:57:54:259605
21,1,2450170898,32540,10:57:54:292598
16,1,2450197968,199986,10:57:54:319427
21,0,2450201003,30105,10:57:54:322803
21,1,2450232203,31200,10:57:54:353640
21,0,2450262098,29895,10:57:54:383222
21,1,2450294103,32005,10:57:54:415891
21,0,2450323968,29865,10:57:54:445487
21,1,2450355298,31330,10:57:54:477059
21,0,2450385233,29935,10:57:54:506670
16,0,2450397953,199985,10:57:54:519050
21,1,2450417448,32215,10:57:54:538510
21,0,2450447529,30081,10:57:54:569107
21,1,2450478724,31195,10:57:54:600700
21,0,2450508669,29945,10:57:54:630266
21,1,2450540909,32240,10:57:54:662927
21,0,2450570894,29985,10:57:54:692585
16,1,2450597939,199986,10:57:54:719913
21,1,2450601979,31085,10:57:54:723204
21,0,2450631644,29665,10:57:54:752846
21,1,2450663909,32265,10:57:54:785469
21,0,2450694024,30115,10:57:54:816052
21,1,2450725179,31155,10:57:54:846660
21,0,2450754994,29815,10:57:54:876381
21,1,2450787044,32050,10:57:54:908986
16,0,2450797930,199991,10:57:54:919380
21,0,2450817195,30151,10:57:54:938856
21,1,2450848735,31540,10:57:54:970495
21,0,2450878880,30145,10:57:55:000047
21,1,2450911075,32195,10:57:55:032776
21,0,2450941155,30080,10:57:55:062364
21,1,2450972415,31260,10:57:55:093997
16,1,2450997915,199985,10:57:55:119596
21,0,2451002680,30265,10:57:55:123973
21,1,2451035285,32605,10:57:55:156658
21,0,2451065705,30420,10:57:55:187250
21,1,2451097355,31650,10:57:55:219133
21,0,2451127840,30485,10:57:55:248930
21,1,2451160360,32520,10:57:55:281621
21,0,2451190160,29800,10:57:55:312207
16,0,2451197900,199985,10:57:55:319577
21,1,2451221220,31060,10:57:55:343390
21,0,2451251086,29866,10:57:55:372131
21,1,2451283196,32110,10:57:55:404903
21,0,2451312836,29640,10:57:55:434636
21,1,2451343376,30540,10:57:55:465345
21,0,2451372561,29185,10:57:55:494086
16,1,2451397886,199986,10:57:55:519658
21,1,2451404331,31770,10:57:55:525988
21,0,2451433846,29515,10:57:55:555622
21,1,2451464586,30740,10:57:55:586191
21,0,2451494261,29675,10:57:55:615767
21,1,2451526546,32285,10:57:55:648386
21,0,2451556721,30175,10:57:55:682875
21,1,2451588151,31430,10:57:55:709528
16,0,2451597877,199991,10:57:55:719588
21,0,2451618407,30256,10:57:55:740175
21,1,2451650892,32485,10:57:55:772805
21,0,2451680722,29830,10:57:55:802193
21,1,2451711697,30975,10:57:55:832966
21,0,2451741482,29785,10:57:55:862722
21,1,2451773787,32305,10:57:55:895371
16,1,2451797862,199985,10:57:55:918889
21,0,2451803742,29955,10:57:55:925584
21,1,2451834587,30845,10:57:55:956600
21,0,2451864247,29660,10:57:55:986031
21,1,2451896332,32085,10:57:56:017884
21,0,2451926357,30025,10:57:56:047624
21,1,2451957887,31530,10:57:56:078904
21,0,2451988222,30335,10:57:56:110045
16,0,2451997847,199985,10:57:56:119096
21,1,2452020678,32456,10:57:56:142179
21,0,2452050568,29890,10:57:56:171598
21,1,2452081678,31110,10:57:56:203139
21,0,2452111508,29830,10:57:56:232521
21,1,2452143308,31800,10:57:56:264915
21,0,2452172943,29635,10:57:56:294288
16,1,2452197833,199986,10:57:56:319631
21,1,2452203738,30795,10:57:56:324739
21,0,2452233523,29785,10:57:56:355148
21,1,2452265423,31900,10:57:56:386761
21,0,2452294873,29450,10:57:56:416344
21,1,2452325458,30585,10:57:56:446915
21,0,2452355098,29640,10:57:56:476545
21,1,2452387214,32116,10:57:56:508952
16,0,2452397818,199985,10:57:56:519268
21,0,2452417014,29800,10:57:56:538574
21,1,2452447844,30830,10:57:56:568884
21,0,2452477609,29765,10:57:56:599069
21,1,2452509804,32195,10:57:56:631279
21,0,2452539799,29995,10:57:56:661642
21,1,2452570754,30955,10:57:56:692069
16,1,2452597809,199991,10:57:56:719325
21,0,2452600359,29605,10:57:56:721606
21,1,2452632199,31840,10:57:56:753203
21,0,2452662094,29895,10:57:56:783803
21,1,2452693279,31185,10:57:56:814362
21,0,2452723119,29840,10:57:56:844915
21,1,2452755174,32055,10:57:56:876494
21,0,2452785100,29926,10:57:56:907021
16,0,2452797794,199985,10:57:56:919393
21,1,2452816185,31085,10:57:56:937840
21,0,2452846050,29865,10:57:56:967429
21,1,2452878440,32390,10:57:57:000016
21,0,2452908525,30085,10:57:57:029557
21,1,2452939825,31300,10:57:57:061144
21,0,2452969900,30075,10:57:57:091728
16,1,2452997780,199986,10:57:57:119267
21,1,2453002275,32375,10:57:57:123617
21,0,2453032380,30105,10:57:57:154219
21,1,2453063625,31245,10:57:57:184809
21,0,2453093785,30160,10:57:57:215378
21,1,2453126185,32400,10:57:57:247940
21,0,2453156470,30285,10:57:57:277522
21,1,2453187905,31435,10:57:57:309107
16,0,2453197766,199986,10:57:57:319455
21,0,2453218280,30375,10:57:57:339917
21,1,2453250921,32641,10:57:57:372550
21,0,2453281131,30210,10:57:57:402098
21,1,2453312361,31230,10:57:57:433683
21,0,2453342266,29905,10:57:57:463253
21,1,2453374596,32330,10:57:57:495825
16,1,2453397751,199985,10:57:57:519303
21,0,2453404671,30075,10:57:57:526624
21,1,2453435821,31150,10:57:57:557205
21,0,2453465761,29940,10:57:57:586745
21,1,2453498036,32275,10:57:57:619315
21,0,2453528196,30160,10:57:57:649859
21,1,2453559711,31515,10:57:57:681569
21,0,2453589761,30050,10:57:57:711121
16,0,2453597742,199991,10:57:57:719460
21,1,2453622157,32396,10:57:57:743948
21,0,2453652332,30175,10:57:57:773534
21,1,2453683702,31370,10:57:57:805088
21,0,2453713812,30110,10:57:57:835638
21,1,2453746332,32520,10:57:57:868231
21,0,2453776612,30280,10:57:57:897815
16,1,2453797727,199985,10:57:57:919263
21,1,2453807987,31375,10:57:57:929739
21,0,2453838197,30210,10:57:57:959309
21,1,2453870828,32631,10:57:57:992053
21,0,2453901137,30309,10:57:58:022762
21,1,2453932687,31550,10:57:58:054386
21,0,2453963062,30375,10:57:58:084995
21,1,2453995653,32591,10:57:58:116893
16,0,2453997713,199986,10:57:58:119686
21,0,2454025823,30170,10:57:58:147341
21,1,2454057063,31240,10:57:58:178908
21,0,2454087073,30010,10:57:58:208110
21,1,2454119413,32340,10:57:58:241376
