Time Step,Actuator Position Array
0.0,10.0
0.014014014014014014,10.439694542055307
0.028028028028028028,10.875982216259345
0.04204204204204204,11.305482552060441
0.056056056056056056,11.724867668972951
0.07007007007007007,12.130888061862176
0.08408408408408408,12.520397778956623
0.0980980980980981,12.890378797501853
0.11211211211211211,13.23796440818697
0.12612612612612611,13.560461427155127
0.14014014014014015,13.855371063493624
0.15415415415415415,14.120408280516822
0.16816816816816815,14.353519500825637
0.18218218218218218,14.552898517960177
0.1961961961961962,14.717000491357906
0.21021021021021022,14.844553916180747
0.22422422422422422,14.9345704752658
0.23823823823823823,14.986352696864163
0.25225225225225223,14.999499358833745
0.26626626626626626,14.973908597412926
0.2802802802802803,14.909778696487534
0.29429429429429427,14.807606551235628
0.3083083083083083,14.668183818054231
0.32232232232232233,14.492590780599336
0.3363363363363363,14.28218797946673
0.35035035035035034,14.038605670369035
0.36436436436436437,13.763731192489773
0.3783783783783784,13.459694344887732
0.3923923923923924,13.12885088425903
0.4064064064064064,12.773764271920587
0.42042042042042044,12.39718581144405
0.4344344344344344,12.00203333083902
0.44844844844844844,11.591368574461544
0.4624624624624625,11.168373479821263
0.47647647647647645,10.736325523100708
0.4904904904904905,10.29857232441605
0.5045045045045045,9.858505709584412
0.5185185185185185,9.41953542937385
0.5325325325325325,8.985062739866194
0.5465465465465466,8.558454048638891
0.5605605605605606,8.143014830962159
0.5745745745745746,7.7419640181155245
0.5885885885885885,7.358409056269744
0.6026026026026026,6.9953218291843875
0.6166166166166166,6.655515631278304
0.6306306306306306,6.341623369491609
0.6446446446446447,6.056077162836842
0.6586586586586587,5.801089497707302
0.6726726726726726,5.578636084956113
0.6866866866866866,5.390440551573875
0.7007007007007007,5.237961085577744
0.7147147147147147,5.122379137590807
0.7287287287287287,5.044590266654902
0.7427427427427428,5.0051972012058625
0.7567567567567568,5.004505168976593
0.7707707707707707,5.042519532013076
0.7847847847847848,5.118945745127852
0.7987987987987988,5.233191638112852
0.8128128128128128,5.384372004028438
0.8268268268268268,5.571315458017353
0.8408408408408409,5.7925735134997485
0.8548548548548548,6.046431805424529
0.8688688688688688,6.3309233736163595
0.8828828828828829,6.643843903295486
0.8968968968968969,6.982768804682866
0.9109109109109109,7.345071999353397
0.924924924924925,7.727946267775613
0.938938938938939,8.128425000379904
0.9529529529529529,8.54340518362226
0.9669669669669669,8.969671442941536
0.980980980980981,9.403920956319133
0.994994994994995,9.842789045404395
1.009009009009009,10.282875245918957
1.023023023023023,10.720769655339794
1.037037037037037,11.1530793537122
1.0510510510510511,11.576454692877514
1.065065065065065,11.987615250419562
1.079079079079079,12.383375247232134
1.093093093093093,12.76066823176535
1.107107107107107,13.116570839691079
1.1211211211211212,13.44832544489131
1.135135135135135,13.753361526263618
1.1491491491491492,14.029315584788346
1.1631631631631631,14.27404945653463
1.177177177177177,14.48566687971157
1.1911911911911912,14.662528187398536
1.2052052052052051,14.803263012111604
1.2192192192192193,14.906780903767798
1.2332332332332332,14.972279778776388
1.2472472472472473,14.9992521347915
1.2612612612612613,14.987488982972497
1.2752752752752752,14.937081467283946
1.2892892892892893,14.848420158288437
1.3033033033033032,14.722192026904146
1.3173173173173174,14.559375121575169
1.3313313313313313,14.36123099009743
1.3453453453453452,14.12929490481772
1.3593593593593594,13.865363966943592
1.3733733733733733,13.571483182135108
1.3873873873873874,13.249929615268234
1.4014014014014013,12.903194747143035
1.4154154154154155,12.533965169841359
1.4294294294294294,12.145101770311635
1.4434434434434433,11.739617563471421
1.4574574574574575,11.320654346583032
1.4714714714714714,10.891458355789887
1.4854854854854855,10.4553551134332
1.4994994994994995,10.015723661038685
1.5135135135135136,9.575970377622454
1.5275275275275275,9.139502586179153
1.5415415415415414,8.709702152855755
1.5555555555555556,8.28989928337166
1.5695695695695695,7.88334671971733
1.5835835835835836,7.493194537061971
