temp_buffers,times_ms_buffers,Time
26.089003,136,14:12:46:405000
26.052095,1036,14:12:47:305000
25.996754,1936,14:12:48:205000
0.0,0,14:12:46:269000
25.956434,2836,14:12:49:105000
25.919641,3736,14:12:50:005000
25.886375,4636,14:12:50:905000
0.0,0,14:12:46:269000
25.857094,5536,14:12:51:805000
25.834866,6436,14:12:52:705000
25.801752,7336,14:12:53:605000
25.783354,8236,14:12:54:505000
25.746561,9136,14:12:55:405000
25.739204,10036,14:12:56:305000
25.713448,10936,14:12:57:205000
0.0,0,14:12:46:269000
25.680332,11836,14:12:58:105000
25.661804,12736,14:12:59:005000
25.63237,13636,14:12:59:905000
0.0,0,14:12:46:269000
25.602936,14536,14:13:00:805000
25.580862,15436,14:13:01:705000
25.562595,16336,14:13:02:605000
25.547745,17236,14:13:03:505000
25.518312,18136,14:13:04:405000
25.496368,19036,14:13:05:305000
25.47784,19936,14:13:06:205000
0.0,0,14:12:46:269000
25.444727,20836,14:13:07:105000
25.430008,21736,14:13:08:005000
25.404255,22636,14:13:08:905000
0.0,0,14:12:46:269000
25.374819,23536,14:13:09:805000
25.341705,24436,14:13:10:705000
25.304913,25336,14:13:11:605000
25.290195,26236,14:13:12:505000
25.260761,27136,14:13:13:405000
25.235006,28036,14:13:14:305000
25.209385,28936,14:13:15:205000
0.0,0,14:12:46:269000
25.187307,29836,14:13:16:105000
25.172459,30736,14:13:17:005000
25.165232,31636,14:13:17:905000
0.0,0,14:12:46:269000
25.17259,32536,14:13:18:805000
25.183628,33436,14:13:19:705000
25.187307,34336,14:13:20:605000
25.187307,35236,14:13:21:505000
25.205706,36136,14:13:22:405000
25.205856,37036,14:13:23:305000
25.194666,37936,14:13:24:205000
0.0,0,14:12:46:269000
25.183783,38836,14:13:25:105000
25.17627,39736,14:13:26:005000
25.15067,40636,14:13:26:905000
0.0,0,14:12:46:269000
25.13963,41536,14:13:27:805000
25.110195,42436,14:13:28:705000
25.095478,43336,14:13:29:605000
25.077198,44236,14:13:30:505000
25.062479,45136,14:13:31:405000
25.044083,46036,14:13:32:305000
25.029366,46936,14:13:33:205000
0.0,0,14:12:46:269000
25.011143,47836,14:13:34:105000
24.989067,48736,14:13:35:005000
24.970669,49636,14:13:35:905000
0.0,0,14:12:46:269000
24.945066,50536,14:13:36:805000
24.919312,51436,14:13:37:705000
24.889877,52336,14:13:38:605000
24.860443,53236,14:13:39:505000
24.842047,54136,14:13:40:405000
24.834843,55036,14:13:41:305000
24.827484,55936,14:13:42:205000
0.0,0,14:12:46:269000
24.834843,56836,14:13:43:105000
24.834843,57736,14:13:44:005000
24.84233,58636,14:13:44:905000
0.0,0,14:12:46:269000
24.849691,59536,14:13:45:805000
24.823936,60436,14:13:46:705000
24.82407,61336,14:13:47:605000
24.816711,62236,14:13:48:505000
24.809525,63136,14:13:49:405000
24.813032,64036,14:13:50:305000
24.805845,64936,14:13:51:205000
0.0,0,14:12:46:269000
24.813204,65836,14:13:52:105000
24.813335,66736,14:13:53:005000
24.820696,67636,14:13:53:905000
0.0,0,14:12:46:269000
24.824528,68536,14:13:54:805000
24.820847,69436,14:13:55:705000
24.820847,70336,14:13:56:605000
24.831886,71236,14:13:57:505000
24.82468,72136,14:13:58:405000
24.828533,73036,14:13:59:305000
24.835892,73936,14:14:00:205000
0.0,0,14:12:46:269000
24.828533,74836,14:14:01:105000
24.839684,75736,14:14:02:005000
24.836006,76636,14:14:02:905000
0.0,0,14:12:46:269000
24.836006,77536,14:14:03:805000
24.839836,78436,14:14:04:705000
24.854706,79336,14:14:05:605000
24.851027,80236,14:14:06:505000
24.843666,81136,14:14:07:405000
24.836445,82036,14:14:08:305000
24.851162,82936,14:14:09:205000
0.0,0,14:12:46:269000
24.854992,83836,14:14:10:105000
24.86603,84736,14:14:11:005000
24.873505,85636,14:14:11:905000
0.0,0,14:12:46:269000
24.877356,86536,14:14:12:805000
24.888393,87436,14:14:13:705000
24.895752,88336,14:14:14:605000
24.899582,89236,14:14:15:505000
24.899582,90136,14:14:16:405000
24.903414,91036,14:14:17:305000
24.910906,91936,14:14:18:205000
0.0,0,14:12:46:269000
24.907227,92836,14:14:19:105000
24.911041,93736,14:14:20:005000
24.907362,94636,14:14:20:905000
0.0,0,14:12:46:269000
24.9184,95536,14:14:21:805000
24.91121,96436,14:14:22:705000
24.91121,97336,14:14:23:605000
24.900307,98236,14:14:24:505000
24.889421,99136,14:14:25:405000
24.867346,100036,14:14:26:305000
24.84527,100936,14:14:27:205000
0.0,0,14:12:46:269000
24.827024,101836,14:14:28:105000
24.794025,102736,14:14:29:005000
24.742516,103636,14:14:29:905000
0.0,0,14:12:46:269000
24.691006,104536,14:14:30:805000
24.658064,105436,14:14:31:705000
24.62495,106336,14:14:32:605000
