temp_buffers,times_ms_buffers,Time
22.483318,0,14:12:46:269000
22.483173,900,14:12:47:169000
22.483027,1800,14:12:48:069000
0.0,0,14:12:46:269000
22.483173,2700,14:12:48:969000
22.483173,3600,14:12:49:869000
22.483027,4500,14:12:50:769000
0.0,0,14:12:46:269000
22.483173,5400,14:12:51:669000
22.483027,6300,14:12:52:569000
22.483027,7200,14:12:53:469000
22.483027,8100,14:12:54:369000
22.483027,9000,14:12:55:269000
22.483027,9900,14:12:56:169000
22.483027,10800,14:12:57:069000
0.0,0,14:12:46:269000
22.483027,11700,14:12:57:969000
22.482882,12600,14:12:58:869000
22.482882,13500,14:12:59:769000
0.0,0,14:12:46:269000
22.482882,14400,14:13:00:669000
22.482882,15300,14:13:01:569000
22.483027,16200,14:13:02:469000
22.482882,17100,14:13:03:369000
22.482882,18000,14:13:04:269000
22.483027,18900,14:13:05:169000
22.482882,19800,14:13:06:069000
0.0,0,14:12:46:269000
22.482882,20700,14:13:06:969000
22.482882,21600,14:13:07:869000
22.482882,22500,14:13:08:769000
0.0,0,14:12:46:269000
22.482882,23400,14:13:09:669000
22.482882,24300,14:13:10:569000
22.482882,25200,14:13:11:469000
22.482882,26100,14:13:12:369000
22.482882,27000,14:13:13:269000
22.482882,27900,14:13:14:169000
22.483027,28800,14:13:15:069000
0.0,0,14:12:46:269000
22.483027,29700,14:13:15:969000
22.482882,30600,14:13:16:869000
22.483027,31500,14:13:17:769000
0.0,0,14:12:46:269000
22.483027,32400,14:13:18:669000
22.483027,33300,14:13:19:569000
22.483027,34200,14:13:20:469000
22.483027,35100,14:13:21:369000
22.483027,36000,14:13:22:269000
22.483173,36900,14:13:23:169000
22.483027,37800,14:13:24:069000
0.0,0,14:12:46:269000
22.483173,38700,14:13:24:969000
22.483027,39600,14:13:25:869000
22.483173,40500,14:13:26:769000
0.0,0,14:12:46:269000
22.483173,41400,14:13:27:669000
22.483173,42300,14:13:28:569000
22.483173,43200,14:13:29:469000
22.483318,44100,14:13:30:369000
22.483318,45000,14:13:31:269000
22.483318,45900,14:13:32:169000
22.483318,46800,14:13:33:069000
0.0,0,14:12:46:269000
22.483467,47700,14:13:33:969000
22.483467,48600,14:13:34:869000
22.483467,49500,14:13:35:769000
0.0,0,14:12:46:269000
22.483616,50400,14:13:36:669000
22.483616,51300,14:13:37:569000
22.483616,52200,14:13:38:469000
22.483616,53100,14:13:39:369000
22.483616,54000,14:13:40:269000
22.48376,54900,14:13:41:169000
22.48376,55800,14:13:42:069000
0.0,0,14:12:46:269000
22.48376,56700,14:13:42:969000
22.48376,57600,14:13:43:869000
22.483908,58500,14:13:44:769000
0.0,0,14:12:46:269000
22.483908,59400,14:13:45:669000
22.483908,60300,14:13:46:569000
22.484053,61200,14:13:47:469000
22.484053,62100,14:13:48:369000
22.4842,63000,14:13:49:269000
22.484053,63900,14:13:50:169000
22.4842,64800,14:13:51:069000
0.0,0,14:12:46:269000
22.4842,65700,14:13:51:969000
22.484346,66600,14:13:52:869000
22.484346,67500,14:13:53:769000
0.0,0,14:12:46:269000
22.484493,68400,14:13:54:669000
22.484493,69300,14:13:55:569000
22.484493,70200,14:13:56:469000
22.484493,71100,14:13:57:369000
22.484642,72000,14:13:58:269000
22.484787,72900,14:13:59:169000
22.484787,73800,14:14:00:069000
0.0,0,14:12:46:269000
22.484787,74700,14:14:00:969000
22.484934,75600,14:14:01:869000
22.484934,76500,14:14:02:769000
0.0,0,14:12:46:269000
22.484934,77400,14:14:03:669000
22.485079,78300,14:14:04:569000
22.485228,79200,14:14:05:469000
22.485228,80100,14:14:06:369000
22.485228,81000,14:14:07:269000
22.485373,81900,14:14:08:169000
22.485373,82800,14:14:09:069000
0.0,0,14:12:46:269000
22.48552,83700,14:14:09:969000
22.48552,84600,14:14:10:869000
22.485664,85500,14:14:11:769000
0.0,0,14:12:46:269000
22.485811,86400,14:14:12:669000
22.485811,87300,14:14:13:569000
22.485811,88200,14:14:14:469000
22.48596,89100,14:14:15:369000
22.48596,90000,14:14:16:269000
22.486107,90900,14:14:17:169000
22.486254,91800,14:14:18:069000
0.0,0,14:12:46:269000
22.486254,92700,14:14:18:969000
22.486399,93600,14:14:19:869000
22.486399,94500,14:14:20:769000
0.0,0,14:12:46:269000
22.486399,95400,14:14:21:669000
22.486546,96300,14:14:22:569000
22.486546,97200,14:14:23:469000
22.48669,98100,14:14:24:369000
22.486837,99000,14:14:25:269000
22.486837,99900,14:14:26:169000
22.486837,100800,14:14:27:069000
0.0,0,14:12:46:269000
22.486988,101700,14:14:27:969000
22.487133,102600,14:14:28:869000
22.487133,103500,14:14:29:769000
0.0,0,14:12:46:269000
22.487133,104400,14:14:30:669000
22.48728,105300,14:14:31:569000
22.48728,106200,14:14:32:469000
22.487425,107100,14:14:33:369000
22.487572,108000,14:14:34:269000
22.487572,108900,14:14:35:169000
22.487717,109800,14:14:36:069000
0.0,0,14:12:46:269000
22.487865,110700,14:14:36:969000
22.488012,111600,14:14:37:869000
22.488012,112500,14:14:38:769000
0.0,0,14:12:46:269000
22.488012,113400,14:14:39:669000
22.488157,114300,14:14:40:569000
22.488306,115200,14:14:41:469000
22.488306,116100,14:14:42:369000
22.488451,117000,14:14:43:269000
22.488598,117900,14:14:44:169000
22.488745,118800,14:14:45:069000
0.0,0,14:12:46:269000
22.488745,119700,14:14:45:969000
22.488745,120600,14:14:46:869000
22.488892,121500,14:14:47:769000
0.0,0,14:12:46:269000
22.489038,122400,14:14:48:669000
22.489183,123300,14:14:49:569000
22.489183,124200,14:14:50:469000
22.489332,125100,14:14:51:369000
22.489477,126000,14:14:52:269000
22.489477,126900,14:14:53:169000
22.489626,127800,14:14:54:069000
0.0,0,14:12:46:269000
22.48977,128700,14:14:54:969000
22.489918,129600,14:14:55:869000
22.489918,130500,14:14:56:769000
0.0,0,14:12:46:269000
22.490065,131400,14:14:57:669000
22.49021,132300,14:14:58:569000
22.49021,133200,14:14:59:469000
22.490356,134100,14:15:00:369000
22.490503,135000,14:15:01:269000
22.490503,135900,14:15:02:169000
22.490652,136800,14:15:03:069000
0.0,0,14:12:46:269000
22.490797,137700,14:15:03:969000
22.490944,138600,14:15:04:869000
22.490944,139500,14:15:05:769000
0.0,0,14:12:46:269000
22.491089,140400,14:15:06:669000
22.491236,141300,14:15:07:569000
22.491385,142200,14:15:08:469000
22.491385,143100,14:15:09:369000
22.49153,144000,14:15:10:269000
22.491678,144900,14:15:11:169000
22.491678,145800,14:15:12:069000
0.0,0,14:12:46:269000
22.491823,146700,14:15:12:969000
22.49197,147600,14:15:13:869000
22.49197,148500,14:15:14:769000
0.0,0,14:12:46:269000
22.492115,149400,14:15:15:669000
22.492264,150300,14:15:16:569000
22.49241,151200,14:15:17:469000
22.49241,152100,14:15:18:369000
22.492556,153000,14:15:19:269000
22.492702,153900,14:15:20:169000
22.492847,154800,14:15:21:069000
0.0,0,14:12:46:269000
22.492996,155700,14:15:21:969000
22.493143,156600,14:15:22:869000
22.493143,157500,14:15:23:769000
0.0,0,14:12:46:269000
22.49329,158400,14:15:24:669000
22.49329,159300,14:15:25:569000
22.493437,160200,14:15:26:469000
22.493582,161100,14:15:27:369000
22.493582,162000,14:15:28:269000
22.493876,162900,14:15:29:169000
22.493876,163800,14:15:30:069000
0.0,0,14:12:46:269000
22.494024,164700,14:15:30:969000
22.49417,165600,14:15:31:869000
22.494316,166500,14:15:32:769000
0.0,0,14:12:46:269000
22.494316,167400,14:15:33:669000
22.494463,168300,14:15:34:569000
22.494608,169200,14:15:35:469000
22.494757,170100,14:15:36:369000
22.494757,171000,14:15:37:269000
22.494902,171900,14:15:38:169000
22.495049,172800,14:15:39:069000
0.0,0,14:12:46:269000
22.495193,173700,14:15:39:969000
22.495342,174600,14:15:40:869000
22.495342,175500,14:15:41:769000
0.0,0,14:12:46:269000
22.49549,176400,14:15:42:669000
22.495636,177300,14:15:43:569000
22.495636,178200,14:15:44:469000
22.495783,179100,14:15:45:369000
22.495928,180000,14:15:46:269000
22.496075,180900,14:15:47:169000
22.49622,181800,14:15:48:069000
0.0,0,14:12:46:269000
22.496368,182700,14:15:48:969000
22.496368,183600,14:15:49:869000
22.496517,184500,14:15:50:769000
0.0,0,14:12:46:269000
22.496662,185400,14:15:51:669000
22.496809,186300,14:15:52:569000
22.496809,187200,14:15:53:469000
22.496954,188100,14:15:54:369000
22.4971,189000,14:15:55:269000
22.497246,189900,14:15:56:169000
22.497246,190800,14:15:57:069000
0.0,0,14:12:46:269000
22.49754,191700,14:15:57:969000
22.49754,192600,14:15:58:869000
22.497835,193500,14:15:59:769000
0.0,0,14:12:46:269000
22.497835,194400,14:16:00:669000
22.49798,195300,14:16:01:569000
22.498127,196200,14:16:02:469000
22.498274,197100,14:16:03:369000
22.49842,198000,14:16:04:269000
22.498566,198900,14:16:05:169000
22.498566,199800,14:16:06:069000
0.0,0,14:12:46:269000
22.498861,200700,14:16:06:969000
22.498861,201600,14:16:07:869000
22.499155,202500,14:16:08:769000
0.0,0,14:12:46:269000
22.4993,203400,14:16:09:669000
22.4993,204300,14:16:10:569000
22.499447,205200,14:16:11:469000
22.499592,206100,14:16:12:369000
22.499739,207000,14:16:13:269000
22.499886,207900,14:16:14:169000
