GPIO,State,Tick,Diff,Time
21,1,1872663534,37975,15:52:22:419767
21,0,1872697119,33585,15:52:22:453437
21,1,1872729769,32650,15:52:22:486135
21,0,1872759314,29545,15:52:22:515849
21,1,1872789845,30531,15:52:22:546550
21,0,1872819344,29499,15:52:22:576264
21,1,1872850255,30911,15:52:22:606958
21,0,1872879225,28970,15:52:22:635685
21,1,1872909905,30680,15:52:22:666388
21,0,1872939295,29390,15:52:22:696120
21,1,1872970350,31055,15:52:22:726808
21,0,1872999375,29025,15:52:22:755530
21,1,1873030060,30685,15:52:22:786257
21,0,1873060000,29940,15:52:22:816942
21,1,1873091630,31630,15:52:22:848619
21,0,1873121665,30035,15:52:22:878325
21,1,1873153200,31535,15:52:22:910129
21,0,1873183901,30701,15:52:22:941012
21,1,1873215611,31710,15:52:22:972354
21,0,1873244961,29350,15:52:23:001712
21,1,1873275651,30690,15:52:23:032048
21,0,1873305451,29800,15:52:23:062665
21,1,1873337351,31900,15:52:23:094218
21,0,1873367781,30430,15:52:23:124756
21,1,1873400211,32430,15:52:23:157268
21,0,1873431566,31355,15:52:23:188731
21,1,1873464067,32501,15:52:23:221068
21,0,1873494326,30259,15:52:23:251558
8,0,1873506381,278370,15:52:23:262782
21,1,1873525946,31620,15:52:23:283159
21,0,1873556416,30470,15:52:23:313728
21,1,1873587961,31545,15:52:23:345311
21,0,1873617122,29161,15:52:23:373650
21,1,1873647672,30550,15:52:23:404980
21,0,1873677482,29810,15:52:23:434329
21,1,1873708887,31405,15:52:23:465923
21,0,1873738872,29985,15:52:23:495900
21,1,1873770337,31465,15:52:23:527391
8,1,1873786093,279712,15:52:23:542832
21,0,1873800812,30475,15:52:23:557233
21,1,1873832582,31770,15:52:23:589799
21,0,1873862672,30090,15:52:23:619343
21,1,1873894192,31520,15:52:23:650961
21,0,1873924962,30770,15:52:23:681536
21,1,1873957052,32090,15:52:23:714093
21,0,1873987027,29975,15:52:23:743678
8,0,1874013407,227314,15:52:23:770187
21,1,1874018098,31071,15:52:23:775482
21,0,1874048098,30000,15:52:23:805009
21,1,1874079753,31655,15:52:23:836595
21,0,1874109863,30110,15:52:23:867171
21,1,1874141953,32090,15:52:23:898726
21,0,1874172648,30695,15:52:23:929303
21,1,1874204718,32070,15:52:23:961898
21,0,1874235123,30405,15:52:23:992450
21,1,1874267063,31940,15:52:24:024016
21,0,1874297808,30745,15:52:24:054614
21,1,1874329883,32075,15:52:24:087174
21,0,1874360568,30685,15:52:24:117816
21,1,1874392334,31766,15:52:24:149443
21,0,1874423124,30790,15:52:24:180804
21,1,1874456129,33005,15:52:24:213390
21,0,1874487669,31540,15:52:24:244976
21,1,1874520709,33040,15:52:24:277586
21,0,1874553099,32390,15:52:24:310165
21,1,1874587854,34755,15:52:24:344757
21,0,1874621264,33410,15:52:24:378359
21,1,1874656744,35480,15:52:24:413946
21,0,1874691979,35235,15:52:24:449656
21,1,1874728120,36141,15:52:24:485555
21,0,1874762389,34269,15:52:24:519447
21,1,1874798065,35676,15:52:24:555362
21,0,1874832770,34705,15:52:24:589965
21,1,1874869240,36470,15:52:24:626580
21,0,1874904150,34910,15:52:24:661200
21,1,1874940730,36580,15:52:24:697950
21,0,1874975450,34720,15:52:24:732553
21,1,1875010630,35180,15:52:24:768198
21,0,1875043305,32675,15:52:24:800764
21,1,1875077700,34395,15:52:24:835345
21,0,1875110895,33195,15:52:24:867943
21,1,1875145140,34245,15:52:24:902549
21,0,1875176865,31725,15:52:24:934106
21,1,1875210131,33266,15:52:24:967712
21,0,1875242581,32450,15:52:25:000285
21,1,1875276291,33710,15:52:25:033863
21,0,1875308256,31965,15:52:25:066147
21,1,1875341601,33345,15:52:25:098917
21,0,1875373226,31625,15:52:25:130551
21,1,1875406516,33290,15:52:25:164171
21,0,1875438536,32020,15:52:25:195762
21,1,1875472026,33490,15:52:25:229395
21,0,1875503951,31925,15:52:25:262012
21,1,1875537501,33550,15:52:25:294642
21,0,1875568871,31370,15:52:25:326202
21,1,1875601582,32711,15:52:25:358805
21,0,1875633722,32140,15:52:25:391337
21,1,1875667697,33975,15:52:25:424923
21,0,1875699707,32010,15:52:25:457507
21,1,1875733272,33565,15:52:25:491080
21,0,1875766088,32816,15:52:25:523637
21,1,1875800802,34714,15:52:25:558245
21,0,1875833372,32570,15:52:25:590802
21,1,1875867182,33810,15:52:25:624377
21,0,1875899992,32810,15:52:25:657975
21,1,1875934178,34186,15:52:25:691541
21,0,1875965897,31719,15:52:25:724095
21,1,1875999498,33601,15:52:25:757695
21,0,1876032288,32790,15:52:25:790273
21,1,1876066123,33835,15:52:25:823845
21,0,1876098653,32530,15:52:25:856417
21,1,1876132353,33700,15:52:25:890010
21,0,1876164483,32130,15:52:25:922667
21,1,1876198908,34425,15:52:25:956266
21,0,1876231148,32240,15:52:25:988858
21,1,1876265398,34250,15:52:26:023429
21,0,1876299108,33710,15:52:26:056993
21,1,1876335188,36080,15:52:26:092622
21,0,1876368708,33520,15:52:26:126191
21,1,1876403799,35091,15:52:26:161868
21,0,1876437399,33600,15:52:26:195776
21,1,1876471439,34040,15:52:26:229614
21,0,1876503099,31660,15:52:26:261530
21,1,1876536214,33115,15:52:26:294093
21,0,1876568079,31865,15:52:26:325675
21,1,1876601919,33840,15:52:26:360261
21,0,1876634180,32261,15:52:26:391841
21,1,1876667334,33154,15:52:26:425442
21,0,1876699459,32125,15:52:26:457006
21,1,1876733229,33770,15:52:26:491625
21,0,1876764849,31620,15:52:26:523332
21,1,1876797985,33136,15:52:26:555916
21,0,1876829945,31960,15:52:26:587495
21,1,1876863830,33885,15:52:26:622071
21,0,1876896465,32635,15:52:26:654770
21,1,1876931170,34705,15:52:26:689384
21,0,1876965185,34015,15:52:26:722970
21,1,1877001275,36090,15:52:26:759590
21,0,1877035555,34280,15:52:26:793197
21,1,1877070525,34970,15:52:26:828783
21,0,1877104270,33745,15:52:26:862329
21,1,1877139585,35315,15:52:26:897948
21,0,1877173111,33526,15:52:26:931556
21,1,1877207461,34350,15:52:26:966208
21,0,1877240691,33230,15:52:26:999091
21,1,1877275366,34675,15:52:27:034012
21,0,1877307706,32340,15:52:27:065860
21,1,1877341346,33640,15:52:27:099618
21,0,1877373401,32055,15:52:27:131206
21,1,1877406187,32786,15:52:27:164876
21,0,1877437546,31359,15:52:27:195492
21,1,1877471616,34070,15:52:27:230068
21,0,1877504686,33070,15:52:27:262628
21,1,1877538471,33785,15:52:27:297241
21,0,1877569832,31361,15:52:27:327780
21,1,1877602547,32715,15:52:27:360341
21,0,1877633937,31390,15:52:27:391912
21,1,1877666822,32885,15:52:27:425479
21,0,1877698247,31425,15:52:27:457004
21,1,1877731997,33750,15:52:27:490622
21,0,1877764737,32740,15:52:27:523197
21,1,1877798657,33920,15:52:27:556780
21,0,1877830657,32000,15:52:27:589397
21,1,1877863892,33235,15:52:27:621955
21,0,1877896242,32350,15:52:27:654536
21,1,1877930812,34570,15:52:27:689108
21,0,1877964253,33441,15:52:27:722687
21,1,1877999288,35035,15:52:27:757290
21,0,1878032983,33695,15:52:27:791900
21,1,1878068468,35485,15:52:27:826493
21,0,1878101383,32915,15:52:27:860064
21,1,1878136184,34801,15:52:27:894667
21,0,1878169738,33554,15:52:27:928230
8,1,1878176144,4162737,15:52:27:934542
8,0,1878197358,21214,15:52:27:955987
21,1,1878204578,34840,15:52:27:963311
8,1,1878219338,21980,15:52:27:977718
21,0,1878237203,32625,15:52:27:996142
8,0,1878240398,21060,15:52:27:998407
8,1,1878261953,21555,15:52:28:020866
21,1,1878271688,34485,15:52:28:030206
8,0,1878283543,21590,15:52:28:041563
21,0,1878304438,32750,15:52:28:063011
8,1,1878308748,25205,15:52:28:067295
8,0,1878329558,20810,15:52:28:087767
21,1,1878338719,34281,15:52:28:097110
8,1,1878348259,18701,15:52:28:106489
21,0,1878370744,32025,15:52:28:128953
8,0,1878378944,30685,15:52:28:137278
8,1,1878400264,21320,15:52:28:158735
21,1,1878404094,33350,15:52:28:163033
8,0,1878418339,18075,15:52:28:177446
21,0,1878435539,31445,15:52:28:193861
8,1,1878443034,24695,15:52:28:201176
8,0,1878463694,20660,15:52:28:222620
21,1,1878468249,32710,15:52:28:226904
8,1,1878488209,24515,15:52:28:247341
21,0,1878499349,31100,15:52:28:257686
8,0,1878506464,18255,15:52:28:265001
8,1,1878527599,21135,15:52:28:286459
21,1,1878532229,32880,15:52:28:290753
8,0,1878545939,18340,15:52:28:304136
21,0,1878564269,32040,15:52:28:322580
8,1,1878565444,19505,15:52:28:323831
8,0,1878590059,24615,15:52:28:348306
21,1,1878597794,33525,15:52:28:356636
8,1,1878613149,23090,15:52:28:372041
21,0,1878629164,31370,15:52:28:387504
8,0,1878634200,21051,15:52:28:392811
8,1,1878654149,19949,15:52:28:413248
21,1,1878662404,33240,15:52:28:420574
8,0,1878679559,25410,15:52:28:437989
21,0,1878694909,32505,15:52:28:453386
8,1,1878700409,20850,15:52:28:458679
8,0,1878718804,18395,15:52:28:477127
21,1,1878728630,33721,15:52:28:487509
8,1,1878743735,24931,15:52:28:502862
