GPIO,State,Tick,Diff,Time
21,0,1972960693,39005,15:54:02:725127
21,1,1973001068,40375,15:54:02:765972
21,0,1973038818,37750,15:54:02:803742
21,1,1973078058,39240,15:54:02:842480
21,0,1973116183,38125,15:54:02:881217
21,1,1973157708,41525,15:54:02:921936
21,0,1973197399,39691,15:54:02:961663
21,1,1973238674,41275,15:54:03:003352
21,0,1973278044,39370,15:54:03:043105
21,1,1973317994,39950,15:54:03:082814
21,0,1973355474,37480,15:54:03:120577
21,1,1973393934,38460,15:54:03:158326
21,0,1973431074,37140,15:54:03:196084
21,1,1973469989,38915,15:54:03:234815
21,0,1973506259,36270,15:54:03:270676
21,1,1973544389,38130,15:54:03:309341
21,0,1973581660,37271,15:54:03:345956
21,1,1973621130,39470,15:54:03:385602
21,0,1973658325,37195,15:54:03:423245
21,1,1973696775,38450,15:54:03:461879
21,0,1973734670,37895,15:54:03:499536
21,1,1973774695,40025,15:54:03:539195
21,0,1973811980,37285,15:54:03:576872
21,1,1973851785,39805,15:54:03:616501
21,0,1973890610,38825,15:54:03:655149
21,1,1973931346,40736,15:54:03:695823
21,0,1973970426,39080,15:54:03:735479
21,1,1974011591,41165,15:54:03:776168
21,0,1974050751,39160,15:54:03:815809
21,1,1974090761,40010,15:54:03:855447
21,0,1974128981,38220,15:54:03:894129
21,1,1974169336,40355,15:54:03:934772
21,0,1974208091,38755,15:54:03:973456
21,1,1974248381,40290,15:54:04:013128
21,0,1974284936,36555,15:54:04:049757
21,1,1974322666,37730,15:54:04:087399
21,0,1974359492,36826,15:54:04:124043
21,1,1974398387,38895,15:54:04:163730
21,0,1974436017,37630,15:54:04:201427
21,1,1974476002,39985,15:54:04:241064
21,0,1974515057,39055,15:54:04:279766
21,1,1974555127,40070,15:54:04:320474
21,0,1974593512,38385,15:54:04:358116
21,1,1974633832,40320,15:54:04:398831
21,0,1974671367,37535,15:54:04:436456
21,1,1974708947,37580,15:54:04:474103
21,0,1974744158,35211,15:54:04:508742
21,1,1974781498,37340,15:54:04:546373
21,0,1974818108,36610,15:54:04:583022
21,1,1974857138,39030,15:54:04:622676
21,0,1974894583,37445,15:54:04:659308
21,1,1974934803,40220,15:54:04:700085
21,0,1974973973,39170,15:54:04:739043
21,1,1975014093,40120,15:54:04:778942
21,0,1975051363,37270,15:54:04:816657
21,1,1975089953,38590,15:54:04:855274
21,0,1975127058,37105,15:54:04:891894
21,1,1975166134,39076,15:54:04:931534
21,0,1975203829,37695,15:54:04:969151
21,1,1975243374,39545,15:54:05:008079
21,0,1975281569,38195,15:54:05:046908
21,1,1975320439,38870,15:54:05:085635
21,0,1975356824,36385,15:54:05:122050
21,1,1975396394,39570,15:54:05:161532
21,0,1975435244,38850,15:54:05:199979
21,1,1975476684,41440,15:54:05:241646
21,0,1975515590,38906,15:54:05:281282
21,1,1975555235,39645,15:54:05:320944
21,0,1975593575,38340,15:54:05:358584
21,1,1975633960,40385,15:54:05:399256
21,0,1975671880,37920,15:54:05:436852
21,1,1975711340,39460,15:54:05:476464
21,0,1975748905,37565,15:54:05:514099
21,1,1975788370,39465,15:54:05:553728
21,0,1975826170,37800,15:54:05:591480
21,1,1975865622,39452,15:54:05:630462
21,0,1975903761,38139,15:54:05:669419
21,1,1975943391,39630,15:54:05:708296
21,0,1975980381,36990,15:54:05:745906
21,1,1976019601,39220,15:54:05:784537
21,0,1976058316,38715,15:54:05:823177
21,1,1976099166,40850,15:54:05:864817
21,0,1976137141,37975,15:54:05:902628
21,1,1976176796,39655,15:54:05:942571
21,0,1976215266,38470,15:54:05:980485
21,1,1976255587,40321,15:54:06:021304
21,0,1976294756,39169,15:54:06:060629
21,1,1976335612,40856,15:54:06:101541
21,0,1976375172,39560,15:54:06:140213
21,1,1976415627,40455,15:54:06:180896
21,0,1976453117,37490,15:54:06:218704
21,1,1976491352,38235,15:54:06:256316
21,0,1976529502,38150,15:54:06:294965
21,1,1976571132,41630,15:54:06:336815
21,0,1976610552,39420,15:54:06:375452
21,1,1976650912,40360,15:54:06:416105
21,0,1976688897,37985,15:54:06:454743
21,1,1976728543,39646,15:54:06:493433
21,0,1976766368,37825,15:54:06:531361
21,1,1976806073,39705,15:54:06:571303
8,0,1976828478,278376,15:54:06:594034
21,0,1976845378,39305,15:54:06:610510
21,1,1976886358,40980,15:54:06:652154
21,0,1976925278,38920,15:54:06:690785
21,1,1976965463,40185,15:54:06:731452
21,0,1977003818,38355,15:54:06:769083
21,1,1977044253,40435,15:54:06:809882
21,0,1977082543,38290,15:54:06:847971
8,1,1977108188,279710,15:54:06:873703
21,1,1977122409,39866,15:54:06:888237
21,0,1977160944,38535,15:54:06:925993
21,1,1977201734,40790,15:54:06:967683
21,0,1977240344,38610,15:54:07:006313
21,1,1977280979,40635,15:54:07:046951
21,0,1977320329,39350,15:54:07:085577
8,0,1977335504,227316,15:54:07:101015
21,1,1977360939,40610,15:54:07:126516
21,0,1977398749,37810,15:54:07:164140
21,1,1977438464,39715,15:54:07:203827
21,0,1977478375,39911,15:54:07:243464
21,1,1977521715,43340,15:54:07:287119
21,0,1977564370,42655,15:54:07:329827
21,1,1977609980,45610,15:54:07:375552
21,0,1977654495,44515,15:54:07:420251
21,1,1977700560,46065,15:54:07:465951
21,0,1977745120,44560,15:54:07:510643
21,1,1977792760,47640,15:54:07:558331
21,0,1977839325,46565,15:54:07:605158
21,1,1977888330,49005,15:54:07:654306
21,0,1977933296,44966,15:54:07:699410
21,1,1977979451,46155,15:54:07:745126
21,0,1978023786,44335,15:54:07:789794
21,1,1978069821,46035,15:54:07:835531
21,0,1978114236,44415,15:54:07:880186
21,1,1978160856,46620,15:54:07:927129
21,0,1978205536,44680,15:54:07:971104
21,1,1978252701,47165,15:54:08:018087
21,0,1978298256,45555,15:54:08:063808
21,1,1978345977,47721,15:54:08:111536
21,0,1978392577,46600,15:54:08:158216
21,1,1978440077,47500,15:54:08:206028
21,0,1978484977,44900,15:54:08:251069
21,1,1978531207,46230,15:54:08:297109
21,0,1978576237,45030,15:54:08:341905
21,1,1978621797,45560,15:54:08:387577
21,0,1978663508,41711,15:54:08:429257
21,1,1978706278,42770,15:54:08:471892
21,0,1978749408,43130,15:54:08:514884
21,1,1978794613,45205,15:54:08:561034
21,0,1978838753,44140,15:54:08:605153
21,1,1978883048,44295,15:54:08:648920
21,0,1978926308,43260,15:54:08:691637
21,1,1978973373,47065,15:54:08:739340
21,0,1979018043,44670,15:54:08:784091
21,1,1979063574,45531,15:54:08:829811
21,0,1979107498,43924,15:54:08:873540
21,1,1979153724,46226,15:54:08:919303
21,0,1979198479,44755,15:54:08:964016
21,1,1979245444,46965,15:54:09:011768
21,0,1979290704,45260,15:54:09:056460
21,1,1979338159,47455,15:54:09:104220
21,0,1979382444,44285,15:54:09:147969
21,1,1979428639,46195,15:54:09:194668
21,0,1979474564,45925,15:54:09:240360
21,1,1979523345,48781,15:54:09:289118
21,0,1979569670,46325,15:54:09:335891
21,1,1979617135,47465,15:54:09:383650
21,0,1979662355,45220,15:54:09:428399
21,1,1979709730,47375,15:54:09:476097
21,0,1979754000,44270,15:54:09:519853
21,1,1979801225,47225,15:54:09:567592
21,0,1979847465,46240,15:54:09:613301
21,1,1979895711,48246,15:54:09:662004
21,0,1979939951,44240,15:54:09:705669
21,1,1979985831,45880,15:54:09:751378
21,0,1980030896,45065,15:54:09:797077
21,1,1980077331,46435,15:54:09:843847
21,0,1980120101,42770,15:54:09:886564
21,1,1980163796,43695,15:54:09:930271
21,0,1980206691,42895,15:54:09:972949
21,1,1980253382,46691,15:54:10:019694
