Time Step,Actuator Position Array
0.0,20.0
0.0200133422281521,20.0
0.0400266844563042,20.0
0.06004002668445631,20.0
0.0800533689126084,20.0
0.1000667111407605,20.0
0.12008005336891261,20.0
0.1400933955970647,20.0
0.1601067378252168,20.0
0.1801200800533689,20.0
0.200133422281521,20.0
0.2201467645096731,20.0
0.24016010673782523,20.0
0.2601734489659773,20.0
0.2801867911941294,20.0
0.3002001334222815,20.0
0.3202134756504336,20.0
0.3402268178785857,20.0
0.3602401601067378,20.0
0.3802535023348899,20.0
0.400266844563042,20.0
0.4202801867911941,20.0
0.4402935290193462,20.0
0.4603068712474983,20.0
0.48032021347565046,20.0
0.5003335557038026,20.0
0.5203468979319547,20.0
0.5403602401601068,20.0
0.5603735823882589,20.0
0.580386924616411,20.0
0.600400266844563,20.0
0.6204136090727151,20.0
0.6404269513008672,20.0
0.6604402935290193,20.0
0.6804536357571714,20.0
0.7004669779853235,20.0
0.7204803202134756,20.0
0.7404936624416277,20.0
0.7605070046697798,20.0
0.7805203468979319,20.0
0.800533689126084,20.0
0.8205470313542361,20.0
0.8405603735823882,20.0
0.8605737158105403,20.0
0.8805870580386924,20.0
0.9006004002668445,20.0
0.9206137424949966,20.0
0.9406270847231487,20.0
0.9606404269513009,20.0
0.980653769179453,20.0
1.0006671114076051,20.0
1.0206804536357572,20.0
1.0406937958639093,20.0
1.0607071380920614,20.0
1.0807204803202135,20.0
1.1007338225483656,20.0
1.1207471647765177,20.0
1.1407605070046698,20.0
1.160773849232822,20.0
1.180787191460974,20.0
1.200800533689126,20.0
1.2208138759172782,20.0
1.2408272181454303,20.0
1.2608405603735824,20.0
1.2808539026017345,20.0
1.3008672448298866,20.0
1.3208805870580387,20.0
1.3408939292861908,20.0
1.3609072715143429,20.0
1.380920613742495,20.0
1.400933955970647,20.0
1.4209472981987992,20.0
1.4409606404269513,20.0
1.4609739826551034,20.0
1.4809873248832555,20.0
1.5010006671114076,20.0
1.5210140093395597,20.0
1.5410273515677118,20.0
1.5610406937958639,20.0
1.581054036024016,20.0
1.601067378252168,20.0
1.6210807204803201,20.0
1.6410940627084722,20.0
1.6611074049366243,20.0
1.6811207471647764,20.0
1.7011340893929285,20.0
1.7211474316210806,20.0
1.7411607738492327,20.0
1.7611741160773848,20.0
1.781187458305537,20.0
1.801200800533689,20.0
1.8212141427618411,20.0
1.8412274849899932,20.0
1.8612408272181453,20.0
1.8812541694462974,20.0
1.9012675116744495,20.0
1.9212808539026018,20.0
1.941294196130754,20.0
1.961307538358906,20.0
1.9813208805870581,20.0
2.0013342228152102,20.0
2.0213475650433623,20.0
2.0413609072715144,20.0
2.0613742494996665,20.0
2.0813875917278186,20.0
2.1014009339559707,20.0
2.121414276184123,20.0
2.141427618412275,20.0
2.161440960640427,20.0
2.181454302868579,20.0
2.201467645096731,20.0
2.2214809873248833,20.0
2.2414943295530354,20.0
2.2615076717811875,20.0
2.2815210140093396,20.0
2.3015343562374917,20.0
2.321547698465644,20.0
2.341561040693796,20.0
2.361574382921948,20.0
2.3815877251501,20.0
2.401601067378252,20.0
2.4216144096064043,20.0
2.4416277518345564,20.0
2.4616410940627085,20.0
2.4816544362908606,20.0
2.5016677785190127,20.0
2.5216811207471648,20.0
2.541694462975317,20.0
2.561707805203469,20.0
2.581721147431621,20.0
2.601734489659773,20.0
2.6217478318879253,20.0
2.6417611741160774,20.0
2.6617745163442295,20.0
2.6817878585723816,20.0
2.7018012008005337,20.0
2.7218145430286858,20.0
2.741827885256838,20.0
2.76184122748499,20.0
2.781854569713142,20.0
2.801867911941294,20.0
2.8218812541694462,20.0
2.8418945963975983,20.0
2.8619079386257504,20.0
