Time Step,Actuator Position Array
0.0,0.0
0.0133422281521014,0.0200133422281521
0.0266844563042028,0.0400266844563042
0.0400266844563042,0.06004002668445631
0.0533689126084056,0.0800533689126084
0.066711140760507,0.1000667111407605
0.0800533689126084,0.12008005336891261
0.0933955970647098,0.1400933955970647
0.1067378252168112,0.1601067378252168
0.1200800533689126,0.1801200800533689
0.133422281521014,0.200133422281521
0.1467645096731154,0.2201467645096731
0.1601067378252168,0.24016010673782523
0.1734489659773182,0.2601734489659773
0.1867911941294196,0.2801867911941294
0.200133422281521,0.3002001334222815
0.2134756504336224,0.3202134756504336
0.2268178785857238,0.3402268178785857
0.2401601067378252,0.3602401601067378
0.25350233488992663,0.3802535023348899
0.266844563042028,0.400266844563042
0.2801867911941294,0.4202801867911941
0.2935290193462308,0.4402935290193462
0.3068712474983322,0.4603068712474983
0.3202134756504336,0.48032021347565046
0.333555703802535,0.5003335557038026
0.3468979319546364,0.5203468979319547
0.3602401601067378,0.5403602401601068
0.3735823882588392,0.5603735823882589
0.3869246164109406,0.580386924616411
0.400266844563042,0.600400266844563
0.4136090727151434,0.6204136090727151
0.4269513008672448,0.6404269513008672
0.4402935290193462,0.6604402935290193
0.4536357571714476,0.6804536357571714
0.466977985323549,0.7004669779853235
0.4803202134756504,0.7204803202134756
0.4936624416277518,0.7404936624416277
0.5070046697798533,0.7605070046697798
0.5203468979319547,0.7805203468979319
0.533689126084056,0.800533689126084
0.5470313542361575,0.8205470313542361
0.5603735823882589,0.8405603735823882
0.5737158105403602,0.8605737158105403
0.5870580386924616,0.8805870580386924
0.600400266844563,0.9006004002668445
0.6137424949966644,0.9206137424949966
0.6270847231487658,0.9406270847231487
0.6404269513008672,0.9606404269513009
0.6537691794529686,0.980653769179453
0.66711140760507,1.0006671114076051
0.6804536357571714,1.0206804536357572
0.6937958639092728,1.0406937958639093
0.7071380920613742,1.0607071380920614
0.7204803202134756,1.0807204803202135
0.733822548365577,1.1007338225483656
0.7471647765176784,1.1207471647765177
0.7605070046697798,1.1407605070046698
0.7738492328218812,1.160773849232822
0.7871914609739826,1.180787191460974
0.800533689126084,1.200800533689126
0.8138759172781854,1.2208138759172782
0.8272181454302868,1.2408272181454303
0.8405603735823882,1.2608405603735824
0.8539026017344896,1.2808539026017345
0.867244829886591,1.3008672448298866
0.8805870580386924,1.3208805870580387
0.8939292861907938,1.3408939292861908
0.9072715143428952,1.3609072715143429
0.9206137424949966,1.380920613742495
0.933955970647098,1.400933955970647
0.9472981987991994,1.4209472981987992
0.9606404269513008,1.4409606404269513
0.9739826551034022,1.4609739826551034
0.9873248832555036,1.4809873248832555
1.0006671114076051,1.5010006671114076
1.0140093395597065,1.5210140093395597
1.027351567711808,1.5410273515677118
1.0406937958639093,1.5610406937958639
1.0540360240160107,1.581054036024016
1.067378252168112,1.601067378252168
1.0807204803202135,1.6210807204803201
1.094062708472315,1.6410940627084722
1.1074049366244163,1.6611074049366243
1.1207471647765177,1.6811207471647764
1.134089392928619,1.7011340893929285
1.1474316210807205,1.7211474316210806
1.160773849232822,1.7411607738492327
1.1741160773849233,1.7611741160773848
1.1874583055370247,1.781187458305537
1.200800533689126,1.801200800533689
1.2141427618412275,1.8212141427618411
