GPIO,State,Tick,Diff,Time
21,0,1044965930,33920,17:08:13:608754
21,1,1045001445,35515,17:08:13:644637
21,0,1045036815,35370,17:08:13:680421
21,1,1045074726,37911,17:08:13:718155
21,0,1045109430,34704,17:08:13:752923
21,1,1045145605,36175,17:08:13:788687
21,0,1045180746,35141,17:08:13:823474
21,1,1045217486,36740,17:08:13:860228
21,0,1045251531,34045,17:08:13:894999
21,1,1045287241,35710,17:08:13:930761
21,0,1045323221,35980,17:08:13:966510
21,1,1045361186,37965,17:08:14:004248
21,0,1045395541,34355,17:08:14:039022
21,1,1045432221,36680,17:08:14:075760
21,0,1045467931,35710,17:08:14:111556
21,1,1045505386,37455,17:08:14:148308
21,0,1045540722,35336,17:08:14:183641
21,1,1045577936,37214,17:08:14:221279
21,0,1045614952,37016,17:08:14:258054
21,1,1045653537,38585,17:08:14:296760
21,0,1045689827,36290,17:08:14:333379
21,1,1045727392,37565,17:08:14:371060
21,0,1045763357,35965,17:08:14:406679
21,1,1045800942,37585,17:08:14:444328
21,0,1045836022,35080,17:08:14:478977
8,0,1045859292,278381,17:08:14:502467
21,1,1045873512,37490,17:08:14:516851
21,0,1045910122,36610,17:08:14:553562
21,1,1045948267,38145,17:08:14:591311
21,0,1045983857,35590,17:08:14:626919
21,1,1046019963,36106,17:08:14:663538
21,0,1046055413,35450,17:08:14:698204
21,1,1046092933,37520,17:08:14:735827
21,0,1046128353,35420,17:08:14:771460
8,1,1046138998,279706,17:08:14:781844
21,1,1046165848,37495,17:08:14:809851
21,0,1046202148,36300,17:08:14:845702
21,1,1046240158,38010,17:08:14:883106
21,0,1046275288,35130,17:08:14:918203
21,1,1046312213,36925,17:08:14:955613
21,0,1046348789,36576,17:08:14:992271
8,0,1046366318,227320,17:08:15:009699
21,1,1046387978,39189,17:08:15:031097
21,0,1046424534,36556,17:08:15:067709
21,1,1046462144,37610,17:08:15:105390
21,0,1046498954,36810,17:08:15:142079
21,1,1046537214,38260,17:08:15:180757
21,0,1046572559,35345,17:08:15:216353
21,1,1046608414,35855,17:08:15:251984
21,0,1046645064,36650,17:08:15:288640
21,1,1046683779,38715,17:08:15:327259
21,0,1046719054,35275,17:08:15:362854
21,1,1046755460,36406,17:08:15:398520
21,0,1046791410,35950,17:08:15:435108
21,1,1046829795,38385,17:08:15:472767
21,0,1046865795,36000,17:08:15:509370
21,1,1046902995,37200,17:08:15:545964
21,0,1046938195,35200,17:08:15:581593
21,1,1046974050,35855,17:08:15:617185
21,0,1047007485,33435,17:08:15:650778
21,1,1047043300,35815,17:08:15:686418
21,0,1047079525,36225,17:08:15:723058
21,1,1047117575,38050,17:08:15:760717
