GPIO,State,Tick,Diff,Time
21,0,1169280700,44750,17:10:17:935537
21,1,1169327700,47000,17:10:17:982070
21,0,1169372255,44555,17:10:18:026638
21,1,1169418470,46215,17:10:18:073248
21,0,1169462956,44486,17:10:18:117823
21,1,1169510755,47799,17:10:18:165476
21,0,1169554715,43960,17:10:18:209047
21,1,1169599950,45235,17:10:18:254593
21,0,1169643120,43170,17:10:18:298151
21,1,1169688486,45366,17:10:18:342685
21,0,1169730921,42435,17:10:18:385239
21,1,1169775811,44890,17:10:18:429856
8,0,1169782026,278376,17:10:18:436802
21,0,1169820591,44780,17:10:18:475411
21,1,1169868806,48215,17:10:18:523552
21,0,1169912906,44100,17:10:18:568007
21,1,1169957426,44520,17:10:18:611642
21,0,1170001161,43735,17:10:18:655370
21,1,1170047601,46440,17:10:18:702187
8,1,1170061737,279711,17:10:18:716365
21,0,1170090522,42921,17:10:18:744706
21,1,1170134917,44395,17:10:18:789178
21,0,1170178827,43910,17:10:18:833934
21,1,1170224712,45885,17:10:18:879705
21,0,1170267217,42505,17:10:18:921346
8,0,1170289057,227320,17:10:18:943645
21,1,1170311417,44200,17:10:18:966132
21,0,1170356127,44710,17:10:19:010835
21,1,1170403692,47565,17:10:19:058545
21,0,1170447777,44085,17:10:19:102246
21,1,1170491093,43316,17:10:19:145936
21,0,1170533328,42235,17:10:19:187597
21,1,1170577858,44530,17:10:19:232347
21,0,1170619183,41325,17:10:19:274031
21,1,1170662238,43055,17:10:19:316734
21,0,1170705183,42945,17:10:19:359443
21,1,1170751183,46000,17:10:19:406252
21,0,1170795658,44475,17:10:19:449928
21,1,1170842694,47036,17:10:19:497625
21,0,1170889009,46315,17:10:19:543371
21,1,1170938214,49205,17:10:19:593100
21,0,1170982679,44465,17:10:19:637837
21,1,1171028529,45850,17:10:19:683555
21,0,1171075204,46675,17:10:19:730316
21,1,1171124634,49430,17:10:19:779039
21,0,1171169674,45040,17:10:19:824755
21,1,1171216314,46640,17:10:19:871452
21,0,1171262450,46136,17:10:19:917183
21,1,1171310960,48510,17:10:19:965903
21,0,1171355485,44525,17:10:20:010622
21,1,1171401790,46305,17:10:20:056340
21,0,1171448966,47176,17:10:20:104032
21,1,1171500565,51599,17:10:20:154849
21,0,1171548085,47520,17:10:20:202566
21,1,1171594805,46720,17:10:20:249382
21,0,1171640006,45201,17:10:20:295070
21,1,1171686676,46670,17:10:20:341810
21,0,1171730246,43570,17:10:20:384464
21,1,1171776396,46150,17:10:20:431255
21,0,1171822106,45710,17:10:20:477190
21,1,1171870786,48680,17:10:20:525241
21,0,1171916341,45555,17:10:20:570853
21,1,1171963696,47355,17:10:20:618554
21,0,1172009687,45991,17:10:20:664646
21,1,1172059367,49680,17:10:20:713796
21,0,1172105597,46230,17:10:20:760503
21,1,1172152737,47140,17:10:20:807191
21,0,1172198097,45360,17:10:20:852902
21,1,1172246332,48235,17:10:20:901605
21,0,1172290822,44490,17:10:20:945574
21,1,1172336852,46030,17:10:20:991585
21,0,1172381297,44445,17:10:21:036520
21,1,1172428353,47056,17:10:21:083209
21,0,1172471118,42765,17:10:21:125895
21,1,1172515388,44270,17:10:21:170578
21,0,1172560313,44925,17:10:21:215292
21,1,1172606858,46545,17:10:21:261991
21,0,1172649908,43050,17:10:21:304685
21,1,1172695428,45520,17:10:21:350407
21,0,1172740843,45415,17:10:21:396116
21,1,1172788993,48150,17:10:21:443855
21,0,1172832879,43886,17:10:21:487525
21,1,1172878414,45535,17:10:21:533250
21,0,1172923089,44675,17:10:21:577930
21,1,1172969304,46215,17:10:21:624649
21,0,1173012804,43500,17:10:21:667308
21,1,1173057754,44950,17:10:21:713629
21,0,1173101679,43925,17:10:21:756554
21,1,1173147169,45490,17:10:21:802326
21,0,1173188950,41781,17:10:21:844063
21,1,1173233415,44465,17:10:21:888731
21,0,1173276825,43410,17:10:21:931444
21,1,1173323170,46345,17:10:21:978162
21,0,1173365935,42765,17:10:22:020932
21,1,1173409130,43195,17:10:22:063918
21,0,1173450810,41680,17:10:22:106050
21,1,1173495940,45130,17:10:22:150931
21,0,1173538625,42685,17:10:22:193595
21,1,1173583580,44955,17:10:22:238302
21,0,1173627596,44016,17:10:22:281970
21,1,1173673821,46225,17:10:22:328659
21,0,1173717181,43360,17:10:22:372349
21,1,1173762791,45610,17:10:22:418117
21,0,1173806786,43995,17:10:22:461837
21,1,1173851776,44990,17:10:22:506519
21,0,1173893251,41475,17:10:22:548325
21,1,1173937696,44445,17:10:22:592801
21,0,1173980947,43251,17:10:22:636342
21,1,1174027457,46510,17:10:22:682826
21,0,1174071532,44075,17:10:22:726347
21,1,1174116412,44880,17:10:22:770911
21,0,1174160522,44110,17:10:22:815614
21,1,1174206372,45850,17:10:22:861367
21,0,1174248002,41630,17:10:22:903042
21,1,1174292497,44495,17:10:22:947794
21,0,1174337437,44940,17:10:22:992496
21,1,1174383277,45840,17:10:23:038251
21,0,1174426033,42756,17:10:23:080934
8,1,1174446213,4157156,17:10:23:101409
8,0,1174463063,16850,17:10:23:117838
21,1,1174470203,44170,17:10:23:125208
8,1,1174478258,15195,17:10:23:133553
8,0,1174503723,25465,17:10:23:159050
21,0,1174512888,42685,17:10:23:168409
8,1,1174520598,16875,17:10:23:175737
8,0,1174537658,17060,17:10:23:193157
8,1,1174554883,17225,17:10:23:209585
21,1,1174557823,44935,17:10:23:212881
8,0,1174572018,17135,17:10:23:227325
8,1,1174587068,15050,17:10:23:241731
21,0,1174600528,42705,17:10:23:255186
8,0,1174606483,19415,17:10:23:261501
8,1,1174622523,16040,17:10:23:277938
8,0,1174639933,17410,17:10:23:295371
21,1,1174644688,44160,17:10:23:299674
8,1,1174656813,16880,17:10:23:312067
8,0,1174673603,16790,17:10:23:328561
21,0,1174685838,41150,17:10:23:340976
8,1,1174690478,16875,17:10:23:345298
8,0,1174707268,16790,17:10:23:362738
8,1,1174723753,16485,17:10:23:379177
21,1,1174728158,42320,17:10:23:383479
8,0,1174739468,15715,17:10:23:394832
8,1,1174754353,14885,17:10:23:409250
21,0,1174766968,38810,17:10:23:421640
8,0,1174771203,16850,17:10:23:425977
8,1,1174788168,16965,17:10:23:443428
8,0,1174804804,16636,17:10:23:459853
21,1,1174806874,39906,17:10:23:462141
8,1,1174821589,16785,17:10:23:476546
8,0,1174838379,16790,17:10:23:492983
21,0,1174845254,38380,17:10:23:500315
8,1,1174852209,13830,17:10:23:507645
8,0,1174869234,17025,17:10:23:524083
21,1,1174884344,39090,17:10:23:539536
8,1,1174888404,19170,17:10:23:543855
8,0,1174905669,17265,17:10:23:560302
8,1,1174919564,13895,17:10:23:574723
21,0,1174920884,36540,17:10:23:575988
8,0,1174940139,20575,17:10:23:595449
21,1,1174959154,38270,17:10:23:613892
8,1,1174959654,19515,17:10:23:615184
8,0,1174976529,16875,17:10:23:631655
8,1,1174992409,15880,17:10:23:647099
21,0,1174996504,37350,17:10:23:651403
8,0,1175010774,18365,17:10:23:665814
8,1,1175027584,16810,17:10:23:682263
21,1,1175036945,40441,17:10:23:691618
8,0,1175044529,16945,17:10:23:699944
8,1,1175061489,16960,17:10:23:716371
21,0,1175074824,37879,17:10:23:729822
8,0,1175078194,16705,17:10:23:733131
8,1,1175094980,16786,17:10:23:749562
21,1,1175113469,38645,17:10:23:768023
8,0,1175119949,24969,17:10:23:775355
8,1,1175137279,17330,17:10:23:792795
21,0,1175150155,36686,17:10:23:805187
8,0,1175151484,14205,17:10:23:806448
8,1,1175169969,18485,17:10:23:824909
21,1,1175188449,38294,17:10:23:843406
8,0,1175188664,18695,17:10:23:843517
8,1,1175206885,18221,17:10:23:861976
21,0,1175223550,35101,17:10:23:878406
8,0,1175223825,16940,17:10:23:878513
8,1,1175239000,15175,17:10:23:893899
8,0,1175254170,15170,17:10:23:909326
21,1,1175259845,36295,17:10:23:914645
8,1,1175271355,17185,17:10:23:926020
8,0,1175288595,17240,17:10:23:943498
21,0,1175294995,35150,17:10:23:949822
8,1,1175305385,16790,17:10:23:960188
8,0,1175322320,16935,17:10:23:977631
21,1,1175331565,36570,17:10:23:987023
8,1,1175338175,15855,17:10:23:993354
8,0,1175354655,16480,17:10:24:009775
21,0,1175366020,34455,17:10:24:021160
8,1,1175371480,16825,17:10:24:026479
8,0,1175387475,15995,17:10:24:042088
21,1,1175402795,36775,17:10:24:057527
8,1,1175404240,16765,17:10:24:058796
8,0,1175421360,17120,17:10:24:076252
8,1,1175438380,17020,17:10:24:093690
21,0,1175439990,37195,17:10:24:094959
8,0,1175455385,17005,17:10:24:110377
8,1,1175472170,16785,17:10:24:126811
21,1,1175479380,39390,17:10:24:134176
8,0,1175492075,19905,17:10:24:147571
8,1,1175506951,14876,17:10:24:162043
21,0,1175515870,36490,17:10:24:170394
8,0,1175523925,16974,17:10:24:178741
8,1,1175543025,19100,17:10:24:198210
21,1,1175553505,37635,17:10:24:208558
8,0,1175559315,16290,17:10:24:214871
8,1,1175573951,14636,17:10:24:229315
8,0,1175587731,13780,17:10:24:242718
21,0,1175589706,36201,17:10:24:245003
8,1,1175605681,17950,17:10:24:260414
8,0,1175619811,14130,17:10:24:274833
21,1,1175627651,37945,17:10:24:283209
8,1,1175636606,16795,17:10:24:291552
8,0,1175655186,18580,17:10:24:310042
21,0,1175663351,35700,17:10:24:318396
8,1,1175672761,17575,17:10:24:327749
8,0,1175691511,18750,17:10:24:346240
21,1,1175701251,37900,17:10:24:356617
8,1,1175709841,18330,17:10:24:364979
8,0,1175728861,19020,17:10:24:383433
21,0,1175738436,37185,17:10:24:393778
8,1,1175755071,26210,17:10:24:410215
8,0,1175773486,18415,17:10:24:428676
21,1,1175777511,39075,17:10:24:433015
8,1,1175791731,18245,17:10:24:446410
8,0,1175806947,15216,17:10:24:461868
21,0,1175814206,36695,17:10:24:469206
8,1,1175822406,15459,17:10:24:477556
8,0,1175841486,19080,17:10:24:497009
21,1,1175851111,36905,17:10:24:506369
8,1,1175859251,17765,17:10:24:514739
8,0,1175874691,15440,17:10:24:530195
21,0,1175887771,36660,17:10:24:542594
8,1,1175893271,18580,17:10:24:547903
8,0,1175919276,26005,17:10:24:574440
21,1,1175927447,39676,17:10:24:582790
8,1,1175937971,18695,17:10:24:593150
8,0,1175954636,16665,17:10:24:609564
21,0,1175965177,37730,17:10:24:619941
8,1,1175974386,19750,17:10:24:629314
8,0,1175990147,15761,17:10:24:645749
21,1,1176004317,39140,17:10:24:659154
8,1,1176006937,16790,17:10:24:662443
8,0,1176023327,16390,17:10:24:678873
8,1,1176039842,16515,17:10:24:695322
21,0,1176043587,39270,17:10:24:698610
8,0,1176056522,16680,17:10:24:712076
8,1,1176074592,18070,17:10:24:729488
21,1,1176083922,40335,17:10:24:738880
8,0,1176091112,16520,17:10:24:746236
8,1,1176109957,18845,17:10:24:764700
21,0,1176122097,38175,17:10:24:777098
8,0,1176126572,16615,17:10:24:781388
8,1,1176142512,15940,17:10:24:797820
8,0,1176158757,16245,17:10:24:814250
21,1,1176161872,39775,17:10:24:816525
8,1,1176175762,17005,17:10:24:830950
8,0,1176193302,17540,17:10:24:848420
21,0,1176200172,38300,17:10:24:855759
8,1,1176209122,15820,17:10:24:864106
8,0,1176224547,15425,17:10:24:879524
21,1,1176240988,40816,17:10:24:895934
8,1,1176241012,16465,17:10:24:896046
8,0,1176260933,19921,17:10:24:916556
8,1,1176275482,14549,17:10:24:930959
21,0,1176279117,38129,17:10:24:934259
8,0,1176290037,14555,17:10:24:945638
8,1,1176306797,16760,17:10:24:962077
21,1,1176319222,40105,17:10:24:974460
8,0,1176327572,20775,17:10:24:982810
8,1,1176342487,14915,17:10:24:997217
8,0,1176357698,15211,17:10:25:012635
21,0,1176357977,38755,17:10:25:012750
8,1,1176373388,15690,17:10:25:028161
8,0,1176390083,16695,17:10:25:045636
21,1,1176398813,40836,17:10:25:053987
8,1,1176407528,17445,17:10:25:062346
8,0,1176424438,16910,17:10:25:079786
21,0,1176437548,38735,17:10:25:092189
8,1,1176439433,14995,17:10:25:094461
8,0,1176456183,16750,17:10:25:110883
8,1,1176475833,19650,17:10:25:131355
21,1,1176477078,39530,17:10:25:132623
8,0,1176491803,15970,17:10:25:147028
8,1,1176508258,16455,17:10:25:163469
21,0,1176515703,38625,17:10:25:170803
8,0,1176526648,18390,17:10:25:182185
8,1,1176542708,16060,17:10:25:197610
21,1,1176557163,41460,17:10:25:212054
8,0,1176559243,16535,17:10:25:214338
8,1,1176576268,17025,17:10:25:231822
8,0,1176590964,14696,17:10:25:246133
21,0,1176594323,37160,17:10:25:249215
8,1,1176607483,16519,17:10:25:262401
8,0,1176622513,15030,17:10:25:277611
21,1,1176632683,38360,17:10:25:287764
8,1,1176640853,18340,17:10:25:295894
8,0,1176657978,17125,17:10:25:313315
21,0,1176671018,38335,17:10:25:326707
8,1,1176674338,16360,17:10:25:328974
8,0,1176691518,17180,17:10:25:346449
8,1,1176708088,16570,17:10:25:362875
21,1,1176711473,40455,17:10:25:366155
8,0,1176724883,16795,17:10:25:379527
8,1,1176739703,14820,17:10:25:394971
21,0,1176749473,38000,17:10:25:404311
8,0,1176754068,14365,17:10:25:409612
8,1,1176770049,15981,17:10:25:425057
21,1,1176788564,39091,17:10:25:443541
8,0,1176789999,19950,17:10:25:444799
8,1,1176805924,15925,17:10:25:461199
8,0,1176820979,15055,17:10:25:475600
21,0,1176826869,38305,17:10:25:481932
8,1,1176837499,16520,17:10:25:492255
8,0,1176854239,16740,17:10:25:509612
21,1,1176866314,39445,17:10:25:521984
8,1,1176869519,15280,17:10:25:524241
8,0,1176887994,18475,17:10:25:542683
21,0,1176903029,36715,17:10:25:558103
8,1,1176906539,18545,17:10:25:561383
8,0,1176923019,16480,17:10:25:577787
8,1,1176939929,16910,17:10:25:595209
21,1,1176941354,38325,17:10:25:596468
8,0,1176956960,17031,17:10:25:611918
8,1,1176971814,14854,17:10:25:627325
21,0,1176979744,38390,17:10:25:634682
8,0,1176988629,16815,17:10:25:644020
8,1,1177005509,16880,17:10:25:660430
8,0,1177019569,14060,17:10:25:674826
21,1,1177021114,41370,17:10:25:676086
8,1,1177036484,16915,17:10:25:691484
8,0,1177054399,17915,17:10:25:709935
21,0,1177059984,38870,17:10:25:715245
8,1,1177072684,18285,17:10:25:727614
8,0,1177086279,13595,17:10:25:741063
21,1,1177100029,40045,17:10:25:755468
8,1,1177108674,22395,17:10:25:763799
8,0,1177125490,16816,17:10:25:780202
21,0,1177139504,39475,17:10:25:794621
8,1,1177142669,17179,17:10:25:797902
8,0,1177156365,13696,17:10:25:811273
8,1,1177172905,16540,17:10:25:827682
21,1,1177179880,40376,17:10:25:835047
8,0,1177190630,17725,17:10:25:845393
8,1,1177207510,16880,17:10:25:862806
21,0,1177217370,37490,17:10:25:872156
8,0,1177224420,16910,17:10:25:879477
8,1,1177251620,27200,17:10:25:906984
21,1,1177256695,39325,17:10:25:912297
8,0,1177268115,16495,17:10:25:923651
8,1,1177287490,19375,17:10:25:943127
21,0,1177295205,38510,17:10:25:950462
8,0,1177305715,18225,17:10:25:960826
8,1,1177327775,22060,17:10:25:983300
21,1,1177333710,38505,17:10:25:988601
8,0,1177344530,16755,17:10:25:999994
8,1,1177360755,16225,17:10:26:015405
21,0,1177369665,35955,17:10:26:024756
8,0,1177379815,19060,17:10:26:035138
21,1,1177407840,38175,17:10:26:062657
8,1,1177422940,43125,17:10:26:078061
8,0,1177440936,17996,17:10:26:096501
21,0,1177445785,37945,17:10:26:100802
8,1,1177455705,14769,17:10:26:111156
8,0,1177472525,16820,17:10:26:127569
21,1,1177486055,40270,17:10:26:140958
8,1,1177489250,16725,17:10:26:144241
8,0,1177506005,16755,17:10:26:160684
8,1,1177522340,16335,17:10:26:177104
21,0,1177523980,37925,17:10:26:179379
8,0,1177539135,16795,17:10:26:193777
8,1,1177555226,16091,17:10:26:210184
21,1,1177562611,38631,17:10:26:217504
8,0,1177569511,14285,17:10:26:224824
8,1,1177586171,16660,17:10:26:241270
21,0,1177599701,37090,17:10:26:254660
8,0,1177602846,16675,17:10:26:257941
8,1,1177619601,16755,17:10:26:274363
8,0,1177636411,16810,17:10:26:291812
21,1,1177639116,39415,17:10:26:294092
8,1,1177650006,13595,17:10:26:305454
8,0,1177665251,15245,17:10:26:320853
21,0,1177675581,36465,17:10:26:331210
8,1,1177682041,16790,17:10:26:337561
8,0,1177706166,24125,17:10:26:361044
21,1,1177712916,37335,17:10:26:368366
8,1,1177721321,15155,17:10:26:376697
8,0,1177738141,16820,17:10:26:393108
21,0,1177749991,37075,17:10:26:405482
8,1,1177754256,16115,17:10:26:409766
8,0,1177771046,16790,17:10:26:426181
8,1,1177787916,16870,17:10:26:443633
21,1,1177788751,38760,17:10:26:443744
8,0,1177805331,17415,17:10:26:460156
8,1,1177821816,16485,17:10:26:476575
21,0,1177824716,35965,17:10:26:479857
8,0,1177838731,16915,17:10:26:494243
8,1,1177855356,16625,17:10:26:510651
21,1,1177862521,37805,17:10:26:518010
8,0,1177871426,16070,17:10:26:526342
8,1,1177886426,15000,17:10:26:541811
21,0,1177900426,37905,17:10:26:555218
8,0,1177903641,17215,17:10:26:558506
8,1,1177920091,16450,17:10:26:574913
8,0,1177937511,17420,17:10:26:592349
21,1,1177940596,40170,17:10:26:595631
8,1,1177951647,14136,17:10:26:606987
8,0,1177971057,19410,17:10:26:626432
21,0,1177978402,37806,17:10:26:633779
8,1,1177987037,15980,17:10:26:642152
8,0,1178005902,18865,17:10:26:661588
21,1,1178018042,39640,17:10:26:672959
8,1,1178021302,15400,17:10:26:676237
8,0,1178038392,17090,17:10:26:693650
8,1,1178053817,15425,17:10:26:709048
21,0,1178057072,39030,17:10:26:712342
8,0,1178072337,18520,17:10:26:727766
8,1,1178089362,17025,17:10:26:744226
21,1,1178098837,41765,17:10:26:753581
8,0,1178108507,19145,17:10:26:763964
8,1,1178124517,16010,17:10:26:779377
21,0,1178137762,38925,17:10:26:792765
8,0,1178142712,18195,17:10:26:798073
8,1,1178159512,16800,17:10:26:814477
8,0,1178177227,17715,17:10:26:832937
21,1,1178177432,39670,17:10:26:833049
8,1,1178190913,13686,17:10:26:846465
8,0,1178205282,14369,17:10:26:860860
21,0,1178215532,38100,17:10:26:871217
8,1,1178221252,15970,17:10:26:876521
8,0,1178237922,16670,17:10:26:892962
8,1,1178254968,17046,17:10:26:910391
21,1,1178257327,41795,17:10:26:912691
8,0,1178272893,17925,17:10:26:928097
8,1,1178288928,16035,17:10:26:944551
21,0,1178297022,39695,17:10:26:951906
8,0,1178306257,17329,17:10:26:961250
8,1,1178323192,16935,17:10:26:978663
21,1,1178338517,41495,17:10:26:994084
8,0,1178340157,16965,17:10:26:995340
8,1,1178356903,16746,17:10:27:011747
8,0,1178375978,19075,17:10:27:031241
21,0,1178377753,39236,17:10:27:032512
8,1,1178391198,15220,17:10:27:046927
8,0,1178407168,15970,17:10:27:062332
21,1,1178420383,42630,17:10:27:075720
8,1,1178423688,16520,17:10:27:078998
8,0,1178440503,16815,17:10:27:095416
8,1,1178458233,17730,17:10:27:113857
21,0,1178460173,39790,17:10:27:115120
8,0,1178475798,17565,17:10:27:131527
8,1,1178492703,16905,17:10:27:148027
21,1,1178500523,40350,17:10:27:155371
8,0,1178507018,14315,17:10:27:162693
8,1,1178521688,14670,17:10:27:177087
8,0,1178536648,14960,17:10:27:191485
21,0,1178540248,39725,17:10:27:195784
8,1,1178553403,16755,17:10:27:209166
8,0,1178570133,16730,17:10:27:225585
21,1,1178582063,41815,17:10:27:236980
8,1,1178587978,17845,17:10:27:243320
8,0,1178603553,15575,17:10:27:258721
8,1,1178621004,17451,17:10:27:276149
21,0,1178621023,38960,17:10:27:276261
8,0,1178638368,17364,17:10:27:293698
8,1,1178655143,16775,17:10:27:310107
21,1,1178661753,40730,17:10:27:317430
8,0,1178671963,16820,17:10:27:326771
8,1,1178686898,14935,17:10:27:342208
21,0,1178701968,40215,17:10:27:357619
8,0,1178704078,17180,17:10:27:358876
8,1,1178720863,16785,17:10:27:376298
8,0,1178737378,16515,17:10:27:392708
21,1,1178744664,42696,17:10:27:400038
8,1,1178754169,16791,17:10:27:409378
8,0,1178768179,14010,17:10:27:423775
21,0,1178784404,39740,17:10:27:440215
8,1,1178787329,19150,17:10:27:442489
8,0,1178805544,18215,17:10:27:460923
8,1,1178821759,16215,17:10:27:477338
21,1,1178825854,41450,17:10:27:480626
8,0,1178843114,21355,17:10:27:498089
8,1,1178858194,15080,17:10:27:513516
21,0,1178866674,40820,17:10:27:521902
8,0,1178873594,15400,17:10:27:529037
8,1,1178889959,16365,17:10:27:545505
8,0,1178906799,16840,17:10:27:561943
21,1,1178907999,41325,17:10:27:563203
8,1,1178923624,16825,17:10:27:578602
8,0,1178940464,16840,17:10:27:596054
21,0,1178945449,37450,17:10:27:600345
8,1,1178957439,16975,17:10:27:612714
8,0,1178972524,15085,17:10:27:628219
21,1,1178983809,38360,17:10:27:639623
8,1,1178986269,13745,17:10:27:641930
8,0,1179003919,17650,17:10:27:659351
8,1,1179020284,16365,17:10:27:675775
21,0,1179021829,38020,17:10:27:677034
8,0,1179037524,17240,17:10:27:692434
8,1,1179054344,16820,17:10:27:709853
21,1,1179062624,40795,17:10:27:718196
8,0,1179071199,16855,17:10:27:726524
8,1,1179088921,17722,17:10:27:743985
21,0,1179100624,38000,17:10:27:756385
8,0,1179103414,14493,17:10:27:758668
8,1,1179120439,17025,17:10:27:776096
8,0,1179136255,15816,17:10:27:791492
21,1,1179140575,39951,17:10:27:795795
8,1,1179153325,17070,17:10:27:808170
8,0,1179170860,17535,17:10:27:826607
21,0,1179179475,38900,17:10:27:834974
8,1,1179186720,15860,17:10:27:842334
8,0,1179204530,17810,17:10:27:859757
8,1,1179220075,15545,17:10:27:875168
21,1,1179220985,41510,17:10:27:876429
8,0,1179238405,18330,17:10:27:893847
8,1,1179252920,14515,17:10:27:908254
21,0,1179259970,38985,17:10:27:915581
8,0,1179269530,16610,17:10:27:924953
8,1,1179285925,16395,17:10:27:941404
21,1,1179300630,40660,17:10:27:955816
8,0,1179302210,16285,17:10:27:957070
8,1,1179319355,17145,17:10:27:974484
8,0,1179336735,17380,17:10:27:991930
21,0,1179340250,39620,17:10:27:995221
8,1,1179354700,17965,17:10:28:009608
8,0,1179371455,16755,17:10:28:027065
21,1,1179381485,41235,17:10:28:036416
8,1,1179388060,16605,17:10:28:043768
8,0,1179404850,16790,17:10:28:060186
21,0,1179419175,37690,17:10:28:074583
8,1,1179419345,14495,17:10:28:074694
8,0,1179437575,18230,17:10:28:093123
8,1,1179454430,16855,17:10:28:109565
21,1,1179458795,39620,17:10:28:113862
8,0,1179470235,15805,17:10:28:125221
8,1,1179487555,17320,17:10:28:142679
21,0,1179497900,39105,17:10:28:153042
8,0,1179507780,20225,17:10:28:163397
8,1,1179526801,19021,17:10:28:181875
21,1,1179540105,42205,17:10:28:195279
8,0,1179545886,19085,17:10:28:201587
8,1,1179573951,28065,17:10:28:229120
21,0,1179579066,38961,17:10:28:234434
8,0,1179594331,20380,17:10:28:249860
8,1,1179611181,16850,17:10:28:266271
21,1,1179618416,39350,17:10:28:273599
8,0,1179639176,27995,17:10:28:294073
21,0,1179655886,37470,17:10:28:311494
8,1,1179659741,20565,17:10:28:314779
8,0,1179673901,14160,17:10:28:329168
8,1,1179693726,19825,17:10:28:348651
21,1,1179696816,40930,17:10:28:351952
8,0,1179719406,25680,17:10:28:374413
21,0,1179735891,39075,17:10:28:390832
8,1,1179738521,19115,17:10:28:394112
8,0,1179755381,16860,17:10:28:410513
8,1,1179772106,16725,17:10:28:427932
21,1,1179776446,40555,17:10:28:432231
21,0,1179814111,37665,17:10:28:469869
8,0,1179838066,65960,17:10:28:493355
21,1,1179854246,40135,17:10:28:509767
8,1,1179854856,16790,17:10:28:509875
8,0,1179872946,18090,17:10:28:528298
8,1,1179889676,16730,17:10:28:544753
21,0,1179892656,38410,17:10:28:548041
8,0,1179904976,15300,17:10:28:560412
8,1,1179921786,16810,17:10:28:576812
21,1,1179932822,40166,17:10:28:588184
8,0,1179937687,15901,17:10:28:593488
8,1,1179951867,14180,17:10:28:606862
8,0,1179969832,17965,17:10:28:625291
21,0,1179971942,39120,17:10:28:627563
8,1,1179984417,14585,17:10:28:639931
8,0,1180001832,17415,17:10:28:657386
21,1,1180012377,40435,17:10:28:667747
8,1,1180018927,17095,17:10:28:674054
8,0,1180036887,17960,17:10:28:692520
21,0,1180050432,38055,17:10:28:705903
8,1,1180052892,16005,17:10:28:708170
8,0,1180068067,15175,17:10:28:723568
8,1,1180087237,19170,17:10:28:743041
21,1,1180089237,38805,17:10:28:744333
8,0,1180104112,16875,17:10:28:759739
8,1,1180120898,16786,17:10:28:776164
21,0,1180126807,37570,17:10:28:782489
8,0,1180135692,14794,17:10:28:790815
8,1,1180152537,16845,17:10:28:808245
21,1,1180166657,39850,17:10:28:821629
8,0,1180169812,17275,17:10:28:824918
8,1,1180185447,15635,17:10:28:841326
21,0,1180203612,36955,17:10:28:858787
8,0,1180203957,18510,17:10:28:860083
8,1,1180220867,16910,17:10:28:876505
8,0,1180237677,16810,17:10:28:892952
21,1,1180241037,37425,17:10:28:896242
8,1,1180255222,17545,17:10:28:910633
8,0,1180271167,15945,17:10:28:927067
21,0,1180278677,37640,17:10:28:934405
8,1,1180288142,16975,17:10:28:943750
8,0,1180305013,16871,17:10:28:960202
21,1,1180318667,39990,17:10:28:974606
8,1,1180323343,18330,17:10:28:978900
