GPIO,State,Tick,Diff,Time
21,0,2549610486,20910,10:17:38:966055
21,1,2549632756,22270,10:17:38:966198
21,0,2549654446,21690,10:17:38:987539
21,1,2549676411,21965,10:17:39:009338
21,0,2549696906,20495,10:17:39:029164
21,1,2549719286,22380,10:17:39:051950
21,0,2549740551,21265,10:17:39:072775
21,1,2549763406,22855,10:17:39:096545
21,0,2549784601,21195,10:17:39:117349
21,1,2549807716,23115,10:17:39:140134
21,0,2549829836,22120,10:17:39:162915
21,1,2549852896,23060,10:17:39:185695
21,0,2549874191,21295,10:17:39:206505
21,1,2549896156,21965,10:17:39:229291
21,0,2549917386,21230,10:17:39:250118
21,1,2549940656,23270,10:17:39:272908
21,0,2549962776,22120,10:17:39:295681
21,1,2549985632,22856,10:17:39:318462
21,0,2550007437,21805,10:17:39:340241
21,1,2550030182,22745,10:17:39:363028
21,0,2550051152,20970,10:17:39:383822
21,1,2550073517,22365,10:17:39:406598
21,0,2550095217,21700,10:17:39:428384
21,1,2550118252,23035,10:17:39:451166
21,0,2550139447,21195,10:17:39:471965
21,1,2550161497,22050,10:17:39:494736
21,0,2550182762,21265,10:17:39:515535
21,1,2550205217,22455,10:17:39:538316
21,0,2550226207,20990,10:17:39:559581
21,1,2550249087,22880,10:17:39:581820
21,0,2550270957,21870,10:17:39:604073
21,1,2550293552,22595,10:17:39:626332
21,0,2550314817,21265,10:17:39:647708
21,1,2550337512,22695,10:17:39:670146
21,0,2550359093,21581,10:17:39:691526
21,1,2550382353,23260,10:17:39:714946
21,0,2550404063,21710,10:17:39:737346
21,1,2550427103,23040,10:17:39:759722
21,0,2550449168,22065,10:17:39:781960
21,1,2550471563,22395,10:17:39:804243
21,0,2550492183,20620,10:17:39:824480
21,1,2550514108,21925,10:17:39:846843
21,0,2550535123,21015,10:17:39:868266
21,1,2550557408,22285,10:17:39:890668
21,0,2550578048,20640,10:17:39:911044
21,1,2550599283,21235,10:17:39:932419
21,0,2550620253,20970,10:17:39:952960
21,1,2550642588,22335,10:17:39:975197
21,0,2550663248,20660,10:17:39:996467
21,1,2550685403,22155,10:17:40:017926
21,0,2550706923,21520,10:17:40:039384
21,1,2550729443,22520,10:17:40:061881
21,0,2550750584,21141,10:17:40:083361
21,1,2550772704,22120,10:17:40:105817
21,0,2550794434,21730,10:17:40:127310
21,1,2550817664,23230,10:17:40:150813
21,0,2550839374,21710,10:17:40:172267
21,1,2550862479,23105,10:17:40:195740
21,0,2550884659,22180,10:17:40:217198
21,1,2550907884,23225,10:17:40:240660
21,0,2550929184,21300,10:17:40:262144
21,1,2550951904,22720,10:17:40:284601
21,0,2550973969,22065,10:17:40:307089
21,1,2550997039,23070,10:17:40:329549
21,0,2551017894,20855,10:17:40:351062
21,1,2551039384,21490,10:17:40:372521
21,0,2551060604,21220,10:17:40:393977
21,1,2551082914,22310,10:17:40:415426
21,0,2551103599,20685,10:17:40:436885
21,1,2551126154,22555,10:17:40:459383
21,0,2551148004,21850,10:17:40:480832
21,1,2551170460,22456,10:17:40:503294
21,0,2551191485,21025,10:17:40:524743
21,1,2551213555,22070,10:17:40:546225
21,0,2551235005,21450,10:17:40:567703
21,1,2551257290,22285,10:17:40:590211
21,0,2551277505,20215,10:17:40:610674
21,1,2551299085,21580,10:17:40:632133
21,0,2551320070,20985,10:17:40:652571
21,1,2551342675,22605,10:17:40:675041
21,0,2551364080,21405,10:17:40:696494
21,1,2551386555,22475,10:17:40:718957
21,0,2551408705,22150,10:17:40:741426
21,1,2551431990,23285,10:17:40:764926
21,0,2551453605,21615,10:17:40:786401
21,1,2551475860,22255,10:17:40:808854
21,0,2551497785,21925,10:17:40:830985
21,1,2551521015,23230,10:17:40:853670
21,0,2551542210,21195,10:17:40:875210
21,1,2551565391,23181,10:17:40:898722
21,0,2551587286,21895,10:17:40:920201
21,1,2551610356,23070,10:17:40:943676
21,0,2551631791,21435,10:17:40:964169
21,1,2551654281,22490,10:17:40:986640
21,0,2551676491,22210,10:17:41:009108
21,1,2551699176,22685,10:17:41:031571
21,0,2551719911,20735,10:17:41:053065
21,1,2551742086,22175,10:17:41:074526
21,0,2551762986,20900,10:17:41:095997
21,1,2551785401,22415,10:17:41:118473
21,0,2551806571,21170,10:17:41:139922
21,1,2551828316,21745,10:17:41:161418
21,0,2551849491,21175,10:17:41:182881
21,1,2551871516,22025,10:17:41:204328
21,0,2551892001,20485,10:17:41:224778
21,1,2551913731,21730,10:17:41:246260
21,0,2551935306,21575,10:17:41:267743
21,1,2551957967,22661,10:17:41:291220
21,0,2551978972,21005,10:17:41:311670
21,1,2552000647,21675,10:17:41:333147
21,0,2552021472,20825,10:17:41:354645
21,1,2552043152,21680,10:17:41:376207
21,0,2552063277,20125,10:17:41:395744
21,1,2552085387,22110,10:17:41:418232
21,0,2552106772,21385,10:17:41:439688
21,1,2552129472,22700,10:17:41:462198
21,0,2552150697,21225,10:17:41:483667
21,1,2552173372,22675,10:17:41:506161
21,0,2552194977,21605,10:17:41:527618
21,1,2552217622,22645,10:17:41:550151
21,0,2552238282,20660,10:17:41:571605
21,1,2552260537,22255,10:17:41:593070
21,0,2552282062,21525,10:17:41:614526
21,1,2552304622,22560,10:17:41:638001
21,0,2552325587,20965,10:17:41:658488
21,1,2552347647,22060,10:17:41:680946
21,0,2552368703,21056,10:17:41:701391
21,1,2552390878,22175,10:17:41:723857
21,0,2552411548,20670,10:17:41:744312
21,1,2552434083,22535,10:17:41:766819
21,0,2552455908,21825,10:17:41:788290
21,1,2552478783,22875,10:17:41:811762
21,0,2552500408,21625,10:17:41:833243
21,1,2552523178,22770,10:17:41:855734
21,0,2552545743,22565,10:17:41:878212
21,1,2552568778,23035,10:17:41:901680
21,0,2552590103,21325,10:17:41:923142
21,1,2552612343,22240,10:17:41:945592
21,0,2552634048,21705,10:17:41:967084
21,1,2552656853,22805,10:17:41:989560
21,0,2552677848,20995,10:17:42:011251
8,0,2552696188,38625,10:17:42:028679
21,1,2552700868,23020,10:17:42:033974
21,0,2552723293,22425,10:17:42:056466
8,1,2552734818,38630,10:17:42:067823
21,1,2552746453,23160,10:17:42:079176
21,0,2552767434,20981,10:17:42:100625
8,0,2552769434,34616,10:17:42:101876
21,1,2552790049,22615,10:17:42:123323
8,1,2552804504,35070,10:17:42:137713
21,0,2552812264,22215,10:17:42:145028
21,1,2552835459,23195,10:17:42:168526
8,0,2552843789,39285,10:17:42:176852
21,0,2552856954,21495,10:17:42:190229
21,1,2552879499,22545,10:17:42:212690
8,1,2552882839,39050,10:17:42:215992
21,0,2552901789,22290,10:17:42:234421
8,0,2552920804,37965,10:17:42:253874
21,1,2552925034,23245,10:17:42:258172
21,0,2552946329,21295,10:17:42:279617
8,1,2552959709,38905,10:17:42:292985
21,1,2552969469,23140,10:17:42:302345
21,0,2552991964,22495,10:17:42:324808
8,0,2553000429,40720,10:17:42:333153
21,1,2553015855,23891,10:17:42:348560
21,0,2553037799,21944,10:17:42:371064
8,1,2553039484,39055,10:17:42:372315
21,1,2553061949,24150,10:17:42:394776
8,0,2553074514,35030,10:17:42:407172
21,0,2553085424,23475,10:17:42:418530
21,1,2553109579,24155,10:17:42:443029
8,1,2553113055,38541,10:17:42:446305
21,0,2553131720,22141,10:17:42:464765
8,0,2553149460,36405,10:17:42:482205
21,1,2553154705,22985,10:17:42:487502
21,0,2553176375,21670,10:17:42:508948
8,1,2553188375,38915,10:17:42:521310
21,1,2553199335,22960,10:17:42:532658
21,0,2553221015,21680,10:17:42:554176
8,0,2553226435,38060,10:17:42:559476
21,1,2553244070,23055,10:17:42:576879
8,1,2553265005,38570,10:17:42:598330
21,0,2553266850,22780,10:17:42:599580
21,1,2553289770,22920,10:17:42:623062
8,0,2553303700,38695,10:17:42:636451
21,0,2553310530,20760,10:17:42:643771
21,1,2553333215,22685,10:17:42:666305
8,1,2553342580,38880,10:17:42:675635
21,0,2553355045,21830,10:17:42:688004
8,0,2553376745,34165,10:17:42:709453
21,1,2553377430,22385,10:17:42:710704
21,0,2553397820,20390,10:17:42:731155
8,1,2553412300,35555,10:17:42:745537
21,1,2553419925,22105,10:17:42:752850
21,0,2553441640,21715,10:17:42:774305
8,0,2553451230,38930,10:17:42:784653
21,1,2553464635,22995,10:17:42:797024
21,0,2553486425,21790,10:17:42:819478
8,1,2553487325,36095,10:17:42:820727
21,1,2553508935,22510,10:17:42:842210
8,0,2553525826,38501,10:17:42:858661
21,0,2553531285,22350,10:17:42:863953
21,1,2553554626,23341,10:17:42:887432
8,1,2553563946,38120,10:17:42:896762
21,0,2553576226,21600,10:17:42:909132
21,1,2553599416,23190,10:17:42:932600
8,0,2553601706,37760,10:17:42:934864
21,0,2553621181,21765,10:17:42:954347
8,1,2553640211,38505,10:17:42:972784
21,1,2553644411,23230,10:17:42:977105
21,0,2553665786,21375,10:17:42:998579
8,0,2553678696,38485,10:17:43:011945
21,1,2553688126,22340,10:17:43:021286
21,0,2553709872,21746,10:17:43:042734
8,1,2553715461,36765,10:17:43:048029
21,1,2553732596,22724,10:17:43:065477
21,0,2553753991,21395,10:17:43:086961
8,0,2553754046,38585,10:17:43:087066
21,1,2553776191,22200,10:17:43:109534
8,1,2553790456,36410,10:17:43:122903
21,0,2553797661,21470,10:17:43:130218
21,1,2553820426,22765,10:17:43:153687
8,0,2553829021,38565,10:17:43:162046
21,0,2553841621,21195,10:17:43:174421
21,1,2553863941,22320,10:17:43:196880
8,1,2553865121,36100,10:17:43:198129
21,0,2553885566,21625,10:17:43:218575
8,0,2553903651,38530,10:17:43:236988
21,1,2553908541,22975,10:17:43:241267
21,0,2553929837,21296,10:17:43:262746
8,1,2553942162,38511,10:17:43:275138
21,1,2553953232,23395,10:17:43:286500
21,0,2553975732,22500,10:17:43:308967
8,0,2553980767,38605,10:17:43:313252
21,1,2553999277,23545,10:17:43:331677
8,1,2554015282,34515,10:17:43:348103
21,0,2554020657,21380,10:17:43:353392
21,1,2554042317,21660,10:17:43:374879
8,0,2554054077,38795,10:17:43:387248
21,0,2554063537,21220,10:17:43:396591
21,1,2554086192,22655,10:17:43:419050
8,1,2554088492,34415,10:17:43:421337
21,0,2554107662,21470,10:17:43:440771
8,0,2554127412,38920,10:17:43:460247
21,1,2554129822,22160,10:17:43:462512
21,0,2554151372,21550,10:17:43:483965
8,1,2554164677,37265,10:17:43:497364
21,1,2554173952,22580,10:17:43:506703
21,0,2554195197,21245,10:17:43:528184
8,0,2554198627,33950,10:17:43:531454
21,1,2554218172,22975,10:17:43:550897
8,1,2554237317,38690,10:17:43:570376
21,0,2554239957,21785,10:17:43:572640
21,1,2554262742,22785,10:17:43:596105
8,0,2554272952,35635,10:17:43:605498
21,0,2554283748,21006,10:17:43:616890
21,1,2554305657,21909,10:17:43:638343
8,1,2554310987,38035,10:17:43:643633
21,0,2554327893,22236,10:17:43:661093
8,0,2554349798,38811,10:17:43:682556
21,1,2554350663,22770,10:17:43:683812
21,0,2554371583,20920,10:17:43:704262
8,1,2554384303,34505,10:17:43:717640
21,1,2554394013,22430,10:17:43:726979
21,0,2554415788,21775,10:17:43:748435
8,0,2554422213,37910,10:17:43:754735
21,1,2554438153,22365,10:17:43:771182
21,0,2554459363,21210,10:17:43:792642
8,1,2554459768,37555,10:17:43:792750
21,1,2554481929,22566,10:17:43:815249
8,0,2554496393,36625,10:17:43:829635
21,0,2554503563,21634,10:17:43:835970
21,1,2554526658,23095,10:17:43:859499
8,1,2554532423,36030,10:17:43:864801
21,0,2554547723,21065,10:17:43:880228
8,0,2554567598,35175,10:17:43:900674
21,1,2554570083,22360,10:17:43:902937
21,0,2554591143,21060,10:17:43:924380
8,1,2554605903,38305,10:17:43:938877
21,1,2554613733,22590,10:17:43:946217
21,0,2554634378,20645,10:17:43:967726
8,0,2554644828,38925,10:17:43:978109
21,1,2554656848,22470,10:17:43:989478
21,0,2554678313,21465,10:17:44:010952
8,1,2554683388,38560,10:17:44:016255
21,1,2554700968,22655,10:17:44:033676
8,0,2554722164,38776,10:17:44:055198
21,0,2554722374,21406,10:17:44:055310
21,1,2554745249,22875,10:17:44:077821
8,1,2554756234,34070,10:17:44:089173
21,0,2554767594,22345,10:17:44:100520
21,1,2554791134,23540,10:17:44:124002
8,0,2554792229,35995,10:17:44:125251
21,0,2554813184,22050,10:17:44:145691
8,1,2554830974,38745,10:17:44:164193
21,1,2554836434,23250,10:17:44:169502
21,0,2554858409,21975,10:17:44:190959
8,0,2554865079,34105,10:17:44:198273
21,1,2554881399,22990,10:17:44:214673
8,1,2554900419,35340,10:17:44:233118
21,0,2554902694,21295,10:17:44:235383
21,1,2554925244,22550,10:17:44:257837
8,0,2554938929,38510,10:17:44:272259
21,0,2554946984,21740,10:17:44:279585
21,1,2554968744,21760,10:17:44:302033
8,1,2554976219,37290,10:17:44:309352
21,0,2554988839,20095,10:17:44:321717
21,1,2555010849,22010,10:17:44:344179
8,0,2555014764,38545,10:17:44:347457
21,0,2555032334,21485,10:17:44:364897
8,1,2555053189,38425,10:17:44:386360
21,1,2555055024,22690,10:17:44:387612
21,0,2555076074,21050,10:17:44:409101
8,0,2555090529,37340,10:17:44:423483
21,1,2555098544,22470,10:17:44:431811
21,0,2555120800,22256,10:17:44:453262
8,1,2555129065,38536,10:17:44:461592
21,1,2555144220,23420,10:17:44:476986
21,0,2555165955,21735,10:17:44:498444
8,0,2555167610,38545,10:17:44:500707
21,1,2555189290,23335,10:17:44:522155
8,1,2555205990,38380,10:17:44:538562
21,0,2555212130,22840,10:17:44:544864
21,1,2555235455,23325,10:17:44:568375
8,0,2555244410,38420,10:17:44:577718
21,0,2555257015,21560,10:17:44:590110
21,1,2555279410,22395,10:17:44:612575
8,1,2555281550,37140,10:17:44:614836
21,0,2555301410,22000,10:17:44:634261
8,0,2555317825,36275,10:17:44:650674
21,1,2555324360,22950,10:17:44:657024
21,0,2555345690,21330,10:17:44:678524
8,1,2555356280,38455,10:17:44:688868
21,1,2555367941,22251,10:17:44:701229
21,0,2555389861,21920,10:17:44:722689
8,0,2555394795,38515,10:17:44:727985
21,1,2555412860,22999,10:17:44:745394
8,1,2555433295,38500,10:17:44:765926
21,0,2555434175,21315,10:17:44:767213
21,1,2555456390,22215,10:17:44:789688
8,0,2555471861,38566,10:17:44:805080
