GPIO,State,Tick,Diff,Time
21,0,1680669918,36865,15:49:10:374912
21,1,1680708403,38485,15:49:10:413525
21,0,1680744848,36445,15:49:10:450170
21,1,1680783844,38996,15:49:10:488771
21,0,1680821479,37635,15:49:10:526388
21,1,1680860864,39385,15:49:10:565995
21,0,1680897464,36600,15:49:10:602613
21,1,1680934949,37485,15:49:10:639259
21,0,1680971564,36615,15:49:10:675868
21,1,1681009959,38395,15:49:10:714479
21,0,1681045939,35980,15:49:10:751107
21,1,1681083824,37885,15:49:10:788721
21,0,1681121339,37515,15:49:10:826361
21,1,1681161404,40065,15:49:10:865908
21,0,1681198640,37236,15:49:10:903680
21,1,1681238025,39385,15:49:10:943081
21,0,1681275765,37740,15:49:10:980486
21,1,1681315360,39595,15:49:11:020160
21,0,1681352980,37620,15:49:11:057818
21,1,1681391455,38475,15:49:11:096457
21,0,1681427781,36326,15:49:11:132940
21,1,1681464905,37124,15:49:11:169328
21,0,1681500365,35460,15:49:11:204840
21,1,1681538130,37765,15:49:11:243492
8,0,1681568570,278365,15:49:11:273146
21,0,1681576420,38290,15:49:11:281328
21,1,1681615846,39426,15:49:11:320972
21,0,1681652136,36290,15:49:11:357345
21,1,1681689331,37195,15:49:11:394688
21,0,1681726181,36850,15:49:11:431338
21,1,1681765326,39145,15:49:11:469997
21,0,1681802361,37035,15:49:11:507675
21,1,1681841122,38761,15:49:11:546053
8,1,1681848271,279701,15:49:11:553163
21,0,1681878401,37279,15:49:11:583519
21,1,1681917471,39070,15:49:11:622115
21,0,1681954766,37295,15:49:11:659757
21,1,1681993697,38931,15:49:11:698411
21,0,1682030822,37125,15:49:11:735886
21,1,1682069432,38610,15:49:11:774270
8,0,1682075582,227311,15:49:11:780397
21,0,1682106442,37010,15:49:11:810837
21,1,1682145163,38721,15:49:11:850518
21,0,1682183437,38274,15:49:11:888126
21,1,1682223567,40130,15:49:11:928718
21,0,1682260607,37040,15:49:11:965081
21,1,1682297602,36995,15:49:12:002448
21,0,1682332632,35030,15:49:12:037109
21,1,1682370403,37771,15:49:12:075755
21,0,1682407833,37430,15:49:12:112439
21,1,1682447218,39385,15:49:12:151835
21,0,1682485233,38015,15:49:12:190238
21,1,1682524173,38940,15:49:12:228932
21,0,1682560968,36795,15:49:12:265853
21,1,1682599773,38805,15:49:12:304762
21,0,1682638338,38565,15:49:12:343520
21,1,1682679238,40900,15:49:12:384146
21,0,1682717578,38340,15:49:12:422766
21,1,1682757399,39821,15:49:12:462419
21,0,1682795654,38255,15:49:12:500056
21,1,1682835309,39655,15:49:12:539733
21,0,1682872459,37150,15:49:12:577326
21,1,1682910909,38450,15:49:12:616096
21,0,1682947809,36900,15:49:12:652990
21,1,1682986269,38460,15:49:12:690929
21,0,1683023214,36945,15:49:12:727689
21,1,1683063009,39795,15:49:12:768296
21,0,1683100689,37680,15:49:12:805887
21,1,1683139035,38346,15:49:12:843543
21,0,1683175760,36725,15:49:12:880142
