GPIO,State,Tick,Diff,Time
21,1,3332174655,86941,11:12:36:343211
21,0,3332263175,88520,11:12:36:432192
21,1,3332356985,93810,11:12:36:526026
16,0,3332357125,199985,11:12:36:526148
21,0,3332443045,86060,11:12:36:611554
21,1,3332529945,86900,11:12:36:698383
16,1,3332557115,199990,11:12:36:725838
21,0,3332620456,90511,11:12:36:789373
21,1,3332717481,97025,11:12:36:886248
16,0,3332757101,199986,11:12:36:925477
21,0,3332807806,90325,11:12:36:976921
21,1,3332897712,89906,11:12:37:066458
16,1,3332957086,199985,11:12:37:126144
21,0,3332988517,90805,11:12:37:157459
21,1,3333085872,97355,11:12:37:254312
16,0,3333157072,199986,11:12:37:325840
21,0,3333178737,92865,11:12:37:347157
21,1,3333277352,98615,11:12:37:445823
16,1,3333357058,199986,11:12:37:526153
21,0,3333382808,105456,11:12:37:551338
21,1,3333492383,109575,11:12:37:661564
16,0,3333557048,199990,11:12:37:726193
21,0,3333589718,97335,11:12:37:758527
21,1,3333684078,94360,11:12:37:852930
16,1,3333757033,199985,11:12:37:925846
21,0,3333776984,92906,11:12:37:945936
21,1,3333871999,95015,11:12:38:041015
16,0,3333957019,199986,11:12:38:125404
21,0,3333959664,87665,11:12:38:128458
21,1,3334049409,89745,11:12:38:218257
21,0,3334143739,94330,11:12:38:312692
16,1,3334157009,199990,11:12:38:325752
21,1,3334242525,98786,11:12:38:411732
21,0,3334332055,89530,11:12:38:501326
16,0,3334356995,199986,11:12:38:526299
21,1,3334421845,89790,11:12:38:590988
21,0,3334515740,93895,11:12:38:684749
16,1,3334556981,199986,11:12:38:725873
21,1,3334616126,100386,11:12:38:784732
21,0,3334707586,91460,11:12:38:876839
16,0,3334756966,199985,11:12:38:925842
21,1,3334798491,90905,11:12:38:967752
21,0,3334892801,94310,11:12:39:061441
16,1,3334956957,199991,11:12:39:125438
21,1,3334994327,101526,11:12:39:163349
21,0,3335086217,91890,11:12:39:255266
16,0,3335156942,199985,11:12:39:326100
21,1,3335178562,92345,11:12:39:347140
21,0,3335278688,100126,11:12:39:447679
16,1,3335356928,199986,11:12:39:525726
21,1,3335383003,104315,11:12:39:551805
21,0,3335475993,92990,11:12:39:644639
16,0,3335556913,199985,11:12:39:725345
21,1,3335569538,93545,11:12:39:738516
21,0,3335666843,97305,11:12:39:835915
16,1,3335756899,199986,11:12:39:925999
21,1,3335766214,99371,11:12:39:934841
21,0,3335855564,89350,11:12:40:024182
21,1,3335947364,91800,11:12:40:116291
16,0,3335956889,199990,11:12:40:125194
21,0,3336044814,97450,11:12:40:213402
21,1,3336148890,104076,11:12:40:317284
16,1,3336156875,199986,11:12:40:325206
21,0,3336245285,96395,11:12:40:414288
21,1,3336340415,95130,11:12:40:509529
16,0,3336356860,199985,11:12:40:525775
21,0,3336436875,96460,11:12:40:605933
21,1,3336538581,101706,11:12:40:707124
16,1,3336556846,199986,11:12:40:725215
21,0,3336631676,93095,11:12:40:800215
21,1,3336723811,92135,11:12:40:892433
16,0,3336756836,199990,11:12:40:925359
21,0,3336817376,93565,11:12:40:986038
21,1,3336914967,97591,11:12:41:084130
16,1,3336956822,199986,11:12:41:125882
21,0,3337001292,86325,11:12:41:169676
21,1,3337087362,86070,11:12:41:255768
16,0,3337156807,199985,11:12:41:325930
21,0,3337179362,92000,11:12:41:348723
21,1,3337280167,100805,11:12:41:448880
16,1,3337356793,199986,11:12:41:526100
21,0,3337375593,95426,11:12:41:544432
21,1,3337469888,94295,11:12:41:638540
16,0,3337556783,199990,11:12:41:725923
21,0,3337561868,91980,11:12:41:731048
21,1,3337651918,90050,11:12:41:821139
21,0,3337730169,78251,11:12:41:899324
16,1,3337756769,199986,11:12:41:925817
21,1,3337809194,79025,11:12:41:977620
21,0,3337891104,81910,11:12:42:060409
16,0,3337956754,199985,11:12:42:125537
21,1,3337980444,89340,11:12:42:148958
21,0,3338064524,84080,11:12:42:232946
21,1,3338151510,86986,11:12:42:320240
16,1,3338156740,199986,11:12:42:325366
21,0,3338241220,89710,11:12:42:410476
