temp_buffers,times_ms_buffers,Time
23.925543,0,11:41:46:092000
23.925999,900,11:41:46:992000
23.926151,1800,11:41:47:892000
0.0,0,11:41:46:092000
23.926302,2700,11:41:48:792000
23.926603,3600,11:41:49:692000
23.926908,4500,11:41:50:592000
0.0,0,11:41:46:092000
23.927212,5400,11:41:51:492000
23.927362,6300,11:41:52:392000
23.927668,7200,11:41:53:292000
23.927818,8100,11:41:54:192000
23.92827,9000,11:41:55:092000
23.928423,9900,11:41:55:992000
23.928728,10800,11:41:56:892000
0.0,0,11:41:46:092000
23.928879,11700,11:41:57:792000
23.92918,12600,11:41:58:692000
23.929485,13500,11:41:59:592000
0.0,0,11:41:46:092000
23.929638,14400,11:42:00:492000
23.92994,15300,11:42:01:392000
23.930244,16200,11:42:02:292000
23.930546,17100,11:42:03:192000
23.930847,18000,11:42:04:092000
23.931002,18900,11:42:04:992000
23.931154,19800,11:42:05:892000
0.0,0,11:41:46:092000
23.931456,20700,11:42:06:792000
23.931757,21600,11:42:07:692000
23.932064,22500,11:42:08:592000
0.0,0,11:41:46:092000
23.932215,23400,11:42:09:492000
23.932516,24300,11:42:10:392000
23.93282,25200,11:42:11:292000
23.932972,26100,11:42:12:192000
23.933273,27000,11:42:13:092000
23.933578,27900,11:42:13:992000
23.93373,28800,11:42:14:892000
0.0,0,11:41:46:092000
23.934032,29700,11:42:15:792000
23.934183,30600,11:42:16:692000
23.934488,31500,11:42:17:592000
0.0,0,11:41:46:092000
23.934792,32400,11:42:18:492000
23.934942,33300,11:42:19:392000
23.935246,34200,11:42:20:292000
23.935547,35100,11:42:21:192000
23.9357,36000,11:42:22:092000
23.936005,36900,11:42:22:992000
23.936306,37800,11:42:23:892000
0.0,0,11:41:46:092000
23.936457,38700,11:42:24:792000
23.93676,39600,11:42:25:692000
23.936914,40500,11:42:26:592000
0.0,0,11:41:46:092000
23.937366,41400,11:42:27:492000
23.93752,42300,11:42:28:392000
23.937822,43200,11:42:29:292000
23.937973,44100,11:42:30:192000
23.938276,45000,11:42:31:092000
23.938581,45900,11:42:31:992000
23.938732,46800,11:42:32:892000
0.0,0,11:41:46:092000
23.939034,47700,11:42:33:792000
23.939186,48600,11:42:34:692000
23.939491,49500,11:42:35:592000
0.0,0,11:41:46:092000
23.939793,50400,11:42:36:492000
23.939943,51300,11:42:37:392000
23.940248,52200,11:42:38:292000
23.9404,53100,11:42:39:192000
23.940702,54000,11:42:40:092000
23.940853,54900,11:42:40:992000
23.941309,55800,11:42:41:892000
0.0,0,11:41:46:092000
23.94146,56700,11:42:42:792000
23.941765,57600,11:42:43:692000
23.942068,58500,11:42:44:592000
0.0,0,11:41:46:092000
