GPIO,State,Tick,Diff,Time
21,0,2615494616,57030,14:37:01:939897
21,1,2615555727,61111,14:37:02:000618
21,0,2615615737,60010,14:37:02:060507
21,1,2615676467,60730,14:37:02:120978
16,0,2615727182,199985,14:37:02:171701
21,0,2615735137,58670,14:37:02:179910
21,1,2615798298,63161,14:37:02:243536
21,0,2615857097,58799,14:37:02:302165
21,1,2615920053,62956,14:37:02:365014
16,1,2615927173,199991,14:37:02:372349
21,0,2615982643,62590,14:37:02:428053
21,1,2616051738,69095,14:37:02:497395
21,0,2616114988,63250,14:37:02:560720
16,0,2616127158,199985,14:37:02:572007
21,1,2616180218,65230,14:37:02:625625
21,0,2616242828,62610,14:37:02:688192
21,1,2616311759,68931,14:37:02:756943
16,1,2616327144,199986,14:37:02:772271
21,0,2616376964,65205,14:37:02:822427
21,1,2616442129,65165,14:37:02:887478
21,0,2616503409,61280,14:37:02:948308
16,0,2616527134,199990,14:37:02:972575
21,1,2616569674,66265,14:37:03:014968
21,0,2616633114,63440,14:37:03:078703
21,1,2616698835,65721,14:37:03:144302
16,1,2616727119,199985,14:37:03:172710
21,0,2616761615,62780,14:37:03:206952
21,1,2616830685,69070,14:37:03:276444
21,0,2616897155,66470,14:37:03:343072
16,0,2616927105,199986,14:37:03:372655
21,1,2616964760,67605,14:37:03:410888
21,0,2617031680,66920,14:37:03:477132
21,1,2617102326,70646,14:37:03:548228
16,1,2617127096,199991,14:37:03:573257
21,0,2617167661,65335,14:37:03:613619
21,1,2617233306,65645,14:37:03:679056
21,0,2617295506,62200,14:37:03:741335
16,0,2617327081,199985,14:37:03:772404
21,1,2617360501,64995,14:37:03:806362
21,0,2617422851,62350,14:37:03:869152
21,1,2617487826,64975,14:37:03:933908
16,1,2617527067,199986,14:37:03:972943
21,0,2617550592,62766,14:37:03:996389
21,1,2617618002,67410,14:37:04:064293
21,0,2617680822,62820,14:37:04:127106
16,0,2617727052,199985,14:37:04:173210
21,1,2617744067,63245,14:37:04:190294
21,0,2617806992,62925,14:37:04:253378
21,1,2617874617,67625,14:37:04:320417
16,1,2617927043,199991,14:37:04:373429
21,0,2617937683,63066,14:37:04:383521
21,1,2618000753,63070,14:37:04:446620
21,0,2618061318,60565,14:37:04:507896
21,1,2618124498,63180,14:37:04:570808
16,0,2618127028,199985,14:37:04:572885
21,0,2618183473,58975,14:37:04:629299
21,1,2618247434,63961,14:37:04:693240
21,0,2618308414,60980,14:37:04:754494
16,1,2618327014,199986,14:37:04:773621
21,1,2618374774,66360,14:37:04:820663
21,0,2618438244,63470,14:37:04:884470
21,1,2618504539,66295,14:37:04:951200
16,0,2618527004,199990,14:37:04:973229
21,0,2618565909,61370,14:37:05:012215
21,1,2618629839,63930,14:37:05:076226
21,0,2618690105,60266,14:37:05:137050
16,1,2618726990,199986,14:37:05:173977
21,1,2618751455,61350,14:37:05:198010
21,0,2618810215,58760,14:37:05:256886
21,1,2618873600,63385,14:37:05:320203
16,0,2618926975,199985,14:37:05:373327
21,0,2618934835,61235,14:37:05:381588
21,1,2618999570,64735,14:37:05:446267
21,0,2619061360,61790,14:37:05:507876
16,1,2619126966,199991,14:37:05:573509
21,1,2619127496,66136,14:37:05:574456
21,0,2619192776,65280,14:37:05:638953
21,1,2619259451,66675,14:37:05:706484
21,0,2619322886,63435,14:37:05:770327
16,0,2619326951,199985,14:37:05:773961
21,1,2619391566,68680,14:37:05:838417
21,0,2619454456,62890,14:37:05:900799
21,1,2619519327,64871,14:37:05:966526
16,1,2619526937,199986,14:37:05:973604
21,0,2619583072,63745,14:37:06:030353
21,1,2619649697,66625,14:37:06:097151
21,0,2619713847,64150,14:37:06:160783
16,0,2619726927,199990,14:37:06:174136
21,1,2619779442,65595,14:37:06:226795
21,0,2619841647,62205,14:37:06:289205
21,1,2619907148,65501,14:37:06:354558
16,1,2619926913,199986,14:37:06:374201
21,0,2619968783,61635,14:37:06:415382
21,1,2620032858,64075,14:37:06:480060
21,0,2620093493,60635,14:37:06:540431
16,0,2620126898,199985,14:37:06:573973
21,1,2620156373,62880,14:37:06:603727
21,0,2620216488,60115,14:37:06:663797
21,1,2620279053,62565,14:37:06:726545
16,1,2620326889,199991,14:37:06:774102
21,0,2620340249,61196,14:37:06:787503
21,1,2620404934,64685,14:37:06:851995
21,0,2620464119,59185,14:37:06:911644
21,1,2620524944,60825,14:37:06:972551
16,0,2620526874,199985,14:37:06:974630
21,0,2620582669,57725,14:37:07:029669
21,1,2620643504,60835,14:37:07:090617
21,0,2620701185,57681,14:37:07:148290
16,1,2620726860,199986,14:37:07:174817
21,1,2620761110,59925,14:37:07:208520
21,0,2620819005,57895,14:37:07:266589
21,1,2620881525,62520,14:37:07:329308
16,0,2620926850,199990,14:37:07:374039
21,0,2620939265,57740,14:37:07:386356
21,1,2620999240,59975,14:37:07:446416
21,0,2621058490,59250,14:37:07:506214
21,1,2621121911,63421,14:37:07:569055
16,1,2621126836,199986,14:37:07:574184
21,0,2621182836,60925,14:37:07:630232
21,1,2621246021,63185,14:37:07:693231
21,0,2621306161,60140,14:37:07:753880
16,0,2621326821,199985,14:37:07:774386
21,1,2621367726,61565,14:37:07:815150
21,0,2621426416,58690,14:37:07:874213
21,1,2621488947,62531,14:37:07:936884
16,1,2621526812,199991,14:37:07:974508
21,0,2621549947,61000,14:37:07:998014
21,1,2621615017,65070,14:37:08:063261
21,0,2621674937,59920,14:37:08:122921
16,0,2621726797,199985,14:37:08:174642
21,1,2621738057,63120,14:37:08:185899
21,0,2621799437,61380,14:37:08:247054
21,1,2621863602,64165,14:37:08:311934
21,0,2621922313,58711,14:37:08:370730
16,1,2621926783,199986,14:37:08:374858
21,1,2621982388,60075,14:37:08:430860
21,0,2622041238,58850,14:37:08:489849
21,1,2622105528,64290,14:37:08:553555
16,0,2622126773,199990,14:37:08:574981
21,0,2622164678,59150,14:37:08:612903
21,1,2622223773,59095,14:37:08:671875
21,0,2622280544,56771,14:37:08:728583
16,1,2622326759,199986,14:37:08:775229
21,1,2622343599,63055,14:37:08:791745
21,0,2622405554,61955,14:37:08:854349
21,1,2622470694,65140,14:37:08:919025
16,0,2622526744,199985,14:37:08:974800
21,0,2622533514,62820,14:37:08:982353
21,1,2622602224,68710,14:37:09:050957
21,0,2622670090,67866,14:37:09:118287
16,1,2622726730,199986,14:37:09:175217
21,1,2622742225,72135,14:37:09:190686
21,0,2622812395,70170,14:37:09:260691
21,1,2622887145,74750,14:37:09:335778
16,0,2622926720,199990,14:37:09:375586
21,0,2622956890,69745,14:37:09:405521
21,1,2623028005,71115,14:37:09:476246
21,0,2623095246,67241,14:37:09:544397
16,1,2623126706,199986,14:37:09:575076
21,1,2623170856,75610,14:37:09:619926
