temp_buffers,times_ms_buffers,Time
22.395506,0,17:11:08:022000
22.37762,900,17:11:08:922000
22.373371,1800,17:11:09:822000
22.37249,2700,17:11:10:722000
22.37718,3600,17:11:11:622000
22.362667,4500,17:11:12:522000
22.373955,5400,17:11:13:422000
22.375275,6300,17:11:14:322000
22.363255,7200,17:11:15:222000
22.376743,8100,17:11:16:122000
22.367506,9000,17:11:17:022000
22.370876,9900,17:11:17:922000
22.367945,10800,17:11:18:822000
22.37161,11700,17:11:19:722000
22.378794,12600,17:11:20:622000
22.378206,13500,17:11:21:522000
22.38451,14400,17:11:22:422000
22.374102,15300,17:11:23:322000
22.373955,16200,17:11:24:222000
22.389494,17100,17:11:25:122000
22.383337,18000,17:11:26:022000
22.384363,18900,17:11:26:922000
22.38451,19800,17:11:27:822000
22.367798,20700,17:11:28:722000
22.36648,21600,17:11:29:622000
22.373371,22500,17:11:30:522000
22.363987,23400,17:11:31:422000
22.373075,24300,17:11:32:322000
22.362814,25200,17:11:33:222000
22.374102,26100,17:11:34:122000
22.357977,27000,17:11:35:022000
22.36384,27900,17:11:35:922000
22.361494,28800,17:11:36:822000
22.3634,29700,17:11:37:722000
22.370144,30600,17:11:38:622000
22.363108,31500,17:11:39:522000
22.379965,32400,17:11:40:422000
22.377768,33300,17:11:41:322000
22.35783,34200,17:11:42:222000
22.362373,35100,17:11:43:122000
22.372929,36000,17:11:44:022000
22.360615,36900,17:11:44:922000
22.34786,37800,17:11:45:822000
22.365892,38700,17:11:46:722000
22.355482,39600,17:11:47:622000
22.367798,40500,17:11:48:522000
22.377035,41400,17:11:49:422000
22.371462,42300,17:11:50:322000
22.362228,43200,17:11:51:222000
22.364574,44100,17:11:52:122000
22.36252,45000,17:11:53:022000
22.369705,45900,17:11:53:922000
22.36648,46800,17:11:54:822000
22.376888,47700,17:11:55:722000
22.36736,48600,17:11:56:622000
22.364866,49500,17:11:57:522000
22.368973,50400,17:11:58:422000
22.36472,51300,17:11:59:322000
22.364134,52200,17:12:00:222000
22.364574,53100,17:12:01:122000
22.376009,54000,17:12:02:022000
22.37322,54900,17:12:02:922000
22.374249,55800,17:12:03:822000
22.372343,56700,17:12:04:722000
22.369265,57600,17:12:05:622000
22.367064,58500,17:12:06:522000
22.367653,59400,17:12:07:422000
22.371025,60300,17:12:08:322000
22.38495,61200,17:12:09:222000
22.37469,62100,17:12:10:122000
22.36736,63000,17:12:11:022000
22.368092,63900,17:12:11:922000
22.376743,64800,17:12:12:822000
22.378353,65700,17:12:13:722000
22.372051,66600,17:12:14:622000
22.361202,67500,17:12:15:522000
22.368238,68400,17:12:16:422000
22.371317,69300,17:12:17:322000
22.370144,70200,17:12:18:222000
22.379087,71100,17:12:19:122000
22.385098,72000,17:12:20:022000
22.363546,72900,17:12:20:922000
22.373808,73800,17:12:21:822000
22.362082,74700,17:12:22:722000
22.367506,75600,17:12:23:622000
22.315607,76500,17:12:24:522000
