temp_buffers,times_ms_buffers,Time
22.295874,136,10:52:34:878000
22.299818,1036,10:52:35:778000
22.293072,1936,10:52:36:678000
0.0,0,10:52:34:742000
22.297188,2836,10:52:37:578000
22.294064,3736,10:52:38:478000
22.294538,4636,10:52:39:378000
0.0,0,10:52:34:742000
22.287752,5536,10:52:40:278000
22.295416,6436,10:52:41:178000
22.292463,7336,10:52:42:078000
22.303938,8236,10:52:42:978000
22.296999,9136,10:52:43:878000
22.308647,10036,10:52:44:778000
22.301727,10936,10:52:45:678000
0.0,0,10:52:34:742000
22.29847,11836,10:52:46:578000
22.313795,12736,10:52:47:478000
22.314236,13636,10:52:48:378000
0.0,0,10:52:34:742000
22.30375,14536,10:52:49:278000
22.311584,15436,10:52:50:178000
22.304798,16336,10:52:51:078000
22.312576,17236,10:52:51:978000
22.313055,18136,10:52:52:878000
22.313625,19036,10:52:53:778000
22.325085,19936,10:52:54:678000
0.0,0,10:52:34:742000
22.332901,20836,10:52:55:578000
22.333492,21736,10:52:56:478000
22.322872,22636,10:52:57:378000
0.0,0,10:52:34:742000
22.323332,23536,10:52:58:278000
22.323921,24436,10:52:59:178000
22.320814,25336,10:53:00:078000
22.332157,26236,10:53:00:978000
22.329071,27136,10:53:01:878000
22.31845,28036,10:53:02:778000
22.326267,28936,10:53:03:678000
0.0,0,10:52:34:742000
22.326841,29836,10:53:04:578000
22.327297,30736,10:53:05:478000
22.32038,31636,10:53:06:378000
0.0,0,10:52:34:742000
22.324612,32536,10:53:07:278000
22.32505,33436,10:53:08:178000
22.332884,34336,10:53:09:078000
22.329758,35236,10:53:09:978000
22.337595,36136,10:53:10:878000
22.330807,37036,10:53:11:778000
22.334908,37936,10:53:12:678000
0.0,0,10:52:34:742000
22.335382,38836,10:53:13:578000
22.3395,39736,10:53:14:478000
22.332695,40636,10:53:15:378000
0.0,0,10:52:34:742000
22.336832,41536,10:53:16:278000
22.34093,42436,10:53:17:178000
22.334164,43336,10:53:18:078000
22.34198,44236,10:53:18:978000
22.342573,45136,10:53:19:878000
22.34652,46036,10:53:20:778000
22.34345,46936,10:53:21:678000
0.0,0,10:52:34:742000
22.35859,47836,10:53:22:578000
22.3555,48736,10:53:23:478000
22.359636,49636,10:53:24:378000
0.0,0,10:52:34:742000
22.352695,50536,10:53:25:278000
22.349476,51436,10:53:26:178000
22.357426,52336,10:53:27:078000
22.350485,53236,10:53:27:978000
22.358416,54136,10:53:28:878000
22.362574,55036,10:53:29:778000
22.359314,55936,10:53:30:678000
0.0,0,10:52:34:742000
22.35609,56836,10:53:31:578000
22.360361,57736,10:53:32:478000
22.357082,58636,10:53:33:378000
0.0,0,10:52:34:742000
