temp_buffers,times_ms_buffers,Time
22.41729,68,10:52:34:810000
22.417557,968,10:52:35:710000
22.414488,1868,10:52:36:610000
0.0,0,10:52:34:742000
22.425964,2768,10:52:37:510000
22.415482,3668,10:52:38:410000
22.423313,4568,10:52:39:310000
0.0,0,10:52:34:742000
22.420206,5468,10:52:40:210000
22.420511,6368,10:52:41:110000
22.417559,7268,10:52:42:010000
22.421677,8168,10:52:42:910000
22.433132,9068,10:52:43:810000
22.430065,9968,10:52:44:710000
22.434183,10868,10:52:45:610000
0.0,0,10:52:34:742000
22.434603,11768,10:52:46:510000
22.44257,12668,10:52:47:410000
22.439331,13568,10:52:48:310000
0.0,0,10:52:34:742000
22.443563,14468,10:52:49:210000
22.44404,15368,10:52:50:110000
22.440933,16268,10:52:51:010000
22.445032,17168,10:52:51:910000
22.445509,18068,10:52:52:810000
22.453438,18968,10:52:53:710000
22.464897,19868,10:52:54:610000
0.0,0,10:52:34:742000
22.461676,20768,10:52:55:510000
22.45491,21668,10:52:56:410000
22.459005,22568,10:52:57:310000
0.0,0,10:52:34:742000
22.459465,23468,10:52:58:210000
22.456375,24368,10:52:59:110000
22.464308,25268,10:53:00:010000
22.46829,26168,10:53:00:910000
22.468884,27068,10:53:01:810000
22.458263,27968,10:53:02:710000
22.466082,28868,10:53:03:610000
0.0,0,10:52:34:742000
22.470333,29768,10:53:04:510000
22.459751,30668,10:53:05:410000
22.46755,31568,10:53:06:310000
0.0,0,10:52:34:742000
22.479143,32468,10:53:07:210000
22.464863,33368,10:53:08:110000
22.472696,34268,10:53:09:010000
22.469572,35168,10:53:09:910000
22.477407,36068,10:53:10:810000
22.47798,36968,10:53:11:710000
22.47104,37868,10:53:12:610000
0.0,0,10:52:34:742000
22.467838,38768,10:53:13:510000
22.475636,39668,10:53:14:410000
22.476189,40568,10:53:15:310000
0.0,0,10:52:34:742000
22.465609,41468,10:53:16:210000
22.469707,42368,10:53:17:110000
22.470299,43268,10:53:18:010000
22.478113,44168,10:53:18:910000
22.475027,45068,10:53:19:810000
22.482653,45968,10:53:20:710000
22.475904,46868,10:53:21:610000
0.0,0,10:52:34:742000
22.483683,47768,10:53:22:510000
22.491632,48668,10:53:23:410000
22.48841,49568,10:53:24:310000
0.0,0,10:52:34:742000
22.481472,50468,10:53:25:210000
22.48193,51368,10:53:26:110000
22.478842,52268,10:53:27:010000
22.482939,53168,10:53:27:910000
22.476152,54068,10:53:28:810000
22.487669,54968,10:53:29:710000
22.491768,55868,10:53:30:610000
0.0,0,10:52:34:742000
22.499584,56768,10:53:31:510000
22.489138,57668,10:53:32:410000
22.489538,58568,10:53:33:310000
0.0,0,10:52:34:742000
