temp_buffers,times_ms_buffers,Time
22.200212,204,10:52:34:946000
22.19312,1104,10:52:35:846000
22.18637,2004,10:52:36:746000
0.0,0,10:52:34:742000
22.201527,2904,10:52:37:646000
22.20944,3804,10:52:38:546000
22.198877,4704,10:52:39:446000
0.0,0,10:52:34:742000
22.192091,5604,10:52:40:346000
22.203432,6504,10:52:41:246000
22.20416,7404,10:52:42:146000
22.204597,8304,10:52:43:046000
22.205017,9204,10:52:43:946000
22.209307,10104,10:52:44:846000
22.206066,11004,10:52:45:746000
0.0,0,10:52:34:742000
22.210167,11904,10:52:46:646000
22.22549,12804,10:52:47:546000
22.225931,13704,10:52:48:446000
0.0,0,10:52:34:742000
22.208088,14604,10:52:49:346000
22.215923,15504,10:52:50:246000
22.220177,16404,10:52:51:146000
22.220594,17304,10:52:52:046000
22.22475,18204,10:52:52:946000
22.221642,19104,10:52:53:846000
22.244139,20004,10:52:54:746000
0.0,0,10:52:34:742000
22.244596,20904,10:52:55:646000
22.248869,21804,10:52:56:546000
22.23457,22704,10:52:57:446000
0.0,0,10:52:34:742000
22.23135,23604,10:52:58:346000
22.22826,24504,10:52:59:246000
22.232512,25404,10:53:00:146000
22.240173,26304,10:53:01:046000
22.244446,27204,10:53:01:946000
22.233826,28104,10:53:02:846000
22.245323,29004,10:53:03:746000
0.0,0,10:52:34:742000
22.249577,29904,10:53:04:646000
22.235315,30804,10:53:05:546000
22.243113,31704,10:53:06:446000
0.0,0,10:52:34:742000
22.243668,32604,10:53:07:346000
22.244106,33504,10:53:08:246000
22.244581,34404,10:53:09:146000
22.245134,35304,10:53:10:046000
22.26033,36204,10:53:10:946000
22.246183,37104,10:53:11:846000
22.250282,38004,10:53:12:746000
0.0,0,10:52:34:742000
22.258118,38904,10:53:13:646000
22.247519,39804,10:53:14:546000
22.25543,40704,10:53:15:446000
0.0,0,10:52:34:742000
22.255888,41604,10:53:16:346000
22.256308,42504,10:53:17:246000
22.25322,43404,10:53:18:146000
22.257357,44304,10:53:19:046000
22.254269,45204,10:53:19:946000
22.265574,46104,10:53:20:846000
22.262505,47004,10:53:21:746000
0.0,0,10:52:34:742000
22.266605,47904,10:53:22:646000
22.267195,48804,10:53:23:546000
22.263973,49704,10:53:24:446000
0.0,0,10:52:34:742000
22.268072,50604,10:53:25:346000
22.26485,51504,10:53:26:246000
22.269121,52404,10:53:27:146000
22.26218,53304,10:53:28:046000
22.270113,54204,10:53:28:946000
22.281628,55104,10:53:29:846000
22.278368,56004,10:53:30:746000
0.0,0,10:52:34:742000
22.282505,56904,10:53:31:646000
22.275738,57804,10:53:32:546000
22.279818,58704,10:53:33:446000
0.0,0,10:52:34:742000
