temp_buffers,times_ms_buffers,Time
22.273798,544,10:52:35:286000
22.266705,1444,10:52:36:186000
22.267315,2344,10:52:37:086000
0.0,0,10:52:34:742000
22.275114,3244,10:52:37:986000
22.275667,4144,10:52:38:886000
22.276142,5044,10:52:39:786000
0.0,0,10:52:34:742000
22.276714,5944,10:52:40:686000
22.26966,6844,10:52:41:586000
22.277746,7744,10:52:42:486000
22.281862,8644,10:52:43:386000
22.278603,9544,10:52:44:286000
22.286572,10444,10:52:45:186000
22.28333,11344,10:52:46:086000
0.0,0,10:52:34:742000
22.280073,12244,10:52:46:986000
22.291718,13144,10:52:47:886000
22.288479,14044,10:52:48:786000
0.0,0,10:52:34:742000
22.281673,14944,10:52:49:686000
22.28583,15844,10:52:50:586000
22.290083,16744,10:52:51:486000
22.297861,17644,10:52:52:386000
22.302015,18544,10:52:53:286000
22.302588,19444,10:52:54:186000
22.314047,20344,10:52:55:086000
0.0,0,10:52:34:742000
22.307146,21244,10:52:55:986000
22.300379,22144,10:52:56:886000
22.271362,23044,10:52:57:786000
0.0,0,10:52:34:742000
22.275501,23944,10:52:58:686000
22.290808,24844,10:52:59:586000
22.269304,25744,10:53:00:486000
22.284327,26644,10:53:01:386000
22.281239,27544,10:53:02:286000
22.296375,28444,10:53:03:186000
22.271078,29344,10:53:04:086000
0.0,0,10:52:34:742000
22.242218,30244,10:53:04:986000
22.250032,31144,10:53:05:886000
22.246794,32044,10:53:06:786000
0.0,0,10:52:34:742000
22.269423,32944,10:53:07:686000
22.288258,33844,10:53:08:586000
22.292412,34744,10:53:09:486000
22.296644,35644,10:53:10:386000
22.286085,36544,10:53:11:286000
22.282978,37444,10:53:12:186000
22.283396,38344,10:53:13:086000
0.0,0,10:52:34:742000
22.291231,39244,10:53:13:986000
22.28799,40144,10:53:14:886000
22.295902,41044,10:53:15:786000
0.0,0,10:52:34:742000
22.30004,41944,10:53:16:686000
22.300459,42844,10:53:17:586000
22.30473,43744,10:53:18:486000
22.301508,44644,10:53:19:386000
22.30578,45544,10:53:20:286000
22.309725,46444,10:53:21:186000
22.314014,47344,10:53:22:086000
0.0,0,10:52:34:742000
22.314436,48244,10:53:22:986000
22.322384,49144,10:53:23:886000
22.322844,50044,10:53:24:786000
0.0,0,10:52:34:742000
22.326942,50944,10:53:25:686000
22.323719,51844,10:53:26:586000
22.316954,52744,10:53:27:486000
22.321049,53644,10:53:28:386000
22.33266,54544,10:53:29:286000
22.33314,55444,10:53:30:186000
22.337238,56344,10:53:31:086000
0.0,0,10:52:34:742000
22.345055,57244,10:53:31:986000
22.327248,58144,10:53:32:886000
22.335007,59044,10:53:33:786000
0.0,0,10:52:34:742000
