GPIO,State,Tick,Diff,Time
21,0,1673662031,59280,17:18:42:315172
21,1,1673723521,61490,17:18:42:376871
21,0,1673785351,61830,17:18:42:438421
21,1,1673849602,64251,17:18:42:502905
21,0,1673907642,58040,17:18:42:560468
8,0,1673945917,278376,17:18:42:599241
21,1,1673968667,61025,17:18:42:622149
21,0,1674031532,62865,17:18:42:684627
21,1,1674099052,67520,17:18:42:752088
21,0,1674161237,62185,17:18:42:814687
21,1,1674225483,64246,17:18:42:878551
8,1,1674225628,279711,17:18:42:878668
21,0,1674289853,64370,17:18:42:942591
21,1,1674355558,65705,17:18:43:008511
21,0,1674414808,59250,17:18:43:068417
8,0,1674452948,227320,17:18:43:106080
21,1,1674475573,60765,17:18:43:128605
21,0,1674535588,60015,17:18:43:188446
21,1,1674598744,63156,17:18:43:252359
21,0,1674658869,60125,17:18:43:312241
21,1,1674722124,63255,17:18:43:375156
21,0,1674788254,66130,17:18:43:441343
21,1,1674862374,74120,17:18:43:515915
21,0,1674930869,68495,17:18:43:583990
21,1,1675003594,72725,17:18:43:657051
21,0,1675077230,73636,17:18:43:730221
21,1,1675157810,80580,17:18:43:810935
21,0,1675231760,73950,17:18:43:885117
21,1,1675308160,76400,17:18:43:961175
21,0,1675386635,78475,17:18:44:039440
21,1,1675470896,84261,17:18:44:124235
21,0,1675547091,76195,17:18:44:200258
21,1,1675623091,76000,17:18:44:276318
21,0,1675699546,76455,17:18:44:352644
21,1,1675786106,86560,17:18:44:439222
21,0,1675868487,82381,17:18:44:521355
21,1,1675951477,82990,17:18:44:604462
21,0,1676030237,78760,17:18:44:683045
21,1,1676113252,83015,17:18:44:766570
21,0,1676189843,76591,17:18:44:842857
21,1,1676269268,79425,17:18:44:922542
21,0,1676346553,77285,17:18:44:999699
21,1,1676426738,80185,17:18:45:079821
21,0,1676501953,75215,17:18:45:155136
21,1,1676578203,76250,17:18:45:231860
21,0,1676653984,75781,17:18:45:306893
21,1,1676735329,81345,17:18:45:389012
21,0,1676812779,77450,17:18:45:466419
