GPIO,State,Tick,Diff,Time
21,1,331340970,34280,09:11:00:572572
21,0,331374280,33310,09:11:00:595086
21,1,331410161,35881,09:11:00:630887
21,0,331443676,33515,09:11:00:664661
21,1,331478316,34640,09:11:00:699441
21,0,331511791,33475,09:11:00:732224
21,1,331547311,35520,09:11:00:767967
21,0,331579991,32680,09:11:00:800738
21,1,331613681,33690,09:11:00:834515
21,0,331646556,32875,09:11:00:867328
21,1,331681671,35115,09:11:00:902090
21,0,331714016,32345,09:11:00:934884
21,1,331747466,33450,09:11:00:968648
21,0,331779731,32265,09:11:01:000443
21,1,331813522,33791,09:11:01:034699
21,0,331844327,30805,09:11:01:065364
21,1,331875852,31525,09:11:01:097057
21,0,331906027,30175,09:11:01:127235
21,1,331938357,32330,09:11:01:159668
21,0,331968147,29790,09:11:01:189029
21,1,331998952,30805,09:11:01:219530
21,0,332028772,29820,09:11:01:250079
21,1,332061007,32235,09:11:01:281652
21,0,332090997,29990,09:11:01:312309
21,1,332121882,30885,09:11:01:342684
21,0,332151622,29740,09:11:01:373026
21,1,332183478,31856,09:11:01:404406
21,0,332213403,29925,09:11:01:434799
21,1,332244453,31050,09:11:01:465967
21,0,332274603,30150,09:11:01:495379
21,1,332307218,32615,09:11:01:527656
21,0,332337618,30400,09:11:01:558831
21,1,332369123,31505,09:11:01:590223
21,0,332399783,30660,09:11:01:620830
21,1,332433133,33350,09:11:01:654466
21,0,332464168,31035,09:11:01:685054
21,1,332496343,32175,09:11:01:717759
21,0,332527768,31425,09:11:01:749103
21,1,332561408,33640,09:11:01:782514
21,0,332592619,31211,09:11:01:813992
21,1,332624924,32305,09:11:01:845626
21,0,332656194,31270,09:11:01:877228
21,1,332689824,33630,09:11:01:910913
21,0,332720934,31110,09:11:01:941417
21,1,332753034,32100,09:11:01:973795
21,0,332783919,30885,09:11:02:005158
21,1,332816994,33075,09:11:02:037796
21,0,332847329,30335,09:11:02:068370
21,1,332878419,31090,09:11:02:098955
21,0,332908394,29975,09:11:02:129491
21,1,332940655,32261,09:11:02:161889
21,0,332970830,30175,09:11:02:192246
21,1,333002290,31460,09:11:02:223740
21,0,333032815,30525,09:11:02:254306
21,1,333065845,33030,09:11:02:286927
21,0,333096265,30420,09:11:02:317546
21,1,333127665,31400,09:11:02:348924
21,0,333157985,30320,09:11:02:379292
21,1,333190490,32505,09:11:02:411708
21,0,333220830,30340,09:11:02:442107
21,1,333252530,31700,09:11:02:473480
21,0,333283480,30950,09:11:02:503966
21,1,333316690,33210,09:11:02:537592
21,0,333347585,30895,09:11:02:568171
21,1,333379866,32281,09:11:02:600782
21,0,333411476,31610,09:11:02:632344
21,1,333445886,34410,09:11:02:666745
21,0,333478006,32120,09:11:02:699146
21,1,333511636,33630,09:11:02:732720
21,0,333544496,32860,09:11:02:765336
21,1,333579846,35350,09:11:02:801004
21,0,333612531,32685,09:11:02:833594
21,1,333646061,33530,09:11:02:866989
21,0,333678386,32325,09:11:02:899364
21,1,333712511,34125,09:11:02:934023
21,0,333744181,31670,09:11:02:965641
21,1,333776657,32476,09:11:02:997208
21,0,333807997,31340,09:11:03:028817
21,1,333841237,33240,09:11:03:062213
21,0,333871872,30635,09:11:03:092576
21,1,333903112,31240,09:11:03:123996
21,0,333933137,30025,09:11:03:154357
21,1,333965292,32155,09:11:03:186744
21,0,333995207,29915,09:11:03:216096
21,1,334026427,31220,09:11:03:247748
21,0,334056827,30400,09:11:03:278334
21,1,334089737,32910,09:11:03:311678
21,0,334120373,30636,09:11:03:341574
21,1,334152253,31880,09:11:03:372908
