GPIO,State,Tick,Diff,Time
21,0,1388252652,35030,08:46:42:646084
21,1,1388289357,36705,08:46:42:679189
21,0,1388324387,35030,08:46:42:714986
21,1,1388361473,37086,08:46:42:751753
21,0,1388396107,34634,08:46:42:786600
21,1,1388433057,36950,08:46:42:823384
21,0,1388469048,35991,08:46:42:859169
8,0,1388500413,278371,08:46:42:890999
21,1,1388507263,38215,08:46:42:897088
21,0,1388542808,35545,08:46:42:932875
21,1,1388579178,36370,08:46:42:969657
21,0,1388614188,35010,08:46:43:004441
21,1,1388650883,36695,08:46:43:041211
21,0,1388684988,34105,08:46:43:075009
21,1,1388721428,36440,08:46:43:111755
21,0,1388757449,36021,08:46:43:147528
8,1,1388780118,279705,08:46:43:170435
21,1,1388797173,39724,08:46:43:187405
21,0,1388834988,37815,08:46:43:225182
21,1,1388874859,39871,08:46:43:264996
21,0,1388913674,38815,08:46:43:303899
21,1,1388953824,40150,08:46:43:343915
21,0,1388990789,36965,08:46:43:380992
8,0,1389007434,227316,08:46:43:397456
21,1,1389028949,38160,08:46:43:418946
21,0,1389065709,36760,08:46:43:455623
21,1,1389103749,38040,08:46:43:494291
21,0,1389140349,36600,08:46:43:530919
21,1,1389180544,40195,08:46:43:570644
21,0,1389222309,41765,08:46:43:612388
21,1,1389269965,47656,08:46:43:660136
21,0,1389317065,47100,08:46:43:707907
21,1,1389365740,48675,08:46:43:755677
21,0,1389412095,46355,08:46:43:802485
21,1,1389461520,49425,08:46:43:852230
21,0,1389508700,47180,08:46:43:898986
21,1,1389557460,48760,08:46:43:947759
21,0,1389604760,47300,08:46:43:994688
21,1,1389654506,49746,08:46:44:044470
21,0,1389702461,47955,08:46:44:093276
21,1,1389753551,51090,08:46:44:144057
21,0,1389803476,49925,08:46:44:193874
21,1,1389857461,53985,08:46:44:247705
21,0,1389907091,49630,08:46:44:297534
21,1,1389959002,51911,08:46:44:349328
21,0,1390009841,50839,08:46:44:400228
21,1,1390061857,52016,08:46:44:452033
21,0,1390110237,48380,08:46:44:500781
21,1,1390158067,47830,08:46:44:548558
21,0,1390202117,44050,08:46:44:592380
21,1,1390248712,46595,08:46:44:639157
21,0,1390294722,46010,08:46:44:684918
