GPIO,State,Tick,Diff,Time
21,0,1290021969,79946,08:45:04:409090
21,1,1290093574,71605,08:45:04:480650
21,0,1290157414,63840,08:45:04:544258
21,1,1290217804,60390,08:45:04:604825
21,0,1290272479,54675,08:45:04:659427
21,1,1290329579,57100,08:45:04:716992
8,0,1290375044,278375,08:45:04:761770
21,0,1290385134,55555,08:45:04:772238
21,1,1290442539,57405,08:45:04:829847
21,0,1290498575,56036,08:45:04:885462
21,1,1290559335,60760,08:45:04:946371
21,0,1290617880,58545,08:45:05:005375
8,1,1290654745,279701,08:45:05:042047
21,1,1290676740,58860,08:45:05:063538
21,0,1290733590,56850,08:45:05:120464
21,1,1290792710,59120,08:45:05:180378
21,0,1290850006,57296,08:45:05:237304
8,0,1290882061,227316,08:45:05:268898
21,1,1290908991,58985,08:45:05:296459
21,0,1290966276,57285,08:45:05:353330
21,1,1291030771,64495,08:45:05:418344
21,0,1291119181,88410,08:45:05:506593
21,1,1291424962,305781,08:45:05:812501
21,0,1291522307,97345,08:45:05:909915
21,1,1291603963,81656,08:45:05:991154
21,0,1291672858,68895,08:45:06:060280
21,1,1291739533,66675,08:45:06:127320
21,0,1291804518,64985,08:45:06:192305
21,1,1291874403,69885,08:45:06:261368
21,0,1291945638,71235,08:45:06:333421
21,1,1292039588,93950,08:45:06:426743
21,0,1292521645,482057,08:45:06:908810
21,1,1292758815,237170,08:45:07:146564
21,0,1292898696,139881,08:45:07:286452
21,1,1293017501,118805,08:45:07:405063
21,0,1293128936,111435,08:45:07:516543
21,1,1293244397,115461,08:45:07:632015
21,0,1293348732,104335,08:45:07:736446
21,1,1293451622,102890,08:45:07:838859
21,0,1293554257,102635,08:45:07:941297
21,1,1293666128,111871,08:45:08:053862
21,0,1293781348,115220,08:45:08:168470
21,1,1293889763,108415,08:45:08:276940
21,0,1293992354,102591,08:45:08:379336
21,1,1294100969,108615,08:45:08:488844
21,0,1294205184,104215,08:45:08:592226
21,1,1294302289,97105,08:45:08:689585
21,0,1294395980,93691,08:45:08:783931
21,1,1294500685,104705,08:45:08:888338
21,0,1294605095,104410,08:45:08:992714
21,1,1294707360,102265,08:45:09:095098
21,0,1294805161,97801,08:45:09:192413
21,1,1294910791,105630,08:45:09:297844
21,0,1295019061,108270,08:45:09:406245
8,1,1295039441,4157380,08:45:09:426732
8,0,1295061576,22135,08:45:09:449241
8,1,1295084366,22790,08:45:09:471728
8,0,1295105196,20830,08:45:09:492235
8,1,1295125456,20260,08:45:09:512739
21,1,1295125957,106896,08:45:09:514005
8,0,1295150131,24675,08:45:09:537516
8,1,1295174776,24645,08:45:09:562014
8,0,1295196022,21246,08:45:09:583530
8,1,1295218767,22745,08:45:09:606059
21,0,1295234142,108185,08:45:09:621505
8,0,1295242262,23495,08:45:09:629853
8,1,1295267377,25115,08:45:09:654382
8,0,1295289542,22165,08:45:09:676891
8,1,1295312387,22845,08:45:09:699417
21,1,1295326812,92670,08:45:09:713866
8,0,1295337372,24985,08:45:09:725264
8,1,1295362042,24670,08:45:09:749770
21,0,1295387137,60325,08:45:09:774308
8,0,1295390662,28620,08:45:09:777596
8,1,1295416277,25615,08:45:09:804179
8,0,1295441397,25120,08:45:09:828743
21,1,1295441422,54285,08:45:09:828859
8,1,1295462832,21435,08:45:09:850379
8,0,1295489272,26440,08:45:09:876877
21,0,1295491112,49690,08:45:09:878154
8,1,1295513302,24030,08:45:09:900647
8,0,1295538647,25345,08:45:09:926227
21,1,1295544452,53340,08:45:09:931542
8,1,1295562132,23485,08:45:09:949996
8,0,1295588598,26466,08:45:09:976539
21,0,1295595008,50556,08:45:09:982860
8,1,1295611533,22935,08:45:09:999959
8,0,1295637158,25625,08:45:10:024784
21,1,1295646773,51765,08:45:10:034219
8,1,1295662043,24885,08:45:10:049635
8,0,1295687063,25020,08:45:10:074194
21,0,1295695498,48725,08:45:10:082543
8,1,1295712128,25065,08:45:10:099996
8,0,1295734493,22365,08:45:10:121535
21,1,1295745408,49910,08:45:10:132909
8,1,1295759583,25090,08:45:10:147337
8,0,1295784663,25080,08:45:10:171831
21,0,1295791893,46485,08:45:10:179182
8,1,1295809783,25120,08:45:10:197648
8,0,1295834863,25080,08:45:10:222221
21,1,1295840673,48780,08:45:10:228568
8,1,1295861313,26450,08:45:10:249033
8,0,1295885073,23760,08:45:10:272558
21,0,1295887618,46945,08:45:10:274839
8,1,1295910513,25440,08:45:10:298372
21,1,1295936588,48970,08:45:10:323929
8,0,1295940494,29981,08:45:10:328233
8,1,1295963274,22780,08:45:10:350714
21,0,1295981134,44546,08:45:10:368273
8,0,1295988419,25145,08:45:10:375601
