GPIO,State,Tick,Diff,Time
21,0,3053971370,62860,18:07:45:371279
8,0,3053984535,227316,18:07:45:384373
21,1,3054025000,53630,18:07:45:425091
21,0,3054074240,49240,18:07:45:473838
21,1,3054125040,50800,18:07:45:525442
21,0,3054170505,45465,18:07:45:570121
21,1,3054216055,45550,18:07:45:615773
21,0,3054260385,44330,18:07:45:660434
21,1,3054308501,48116,18:07:45:708758
21,0,3054355391,46890,18:07:45:755478
21,1,3054402601,47210,18:07:45:802221
21,0,3054446786,44185,18:07:45:846899
21,1,3054494171,47385,18:07:45:894649
21,0,3054538746,44575,18:07:45:938289
21,1,3054585297,46551,18:07:45:985086
21,0,3054631491,46194,18:07:46:031131
21,1,3054682467,50976,18:07:46:082502
21,0,3054731612,49145,18:07:46:131257
21,1,3054783232,51620,18:07:46:183035
21,0,3054833707,50475,18:07:46:233740
21,1,3054886667,52960,18:07:46:286555
21,0,3054935767,49100,18:07:46:336302
21,1,3054984167,48400,18:07:46:384067
21,0,3055031952,47785,18:07:46:431758
21,1,3055082983,51031,18:07:46:483513
21,0,3055131708,48725,18:07:46:532215
21,1,3055182958,51250,18:07:46:582932
21,0,3055232448,49490,18:07:46:632696
21,1,3055285508,53060,18:07:46:685756
21,0,3055336088,50580,18:07:46:735922
21,1,3055387128,51040,18:07:46:787102
21,0,3055435393,48265,18:07:46:835837
21,1,3055484744,49351,18:07:46:884730
21,0,3055531509,46765,18:07:46:931457
21,1,3055581119,49610,18:07:46:981144
21,0,3055628684,47565,18:07:47:028867
21,1,3055679044,50360,18:07:47:079601
21,0,3055726639,47595,18:07:47:126331
21,1,3055776559,49920,18:07:47:177054
21,0,3055824059,47500,18:07:47:223736
21,1,3055873765,49706,18:07:47:273483
21,0,3055920455,46690,18:07:47:320258
21,1,3055969030,48575,18:07:47:368978
21,0,3056016465,47435,18:07:47:416706
21,1,3056066910,50445,18:07:47:467432
21,0,3056114620,47710,18:07:47:515153
21,1,3056164885,50265,18:07:47:564881
21,0,3056216115,51230,18:07:47:616654
21,1,3056271336,55221,18:07:47:671451
21,0,3056320786,49450,18:07:47:721167
21,1,3056369456,48670,18:07:47:769874
21,0,3056416806,47350,18:07:47:816593
21,1,3056467991,51185,18:07:47:868505
21,0,3056517081,49090,18:07:47:917267
21,1,3056565971,48890,18:07:47:965959
21,0,3056612406,46435,18:07:48:012710
21,1,3056661117,48711,18:07:48:061448
21,0,3056708237,47120,18:07:48:108174
21,1,3056758377,50140,18:07:48:158894
21,0,3056807742,49365,18:07:48:207612
21,1,3056860282,52540,18:07:48:260356
21,0,3056910927,50645,18:07:48:311110
21,1,3056962687,51760,18:07:48:362924
21,0,3057011197,48510,18:07:48:411695
21,1,3057061853,50656,18:07:48:461632
21,0,3057110213,48360,18:07:48:510301
21,1,3057161203,50990,18:07:48:561515
21,0,3057210433,49230,18:07:48:610638
21,1,3057263018,52585,18:07:48:663443
21,0,3057311653,48635,18:07:48:712228
21,1,3057362633,50980,18:07:48:763010
21,0,3057411213,48580,18:07:48:811795
21,1,3057462149,50936,18:07:48:862591
21,0,3057510119,47970,18:07:48:910403
21,1,3057558359,48240,18:07:48:958175
21,0,3057605839,47480,18:07:49:005955
21,1,3057656194,50355,18:07:49:056787
21,0,3057703380,47186,18:07:49:103564
21,1,3057752394,49014,18:07:49:152340
21,0,3057799424,47030,18:07:49:199102
21,1,3057849620,50196,18:07:49:249868
21,0,3057897585,47965,18:07:49:297596
21,1,3057947785,50200,18:07:49:348397
21,0,3057995045,47260,18:07:49:395133
21,1,3058045170,50125,18:07:49:444929
21,0,3058094145,48975,18:07:49:493692
8,1,3058147025,4162490,18:07:49:548217
21,1,3058147050,52905,18:07:49:548412
8,0,3058165965,18940,18:07:49:566013
8,1,3058188701,22736,18:07:49:588584
21,0,3058200435,53385,18:07:49:601013
8,0,3058211801,23100,18:07:49:612387
8,1,3058232606,20805,18:07:49:632876
21,1,3058253651,53216,18:07:49:653360
8,0,3058256241,23635,18:07:49:656663
8,1,3058279156,22915,18:07:49:679157
8,0,3058299296,20140,18:07:49:699636
21,0,3058301351,47700,18:07:49:701950
8,1,3058319046,19750,18:07:49:719427
8,0,3058341141,22095,18:07:49:740915
21,1,3058349641,48290,18:07:49:749285
8,1,3058363761,22620,18:07:49:763687
8,0,3058383292,19531,18:07:49:783146
21,0,3058396796,47155,18:07:49:796550
8,1,3058412371,29079,18:07:49:811996
8,0,3058445731,33360,18:07:49:845608
21,1,3058446766,49970,18:07:49:846872
8,1,3058467351,21620,18:07:49:867370
8,0,3058494346,26995,18:07:49:893926
21,0,3058494511,47745,18:07:49:895192
8,1,3058513941,19595,18:07:49:913661
8,0,3058542106,28165,18:07:49:941757
21,1,3058544591,50080,18:07:49:945113
8,1,3058563151,21045,18:07:49:963707
8,0,3058583712,20561,18:07:49:983411
21,0,3058593491,48900,18:07:49:993861
8,1,3058608692,24980,18:07:50:008362
8,0,3058630457,21765,18:07:50:030884
21,1,3058642527,49036,18:07:50:042318
8,1,3058648662,18205,18:07:50:048658
8,0,3058666172,17510,18:07:50:066129
21,0,3058689657,47130,18:07:50:089654
8,1,3058690932,24760,18:07:50:090920
8,0,3058715897,24965,18:07:50:115505
8,1,3058736217,20320,18:07:50:135981
21,1,3058740237,50580,18:07:50:140316
8,0,3058761667,25450,18:07:50:161806
8,1,3058782197,20530,18:07:50:182326
21,0,3058792432,52195,18:07:50:192726
8,0,3058800317,18120,18:07:50:200077
8,1,3058819368,19051,18:07:50:219582
8,0,3058843932,24564,18:07:50:244125
21,1,3058846357,53925,18:07:50:246419
8,1,3058865677,21745,18:07:50:265887
8,0,3058883457,17780,18:07:50:283357
21,0,3058897313,50956,18:07:50:297801
8,1,3058910852,27395,18:07:50:311249
8,0,3058932587,21735,18:07:50:332742
21,1,3058949293,51980,18:07:50:349191
8,1,3058952687,20100,18:07:50:352475
8,0,3058978142,25455,18:07:50:378046
8,1,3058998522,20380,18:07:50:398550
21,0,3059000742,51449,18:07:50:400855
8,0,3059019328,20806,18:07:50:419394
8,1,3059043988,24660,18:07:50:443948
21,1,3059055193,54451,18:07:50:455366
8,0,3059065033,21045,18:07:50:464727
8,1,3059086828,21795,18:07:50:487254
21,0,3059105898,50705,18:07:50:505751
8,0,3059109118,22290,18:07:50:509051
8,1,3059127713,18595,18:07:50:527518
8,0,3059145723,18010,18:07:50:546005
21,1,3059158243,52345,18:07:50:558459
8,1,3059165473,19750,18:07:50:565796
8,0,3059182593,17120,18:07:50:582216
8,1,3059203663,21070,18:07:50:603707
21,0,3059208788,50545,18:07:50:609063
8,0,3059225413,21750,18:07:50:625489
8,1,3059243628,18215,18:07:50:643948
21,1,3059261349,52561,18:07:50:661430
8,0,3059263203,19575,18:07:50:663701
8,1,3059281553,18350,18:07:50:681175
8,0,3059298793,17240,18:07:50:698620
