temp_buffers,times_ms_buffers,Time
44.116676,340,15:03:51:614000
41.931908,1240,15:03:52:514000
39.50373,2140,15:03:53:414000
0.0,0,15:03:51:274000
49.42568,3040,15:03:54:314000
40.987724,3940,15:03:55:214000
32.382282,4840,15:03:56:114000
0.0,0,15:03:51:274000
43.132595,5740,15:03:57:014000
43.193195,6640,15:03:57:914000
46.991066,7540,15:03:58:814000
37.241962,8440,15:03:59:714000
46.02914,9340,15:04:00:614000
43.90063,10240,15:04:01:514000
37.14944,11140,15:04:02:414000
0.0,0,15:03:51:274000
33.02678,12040,15:04:03:314000
30.49185,12940,15:04:04:214000
48.75987,13840,15:04:05:114000
0.0,0,15:03:51:274000
40.128147,14740,15:04:06:014000
47.33258,15640,15:04:06:914000
45.05585,16540,15:04:07:814000
43.561443,17440,15:04:08:714000
31.93987,18340,15:04:09:614000
38.650574,19240,15:04:10:514000
45.80621,20140,15:04:11:414000
0.0,0,15:03:51:274000
41.53642,21040,15:04:12:314000
44.04463,21940,15:04:13:214000
39.22708,22840,15:04:14:114000
0.0,0,15:03:51:274000
29.79903,23740,15:04:15:014000
40.53117,24640,15:04:15:914000
44.427307,25540,15:04:16:814000
37.5101,26440,15:04:17:714000
39.173756,27340,15:04:18:614000
37.45623,28240,15:04:19:514000
42.896145,29140,15:04:20:414000
0.0,0,15:03:51:274000
44.238396,30040,15:04:21:314000
43.01594,30940,15:04:22:214000
46.38875,31840,15:04:23:114000
0.0,0,15:03:51:274000
42.7623,32740,15:04:24:014000
45.92404,33640,15:04:24:914000
43.87629,34540,15:04:25:814000
43.043613,35440,15:04:26:714000
31.729727,36340,15:04:27:614000
38.426846,37240,15:04:28:514000
44.124207,38140,15:04:29:414000
0.0,0,15:03:51:274000
37.152687,39040,15:04:30:314000
48.186745,39940,15:04:31:214000
43.547123,40840,15:04:32:114000
0.0,0,15:03:51:274000
48.32455,41740,15:04:33:014000
47.26912,42640,15:04:33:914000
51.30156,43540,15:04:34:814000
43.108147,44440,15:04:35:714000
52.968933,45340,15:04:36:614000
39.54633,46240,15:04:37:514000
54.84663,47140,15:04:38:414000
0.0,0,15:03:51:274000
46.56762,48040,15:04:39:314000
57.344997,48940,15:04:40:214000
46.534122,49840,15:04:41:114000
0.0,0,15:03:51:274000
59.814358,50740,15:04:42:014000
57.233406,51640,15:04:42:914000
56.979916,52540,15:04:43:814000
58.27641,53440,15:04:44:714000
50.243942,54340,15:04:45:614000
60.977943,55240,15:04:46:514000
54.649677,56140,15:04:47:414000
0.0,0,15:03:51:274000
53.22742,57040,15:04:48:314000
58.79856,57940,15:04:49:214000
54.3642,58840,15:04:50:114000
0.0,0,15:03:51:274000
