GPIO,State,Tick,Diff,Time
8,1,1673288328,279710,08:51:27:676768
8,0,1673515644,227316,08:51:27:903736
8,1,1677675075,4159431,08:51:32:063852
8,0,1677697825,22750,08:51:32:086252
8,1,1677723160,25335,08:51:32:111778
8,0,1677743910,20750,08:51:32:132216
8,1,1677769140,25230,08:51:32:157732
8,0,1677793980,24840,08:51:32:182245
8,1,1677815550,21570,08:51:32:203658
8,0,1677843995,28445,08:51:32:232032
8,1,1677869110,25115,08:51:32:257330
8,0,1677894865,25755,08:51:32:282653
8,1,1677917331,22466,08:51:32:306000
8,0,1677944270,26939,08:51:32:332479
8,1,1677971110,26840,08:51:32:358832
8,0,1677992910,21800,08:51:32:381184
8,1,1678016980,24070,08:51:32:405493
21,1,1678038030,64800,08:51:32:425804
8,0,1678043550,26570,08:51:32:431905
8,1,1678067261,23711,08:51:32:455202
21,0,1678089561,51531,08:51:32:477477
8,0,1678093716,26455,08:51:32:481566
8,1,1678116556,22840,08:51:32:505038
21,1,1678142881,53320,08:51:32:531583
8,0,1678143821,27265,08:51:32:531706
8,1,1678166246,22425,08:51:32:554012
8,0,1678187386,21140,08:51:32:575429
21,0,1678192176,49295,08:51:32:580573
8,1,1678210416,23030,08:51:32:598930
8,0,1678234906,24490,08:51:32:623246
21,1,1678242441,50265,08:51:32:630368
8,1,1678259996,25090,08:51:32:648604
8,0,1678285056,25060,08:51:32:672897
21,0,1678291346,48905,08:51:32:680028
8,1,1678310176,25120,08:51:32:698293
8,0,1678333871,23695,08:51:32:721557
21,1,1678342446,51100,08:51:32:730692
8,1,1678358991,25120,08:51:32:746912
8,0,1678384071,25080,08:51:32:772231
21,0,1678389731,47285,08:51:32:778339
8,1,1678408716,24645,08:51:32:796737
8,0,1678430087,21371,08:51:32:818203
21,1,1678438581,48850,08:51:32:826388
8,1,1678455297,25210,08:51:32:843738
8,0,1678475427,20130,08:51:32:864154
21,0,1678485437,46856,08:51:32:873368
8,1,1678500457,25030,08:51:32:888754
8,0,1678525567,25110,08:51:32:914035
21,1,1678535422,49985,08:51:32:923175
8,1,1678550387,24820,08:51:32:938388
8,0,1678575482,25095,08:51:32:963699
21,0,1678580092,44670,08:51:32:967790
8,1,1678600597,25115,08:51:32:989114
21,1,1678625627,45535,08:51:33:013391
8,0,1678625687,25090,08:51:33:014450
8,1,1678650797,25110,08:51:33:038751
21,0,1678669353,43726,08:51:33:058003
8,0,1678675562,24765,08:51:33:064116
8,1,1678700552,24990,08:51:33:088501
21,1,1678714402,45049,08:51:33:102809
8,0,1678725432,24880,08:51:33:114056
8,1,1678750487,25055,08:51:33:138519
21,0,1678755652,41250,08:51:33:143660
8,0,1678775642,25155,08:51:33:164072
21,1,1678797727,42075,08:51:33:185484
8,1,1678800712,25070,08:51:33:188666
8,0,1678825968,25256,08:51:33:213993
21,0,1678837662,39935,08:51:33:226210
8,1,1678850973,25005,08:51:33:239388
8,0,1678875993,25020,08:51:33:263660
21,1,1678880073,42411,08:51:33:268767
8,1,1678901148,25155,08:51:33:289048
21,0,1678920953,40880,08:51:33:309303
8,0,1678925943,24795,08:51:33:314390
8,1,1678951048,25105,08:51:33:339709
21,1,1678965288,44335,08:51:33:353908
8,0,1678976008,24960,08:51:33:364059
8,1,1679001138,25130,08:51:33:389436
21,0,1679008118,42830,08:51:33:396624
8,0,1679026258,25120,08:51:33:413963
8,1,1679050423,24165,08:51:33:438450
21,1,1679052108,43990,08:51:33:440533
8,0,1679075438,25015,08:51:33:464022
21,0,1679092003,39895,08:51:33:480621
8,1,1679100368,24930,08:51:33:489067
8,0,1679125573,25205,08:51:33:513926
21,1,1679134178,42175,08:51:33:522990
8,1,1679147708,22135,08:51:33:535550
8,0,1679172893,25185,08:51:33:561148
21,0,1679175608,41430,08:51:33:563435
8,1,1679195743,22850,08:51:33:583905
21,1,1679219294,43686,08:51:33:607454
8,0,1679220743,25000,08:51:33:608718
