temp_buffers,times_ms_buffers,Time
22.698826,0,14:51:13:807000
22.694868,900,14:51:14:707000
22.680647,1800,14:51:15:607000
22.688562,2700,14:51:16:507000
22.68226,3600,14:51:17:407000
22.68006,4500,14:51:18:307000
22.693253,5400,14:51:19:207000
22.68475,6300,14:51:20:107000
22.682697,7200,14:51:21:007000
22.670385,8100,14:51:21:907000
22.683578,9000,14:51:22:807000
22.695599,9900,14:51:23:707000
22.687096,10800,14:51:24:607000
22.685043,11700,14:51:25:507000
22.673758,12600,14:51:26:407000
22.677568,13500,14:51:27:307000
22.67918,14400,14:51:28:207000
22.676983,15300,14:51:29:107000
22.674194,16200,14:51:30:007000
22.682405,17100,14:51:30:907000
22.686512,18000,14:51:31:807000
22.693548,18900,14:51:32:707000
22.68138,19800,14:51:33:607000
22.681967,20700,14:51:34:507000
22.689297,21600,14:51:35:407000
22.67449,22500,14:51:36:307000
22.674341,23400,14:51:37:207000
22.685043,24300,14:51:38:107000
22.670677,25200,14:51:39:007000
22.679768,26100,14:51:39:907000
22.67449,27000,14:51:40:807000
22.677862,27900,14:51:41:707000
22.6805,28800,14:51:42:607000
22.681526,29700,14:51:43:507000
22.67522,30600,14:51:44:407000
22.687391,31500,14:51:45:307000
22.68182,32400,14:51:46:207000
22.682697,33300,14:51:47:107000
22.67361,34200,14:51:48:007000
22.684021,35100,14:51:48:907000
22.663347,36000,14:51:49:807000
22.66804,36900,14:51:50:707000
22.677422,37800,14:51:51:607000
22.684021,38700,14:51:52:507000
22.683432,39600,14:51:53:407000
22.672583,40500,14:51:54:307000
22.687685,41400,14:51:55:207000
22.681526,42300,14:51:56:107000
22.680351,43200,14:51:57:007000
22.673758,44100,14:51:57:907000
22.670094,45000,14:51:58:807000
22.669212,45900,14:51:59:707000
22.674341,46800,14:52:00:607000
22.68138,47700,14:52:01:507000
22.678741,48600,14:52:02:407000
22.675076,49500,14:52:03:307000
22.68563,50400,14:52:04:207000
22.680351,51300,14:52:05:107000
22.678595,52200,14:52:06:007000
22.683723,53100,14:52:06:907000
22.689003,54000,14:52:07:807000
22.686804,54900,14:52:08:707000
22.7063,55800,14:52:09:607000
22.670094,56700,14:52:10:507000
22.67522,57600,14:52:11:407000
22.670238,58500,14:52:12:307000
22.670677,59400,14:52:13:207000
22.681232,60300,14:52:14:107000
22.67537,61200,14:52:15:007000
22.676542,62100,14:52:15:907000
22.676687,63000,14:52:16:807000
22.68988,63900,14:52:17:707000
22.681526,64800,14:52:18:607000
22.676983,65700,14:52:19:507000
22.683287,66600,14:52:20:407000
22.674784,67500,14:52:21:307000
22.672583,68400,14:52:22:207000
22.670822,69300,14:52:23:107000
22.678888,70200,14:52:24:007000
22.696918,71100,14:52:24:907000
22.672583,72000,14:52:25:807000
22.67449,72900,14:52:26:707000
22.672876,73800,14:52:27:607000
22.68314,74700,14:52:28:507000
22.67713,75600,14:52:29:407000
22.670238,76500,14:52:30:307000
22.682993,77400,14:52:31:207000
22.68915,78300,14:52:32:107000
22.66071,79200,14:52:33:007000
22.679033,80100,14:52:33:907000
22.664814,81000,14:52:34:807000
22.680206,81900,14:52:35:707000
22.67918,82800,14:52:36:607000
22.672876,83700,14:52:37:507000
22.67317,84600,14:52:38:407000
22.684313,85500,14:52:39:307000
22.683432,86400,14:52:40:207000
22.671703,87300,14:52:41:107000
22.672876,88200,14:52:42:007000
22.677713,89100,14:52:42:907000
22.671118,90000,14:52:43:807000
22.672438,90900,14:52:44:707000
22.682552,91800,14:52:45:607000
22.678595,92700,14:52:46:507000
22.67918,93600,14:52:47:407000
22.675808,94500,14:52:48:307000
22.670677,95400,14:52:49:207000
22.678007,96300,14:52:50:107000
22.684605,97200,14:52:51:007000
22.667452,98100,14:52:51:907000
22.672144,99000,14:52:52:807000
22.674784,99900,14:52:53:707000
22.671265,100800,14:52:54:607000
22.673903,101700,14:52:55:507000
22.673903,102600,14:52:56:407000
22.670822,103500,14:52:57:307000
22.676104,104400,14:52:58:207000
22.672731,105300,14:52:59:107000
22.663494,106200,14:53:00:007000
22.682844,107100,14:53:00:907000
22.66936,108000,14:53:01:807000
22.67405,108900,14:53:02:707000
22.679327,109800,14:53:03:607000
22.679474,110700,14:53:04:507000
22.687685,111600,14:53:05:407000
22.675808,112500,14:53:06:307000
22.672731,113400,14:53:07:207000
22.67405,114300,14:53:08:107000
22.681086,115200,14:53:09:007000
22.64341,116100,14:53:09:907000
22.677422,117000,14:53:10:807000
22.68226,117900,14:53:11:707000
22.659975,118800,14:53:12:607000
22.673903,119700,14:53:13:507000
22.658804,120600,14:53:14:407000
22.671997,121500,14:53:15:307000
22.6805,122400,14:53:16:207000
22.667013,123300,14:53:17:107000
22.68226,124200,14:53:18:007000
22.672731,125100,14:53:18:907000
22.678154,126000,14:53:19:807000
22.67449,126900,14:53:20:707000
22.677275,127800,14:53:21:607000
22.66936,128700,14:53:22:507000
22.666866,129600,14:53:23:407000
22.673462,130500,14:53:24:307000
22.680206,131400,14:53:25:207000
22.682552,132300,14:53:26:107000
22.68226,133200,14:53:27:007000
22.678007,134100,14:53:27:907000
22.676834,135000,14:53:28:807000
22.67405,135900,14:53:29:707000
22.668333,136800,14:53:30:607000
22.661148,137700,14:53:31:507000
22.649567,138600,14:53:32:407000
22.672731,139500,14:53:33:307000
22.684021,140400,14:53:34:207000
22.663641,141300,14:53:35:107000
22.665695,142200,14:53:36:007000
22.687977,143100,14:53:36:907000
22.67522,144000,14:53:37:807000
22.678448,144900,14:53:38:707000
22.676104,145800,14:53:39:607000
22.678154,146700,14:53:40:507000
22.663347,147600,14:53:41:407000
22.676395,148500,14:53:42:307000
22.670385,149400,14:53:43:207000
22.67229,150300,14:53:44:107000
22.676687,151200,14:53:45:007000
22.68094,152100,14:53:45:907000
22.671556,153000,14:53:46:807000
22.669504,153900,14:53:47:707000
22.673758,154800,14:53:48:607000
22.672438,155700,14:53:49:507000
22.67053,156600,14:53:50:407000
22.672876,157500,14:53:51:307000
22.675076,158400,14:53:52:207000
22.668478,159300,14:53:53:107000
22.663054,160200,14:53:54:007000
22.665546,161100,14:53:54:907000
22.666424,162000,14:53:55:807000
22.668333,162900,14:53:56:707000
22.683432,163800,14:53:57:607000
22.671703,164700,14:53:58:507000
22.67918,165600,14:53:59:407000
22.66877,166500,14:54:00:307000
22.67185,167400,14:54:01:207000
22.666866,168300,14:54:02:107000
22.673462,169200,14:54:03:007000
22.676104,170100,14:54:03:907000
22.670238,171000,14:54:04:807000
22.666721,171900,14:54:05:707000
22.67449,172800,14:54:06:607000
22.676104,173700,14:54:07:507000
