GPIO,State,Tick,Diff,Time
21,1,2275776885,44180,17:28:44:444569
21,0,2275818565,41680,17:28:44:486173
21,1,2275861665,43100,17:28:44:529851
21,0,2275903516,41851,17:28:44:571559
21,1,2275948160,44644,17:28:44:616236
21,0,2275988986,40826,17:28:44:656971
21,1,2276029446,40460,17:28:44:697707
21,0,2276067226,37780,17:28:44:735464
21,1,2276107286,40060,17:28:44:775198
21,0,2276146541,39255,17:28:44:814002
21,1,2276188876,42335,17:28:44:856719
21,0,2276230221,41345,17:28:44:898429
21,1,2276274551,44330,17:28:44:942091
21,0,2276316306,41755,17:28:44:983794
21,1,2276359401,43095,17:28:45:027658
21,0,2276401527,42126,17:28:45:069311
8,0,2276407682,278381,17:28:45:075636
21,1,2276445372,43845,17:28:45:113254
21,0,2276486342,40970,17:28:45:154001
21,1,2276527402,41060,17:28:45:195663
21,0,2276565377,37975,17:28:45:233329
21,1,2276603672,38295,17:28:45:271974
21,0,2276638982,35310,17:28:45:306595
21,1,2276676927,37945,17:28:45:345306
8,1,2276687392,279710,17:28:45:355667
21,0,2276715488,38561,17:28:45:383188
21,1,2276756977,41489,17:28:45:424835
21,0,2276797083,40106,17:28:45:464521
21,1,2276840168,43085,17:28:45:508188
21,0,2276883273,43105,17:28:45:551099
8,0,2276914713,227321,17:28:45:582914
21,1,2276928528,45255,17:28:45:596440
21,0,2276970423,41895,17:28:45:638414
21,1,2277012893,42470,17:28:45:681092
21,0,2277055213,42320,17:28:45:722733
21,1,2277100753,45540,17:28:45:768442
21,0,2277143643,42890,17:28:45:811097
21,1,2277187794,44151,17:28:45:855811
21,0,2277232044,44250,17:28:45:899485
21,1,2277279269,47225,17:28:45:947211
21,0,2277322204,42935,17:28:45:989864
21,1,2277365799,43595,17:28:46:033683
21,0,2277409064,43265,17:28:46:076721
21,1,2277456874,47810,17:28:46:124801
21,0,2277500839,43965,17:28:46:168657
21,1,2277544755,43916,17:28:46:212318
21,0,2277586200,41445,17:28:46:254031
21,1,2277629135,42935,17:28:46:296706
21,0,2277670120,40985,17:28:46:338372
21,1,2277713560,43440,17:28:46:382012
21,0,2277755330,41770,17:28:46:423672
21,1,2277798525,43195,17:28:46:466420
21,0,2277838520,39995,17:28:46:506083
21,1,2277881215,42695,17:28:46:548779
21,0,2277923360,42145,17:28:46:591427
21,1,2277970371,47011,17:28:46:638086
21,0,2278016041,45670,17:28:46:683756
21,1,2278064821,48780,17:28:46:732456
21,0,2278111611,46790,17:28:46:779173
21,1,2278160156,48545,17:28:46:827885
21,0,2278205776,45620,17:28:46:873597
21,1,2278254031,48255,17:28:46:922318
21,0,2278299066,45035,17:28:46:967083
21,1,2278344966,45900,17:28:47:012761
21,0,2278388717,43751,17:28:47:056471
21,1,2278436012,47295,17:28:47:104195
21,0,2278484217,48205,17:28:47:151940
21,1,2278536407,52190,17:28:47:204688
21,0,2278585952,49545,17:28:47:254435
21,1,2278638027,52075,17:28:47:306236
21,0,2278690642,52615,17:28:47:359087
21,1,2278746503,55861,17:28:47:414886
21,0,2278797343,50840,17:28:47:465701
21,1,2278847653,50310,17:28:47:515427
21,0,2278895778,48125,17:28:47:564169
21,1,2278946968,51190,17:28:47:614909
21,0,2278991943,44975,17:28:47:659608
21,1,2279036558,44615,17:28:47:704324
