GPIO,State,Tick,Diff,Time
21,0,179293757,18596,09:38:08:636065
8,0,179303396,38460,09:38:08:636208
21,1,179314066,20309,09:38:08:638383
21,0,179333972,19906,09:38:08:658336
8,1,179342412,39016,09:38:08:666395
21,1,179355357,21385,09:38:08:679397
21,0,179375292,19935,09:38:08:699324
8,0,179377792,35380,09:38:08:701437
21,1,179396077,20785,09:38:08:720386
8,1,179415087,37295,09:38:08:739332
21,0,179416402,20325,09:38:08:740455
21,1,179437657,21255,09:38:08:761379
8,0,179452722,37635,09:38:08:776375
21,0,179457302,19645,09:38:08:781470
21,1,179478757,21455,09:38:08:802426
8,1,179487952,35230,09:38:08:811474
21,0,179499122,20365,09:38:08:822515
21,1,179520412,21290,09:38:08:844430
8,0,179526732,38780,09:38:08:850509
21,0,179540452,20040,09:38:08:864512
21,1,179561147,20695,09:38:08:885448
8,1,179564627,37895,09:38:08:888558
21,0,179581262,20115,09:38:08:905530
21,1,179602287,21025,09:38:08:926476
8,0,179603527,38900,09:38:08:927612
21,0,179621562,19275,09:38:08:945578
8,1,179637987,34460,09:38:08:961562
21,1,179641507,19945,09:38:08:965671
21,0,179660952,19445,09:38:08:984629
8,0,179677047,39060,09:38:09:000616
21,1,179681617,20665,09:38:09:005699
21,0,179701057,19440,09:38:09:024639
8,1,179712273,35226,09:38:09:035678
21,1,179721768,20711,09:38:09:045714
21,0,179742073,20305,09:38:09:065646
8,0,179751058,38785,09:38:09:074687
21,1,179762928,20855,09:38:09:086703
21,0,179782683,19755,09:38:09:106633
8,1,179786508,35450,09:38:09:110725
21,1,179803323,20640,09:38:09:127708
21,0,179823618,20295,09:38:09:147638
8,0,179825208,38700,09:38:09:148754
21,1,179844758,21140,09:38:09:168682
8,1,179861934,36726,09:38:09:186133
21,0,179864703,19945,09:38:09:188436
21,1,179885998,21295,09:38:09:209940
8,0,179898143,36209,09:38:09:222325
21,0,179906723,20725,09:38:09:230678
21,1,179927929,21206,09:38:09:252162
8,1,179936658,38515,09:38:09:260523
21,0,179947148,19219,09:38:09:270887
21,1,179967483,20335,09:38:09:291400
8,0,179975203,38545,09:38:09:298787
21,0,179987008,19525,09:38:09:311179
21,1,180008028,21020,09:38:09:331668
8,1,180013718,38515,09:38:09:337997
21,0,180027813,19785,09:38:09:351405
21,1,180048463,20650,09:38:09:372898
8,0,180052243,38525,09:38:09:376234
21,0,180068068,19605,09:38:09:391671
8,1,180087338,35095,09:38:09:411139
21,1,180088428,20360,09:38:09:412398
21,0,180107684,19256,09:38:09:431865
8,0,180126089,38751,09:38:09:450307
21,1,180128339,20655,09:38:09:452601
21,0,180147979,19640,09:38:09:472059
8,1,180161464,35375,09:38:09:485503
