temp_buffers,times_ms_buffers,Time
23.853842,0,11:37:56:372000
23.853994,900,11:37:57:272000
23.854296,1800,11:37:58:172000
0.0,0,11:37:56:372000
23.8546,2700,11:37:59:072000
23.854904,3600,11:37:59:972000
23.855206,4500,11:38:00:872000
0.0,0,11:37:56:372000
23.855358,5400,11:38:01:772000
23.855814,6300,11:38:02:672000
23.855965,7200,11:38:03:572000
23.856419,8100,11:38:04:472000
23.85657,9000,11:38:05:372000
23.856876,9900,11:38:06:272000
23.857178,10800,11:38:07:172000
0.0,0,11:37:56:372000
23.857328,11700,11:38:08:072000
23.857784,12600,11:38:08:972000
23.857935,13500,11:38:09:872000
0.0,0,11:37:56:372000
23.858238,14400,11:38:10:772000
23.858543,15300,11:38:11:672000
23.858845,16200,11:38:12:572000
23.859146,17100,11:38:13:472000
23.859453,18000,11:38:14:372000
23.859755,18900,11:38:15:272000
23.859905,19800,11:38:16:172000
0.0,0,11:37:56:372000
23.860207,20700,11:38:17:072000
23.860512,21600,11:38:17:972000
23.860815,22500,11:38:18:872000
0.0,0,11:37:56:372000
23.861118,23400,11:38:19:772000
23.861422,24300,11:38:20:672000
23.861725,25200,11:38:21:572000
23.861877,26100,11:38:22:472000
23.862331,27000,11:38:23:372000
23.862633,27900,11:38:24:272000
23.862785,28800,11:38:25:172000
0.0,0,11:37:56:372000
23.86309,29700,11:38:26:072000
23.863392,30600,11:38:26:972000
23.863695,31500,11:38:27:872000
0.0,0,11:37:56:372000
23.863998,32400,11:38:28:772000
23.864302,33300,11:38:29:672000
23.864605,34200,11:38:30:572000
23.864908,35100,11:38:31:472000
23.865211,36000,11:38:32:372000
23.865515,36900,11:38:33:272000
23.865818,37800,11:38:34:172000
0.0,0,11:37:56:372000
23.866121,38700,11:38:35:072000
23.866423,39600,11:38:35:972000
23.866577,40500,11:38:36:872000
0.0,0,11:37:56:372000
23.86688,41400,11:38:37:772000
23.867182,42300,11:38:38:672000
23.867485,43200,11:38:39:572000
23.867788,44100,11:38:40:472000
23.868092,45000,11:38:41:372000
23.868395,45900,11:38:42:272000
23.868698,46800,11:38:43:172000
0.0,0,11:37:56:372000
23.868849,47700,11:38:44:072000
23.869305,48600,11:38:44:972000
23.869457,49500,11:38:45:872000
0.0,0,11:37:56:372000
23.869759,50400,11:38:46:772000
23.870214,51300,11:38:47:672000
23.870518,52200,11:38:48:572000
23.870668,53100,11:38:49:472000
23.87097,54000,11:38:50:372000
23.871428,54900,11:38:51:272000
23.871729,55800,11:38:52:172000
0.0,0,11:37:56:372000
23.871881,56700,11:38:53:072000
23.872185,57600,11:38:53:972000
23.872486,58500,11:38:54:872000
0.0,0,11:37:56:372000
