temp_buffers,times_ms_buffers,Time
0.092983246,68,11:41:46:161000
0.069737434,968,11:41:47:061000
0.09045005,1868,11:41:47:961000
0.0,0,11:41:46:093000
0.08031726,2768,11:41:48:861000
0.074505806,3668,11:41:49:761000
0.075399876,4568,11:41:50:661000
0.0,0,11:41:46:093000
0.08225441,5468,11:41:51:561000
0.0821054,6368,11:41:52:461000
0.07092953,7268,11:41:53:361000
0.075250864,8168,11:41:54:261000
0.08165836,9068,11:41:55:161000
0.08061528,9968,11:41:56:061000
0.079125166,10868,11:41:56:961000
0.0,0,11:41:46:093000
0.08523464,11768,11:41:57:861000
0.08165836,12668,11:41:58:761000
0.08165836,13568,11:41:59:661000
0.0,0,11:41:46:093000
0.080019236,14468,11:42:00:561000
0.078231096,15368,11:42:01:461000
0.08672476,16268,11:42:02:361000
0.056922436,17168,11:42:03:261000
0.095665455,18068,11:42:04:161000
0.08299947,18968,11:42:05:061000
0.0756979,19868,11:42:05:961000
0.0,0,11:41:46:093000
0.070780516,20768,11:42:06:861000
0.07286668,21668,11:42:07:761000
0.07480383,22568,11:42:08:661000
0.0,0,11:41:46:093000
0.07465482,23468,11:42:09:561000
0.084638596,24368,11:42:10:461000
0.08195639,25268,11:42:11:361000
0.07733703,26168,11:42:12:261000
0.078082085,27068,11:42:13:161000
0.0821054,27968,11:42:14:061000
0.06586313,28868,11:42:14:961000
0.0,0,11:41:46:093000
0.07227063,29768,11:42:15:861000
0.0692904,30668,11:42:16:761000
0.07614493,31568,11:42:17:661000
0.0,0,11:41:46:093000
0.084638596,32468,11:42:18:561000
0.07599592,33368,11:42:19:461000
0.089257956,34268,11:42:20:361000
0.083744526,35168,11:42:21:261000
0.07688999,36068,11:42:22:161000
0.08046627,36968,11:42:23:061000
0.080913305,37868,11:42:23:961000
0.0,0,11:41:46:093000
0.0795722,38768,11:42:24:861000
0.0667572,39668,11:42:25:761000
0.06899238,40568,11:42:26:661000
0.0,0,11:41:46:093000
0.074356794,41468,11:42:27:561000
0.0834465,42368,11:42:28:461000
0.082850456,43268,11:42:29:361000
0.07793307,44168,11:42:30:261000
0.076293945,45068,11:42:31:161000
0.07003546,45968,11:42:32:061000
0.080019236,46868,11:42:32:961000
0.0,0,11:41:46:093000
0.0834465,47768,11:42:33:861000
0.08031726,48668,11:42:34:761000
0.087469816,49568,11:42:35:661000
0.0,0,11:41:46:093000
0.08568168,50468,11:42:36:561000
0.06854534,51368,11:42:37:461000
0.06809831,52268,11:42:38:361000
0.059902668,53168,11:42:39:261000
0.06854534,54068,11:42:40:161000
0.078082085,54968,11:42:41:061000
0.071525574,55868,11:42:41:961000
0.0,0,11:41:46:093000
0.07972121,56768,11:42:42:861000
0.08195639,57668,11:42:43:761000
0.08195639,58568,11:42:44:661000
0.0,0,11:41:46:093000
