temp_buffers,times_ms_buffers,Time
23.092564,0,11:41:46:093000
23.158201,900,11:41:46:993000
23.049212,1800,11:41:47:893000
0.0,0,11:41:46:093000
23.093473,2700,11:41:48:793000
23.095596,3600,11:41:49:693000
23.086197,4500,11:41:50:593000
0.0,0,11:41:46:093000
23.106813,5400,11:41:51:493000
23.151985,6300,11:41:52:393000
23.1056,7200,11:41:53:293000
23.108027,8100,11:41:54:193000
23.11424,9000,11:41:55:093000
23.10151,9900,11:41:55:993000
23.103477,10800,11:41:56:893000
0.0,0,11:41:46:093000
23.127127,11700,11:41:57:793000
23.089228,12600,11:41:58:693000
23.091047,13500,11:41:59:593000
0.0,0,11:41:46:093000
23.122427,14400,11:42:00:493000
23.125004,15300,11:42:01:393000
23.108786,16200,11:42:02:293000
23.112574,17100,11:42:03:193000
23.110754,18000,11:42:04:093000
23.11879,18900,11:42:04:993000
23.101204,19800,11:42:05:893000
0.0,0,11:41:46:093000
23.123487,20700,11:42:06:793000
23.125763,21600,11:42:07:693000
23.079983,22500,11:42:08:593000
0.0,0,11:41:46:093000
23.110453,23400,11:42:09:493000
23.115,24300,11:42:10:393000
23.08362,25200,11:42:11:293000
23.080284,26100,11:42:12:193000
23.139103,27000,11:42:13:093000
23.095446,27900,11:42:13:993000
23.116364,28800,11:42:14:893000
0.0,0,11:41:46:093000
23.10742,29700,11:42:15:793000
23.09772,30600,11:42:16:693000
23.08362,31500,11:42:17:593000
0.0,0,11:41:46:093000
23.091806,32400,11:42:18:493000
23.108027,33300,11:42:19:393000
23.14956,34200,11:42:20:293000
23.08832,35100,11:42:21:193000
23.1056,36000,11:42:22:093000
23.107573,36900,11:42:22:993000
23.11303,37800,11:42:23:893000
0.0,0,11:41:46:093000
23.129097,38700,11:42:24:793000
23.145319,39600,11:42:25:693000
23.105753,40500,11:42:26:593000
0.0,0,11:41:46:093000
23.118181,41400,11:42:27:493000
23.1006,42300,11:42:28:393000
23.114544,43200,11:42:29:293000
23.11394,44100,11:42:30:193000
23.109087,45000,11:42:31:093000
23.10939,45900,11:42:31:993000
23.127731,46800,11:42:32:893000
0.0,0,11:41:46:093000
23.078922,47700,11:42:33:793000
23.116516,48600,11:42:34:693000
23.140162,49500,11:42:35:593000
0.0,0,11:41:46:093000
23.109087,50400,11:42:36:493000
23.11985,51300,11:42:37:393000
23.13046,52200,11:42:38:293000
23.105297,53100,11:42:39:193000
23.106054,54000,11:42:40:093000
23.117123,54900,11:42:40:993000
23.136978,55800,11:42:41:893000
0.0,0,11:41:46:093000
23.100143,56700,11:42:42:793000
23.117878,57600,11:42:43:693000
23.117727,58500,11:42:44:593000
0.0,0,11:41:46:093000
