temp_buffers,times_ms_buffers,Time
23.664303,476,11:41:46:568000
23.657402,1376,11:41:47:468000
23.657553,2276,11:41:48:368000
0.0,0,11:41:46:092000
23.650368,3176,11:41:49:268000
23.654331,4076,11:41:50:168000
23.658339,4976,11:41:51:068000
0.0,0,11:41:46:092000
23.651264,5876,11:41:51:968000
23.658775,6776,11:41:52:868000
23.6554,7676,11:41:53:768000
23.659233,8576,11:41:54:668000
23.652332,9476,11:41:55:568000
23.659843,10376,11:41:56:468000
23.663847,11276,11:41:57:368000
0.0,0,11:41:46:092000
23.660301,12176,11:41:58:268000
23.660587,13076,11:41:59:168000
23.668251,13976,11:42:00:068000
0.0,0,11:41:46:092000
23.661045,14876,11:42:00:968000
23.657652,15776,11:42:01:868000
23.661655,16676,11:42:02:768000
23.650906,17576,11:42:03:668000
23.651226,18476,11:42:04:568000
23.65506,19376,11:42:05:468000
23.662552,20276,11:42:06:368000
0.0,0,11:41:46:092000
23.662876,21176,11:42:07:268000
23.663162,22076,11:42:08:168000
23.663486,22976,11:42:09:068000
0.0,0,11:41:46:092000
23.65628,23876,11:42:09:968000
23.652887,24776,11:42:10:868000
23.66057,25676,11:42:11:768000
23.664383,26576,11:42:12:668000
23.661028,27476,11:42:13:568000
23.664993,28376,11:42:14:468000
23.665129,29276,11:42:15:368000
0.0,0,11:41:46:092000
23.654394,30176,11:42:16:268000
23.661905,31076,11:42:17:168000
23.66589,31976,11:42:18:068000
0.0,0,11:41:46:092000
23.658838,32876,11:42:18:968000
23.65531,33776,11:42:19:868000
23.651953,34676,11:42:20:768000
23.65592,35576,11:42:21:668000
23.663431,36476,11:42:22:568000
23.660057,37376,11:42:23:468000
23.660362,38276,11:42:24:368000
0.0,0,11:41:46:092000
23.656855,39176,11:42:25:268000
23.653461,40076,11:42:26:168000
23.664652,40976,11:42:27:068000
0.0,0,11:41:46:092000
23.650393,41876,11:42:27:968000
23.650545,42776,11:42:28:868000
23.647171,43676,11:42:29:768000
23.658361,44576,11:42:30:668000
23.65495,45476,11:42:31:568000
23.651592,46376,11:42:32:468000
23.648048,47276,11:42:33:368000
0.0,0,11:41:46:092000
23.655714,48176,11:42:34:268000
23.659563,49076,11:42:35:168000
23.656168,49976,11:42:36:068000
0.0,0,11:41:46:092000
23.656494,50876,11:42:36:968000
23.660326,51776,11:42:37:868000
23.660614,52676,11:42:38:768000
23.664463,53576,11:42:39:668000
23.65739,54476,11:42:40:568000
23.650185,55376,11:42:41:468000
23.658,56276,11:42:42:368000
0.0,0,11:41:46:092000
23.654474,57176,11:42:43:268000
23.65112,58076,11:42:44:168000
23.651405,58976,11:42:45:068000
0.0,0,11:41:46:092000
