GPIO,State,Tick,Diff,Time
21,0,3908859558,15315,20:14:04:995852
21,1,3908875658,16100,20:14:04:996771
21,0,3908891298,15640,20:14:05:012629
21,1,3908907948,16650,20:14:05:028486
21,0,3908923193,15245,20:14:05:044340
21,1,3908939388,16195,20:14:05:060538
21,0,3908955223,15835,20:14:05:076469
21,1,3908972138,16915,20:14:05:093348
21,0,3908987618,15480,20:14:05:108230
21,1,3909003738,16120,20:14:05:124094
21,0,3909019428,15690,20:14:05:139957
21,1,3909036078,16650,20:14:05:156804
21,0,3909051403,15325,20:14:05:172678
21,1,3909067578,16175,20:14:05:188552
21,0,3909083343,15765,20:14:05:204400
21,1,3909100138,16795,20:14:05:221244
21,0,3909115513,15375,20:14:05:236099
21,1,3909131853,16340,20:14:05:252937
21,0,3909147768,15915,20:14:05:268784
21,1,3909164708,16940,20:14:05:285624
21,0,3909180203,15495,20:14:05:301500
21,1,3909196484,16281,20:14:05:317352
21,0,3909212339,15855,20:14:05:333220
21,1,3909229144,16805,20:14:05:350059
21,0,3909244519,15375,20:14:05:365908
21,1,3909260709,16190,20:14:05:381758
21,0,3909276469,15760,20:14:05:397627
21,1,3909293259,16790,20:14:05:414472
21,0,3909308759,15500,20:14:05:429338
21,1,3909324859,16100,20:14:05:445186
21,0,3909340599,15740,20:14:05:461029
21,1,3909357379,16780,20:14:05:477861
21,0,3909372714,15335,20:14:05:493708
21,1,3909388894,16180,20:14:05:509557
21,0,3909404754,15860,20:14:05:525406
21,1,3909421679,16925,20:14:05:542360
21,0,3909437119,15440,20:14:05:557557
21,1,3909453274,16155,20:14:05:574756
21,0,3909469059,15785,20:14:05:589966
21,1,3909485909,16850,20:14:05:607177
21,0,3909501324,15415,20:14:05:622363
21,1,3909517539,16215,20:14:05:638580
21,0,3909533335,15796,20:14:05:653947
21,1,3909550149,16814,20:14:05:671267
21,0,3909565544,15395,20:14:05:686584
21,1,3909581810,16266,20:14:05:702817
21,0,3909597640,15830,20:14:05:718089
21,1,3909614470,16830,20:14:05:735410
21,0,3909629845,15375,20:14:05:750730
21,1,3909646000,16155,20:14:05:766948
21,0,3909661795,15795,20:14:05:783140
21,1,3909678690,16895,20:14:05:799337
21,0,3909694245,15555,20:14:05:815531
21,1,3909710510,16265,20:14:05:831720
21,0,3909726420,15910,20:14:05:847064
21,1,3909743400,16980,20:14:05:864384
21,0,3909758980,15580,20:14:05:879694
21,1,3909775420,16440,20:14:05:896029
21,0,3909791510,16090,20:14:05:912336
21,1,3909808730,17220,20:14:05:929662
21,0,3909824515,15785,20:14:05:945009
21,1,3909840940,16425,20:14:05:962219
21,0,3909857025,16085,20:14:05:978389
21,1,3909874130,17105,20:14:05:994581
21,0,3909889840,15710,20:14:06:010768
21,1,3909906340,16500,20:14:06:026969
21,0,3909922535,16195,20:14:06:043225
21,1,3909939855,17320,20:14:06:060559
21,0,3909955720,15865,20:14:06:076890
21,1,3909972340,16620,20:14:06:093210
21,0,3909988641,16301,20:14:06:109501
21,1,3910006036,17395,20:14:06:126826
21,0,3910021901,15865,20:14:06:143184
21,1,3910038576,16675,20:14:06:159351
21,0,3910054916,16340,20:14:06:175792
21,1,3910072251,17335,20:14:06:193236
21,0,3910088166,15915,20:14:06:208655
21,1,3910104927,16761,20:14:06:226074
21,0,3910121356,16429,20:14:06:242469
21,1,3910138861,17505,20:14:06:259904
21,0,3910154931,16070,20:14:06:276293
21,1,3910171646,16715,20:14:06:292848
21,0,3910188026,16380,20:14:06:309263
21,1,3910205486,17460,20:14:06:326668
21,0,3910221481,15995,20:14:06:342056
21,1,3910238256,16775,20:14:06:359496
21,0,3910254651,16395,20:14:06:376609
21,1,3910272136,17485,20:14:06:393177
21,0,3910288231,16095,20:14:06:409605
21,1,3910305036,16805,20:14:06:426009
21,0,3910321556,16520,20:14:06:442403
21,1,3910339221,17665,20:14:06:459869
21,0,3910355346,16125,20:14:06:476280
21,1,3910372211,16865,20:14:06:492645
21,0,3910388722,16511,20:14:06:510050
21,1,3910406302,17580,20:14:06:527451
21,0,3910422492,16190,20:14:06:543847
21,1,3910439277,16785,20:14:06:560274
21,0,3910455692,16415,20:14:06:576670
21,1,3910473177,17485,20:14:06:594071
21,0,3910489202,16025,20:14:06:610461
21,1,3910506067,16865,20:14:06:626862
21,0,3910522522,16455,20:14:06:643258
21,1,3910540067,17545,20:14:06:660688
21,0,3910556157,16090,20:14:06:677086
21,1,3910573052,16895,20:14:06:694484
21,0,3910589527,16475,20:14:06:710918
21,1,3910607067,17540,20:14:06:728334
21,0,3910623092,16025,20:14:06:743724
21,1,3910639897,16805,20:14:06:761166
21,0,3910656267,16370,20:14:06:777563
21,1,3910673692,17425,20:14:06:794962
21,0,3910689637,15945,20:14:06:810347
21,1,3910706432,16795,20:14:06:827764
21,0,3910722812,16380,20:14:06:844166
21,1,3910740158,17346,20:14:06:861607
21,0,3910756028,15870,20:14:06:877002
21,1,3910772538,16510,20:14:06:893563
21,0,3910788578,16040,20:14:06:910014
21,1,3910805623,17045,20:14:06:926415
21,0,3910821163,15540,20:14:06:941806
21,1,3910837518,16355,20:14:06:958240
21,0,3910853443,15925,20:14:06:974642
21,1,3910870383,16940,20:14:06:991030
21,0,3910885873,15490,20:14:07:006416
21,1,3910902133,16260,20:14:07:022818
21,0,3910918043,15910,20:14:07:039221
21,1,3910935018,16975,20:14:07:055649
21,0,3910950483,15465,20:14:07:071081
21,1,3910966798,16315,20:14:07:087477
21,0,3910982693,15895,20:14:07:103900
21,1,3910999588,16895,20:14:07:120296
21,0,3911014918,15330,20:14:07:135715
21,1,3911031083,16165,20:14:07:152096
21,0,3911046853,15770,20:14:07:167315
21,1,3911063663,16810,20:14:07:184548
21,0,3911079003,15340,20:14:07:199764
21,1,3911095093,16090,20:14:07:216184
21,0,3911110853,15760,20:14:07:231594
21,1,3911127643,16790,20:14:07:248044
21,0,3911143028,15385,20:14:07:264462
21,1,3911159323,16295,20:14:07:279959
21,0,3911175209,15886,20:14:07:296417
21,1,3911192169,16960,20:14:07:312833
21,0,3911207759,15590,20:14:07:328245
21,1,3911224089,16330,20:14:07:344669
21,0,3911239954,15865,20:14:07:361087
21,1,3911256869,16915,20:14:07:377500
21,0,3911272264,15395,20:14:07:392943
21,1,3911288329,16065,20:14:07:409362
21,0,3911304094,15765,20:14:07:424773
21,1,3911320979,16885,20:14:07:442198
21,0,3911336409,15430,20:14:07:457638
21,1,3911352644,16235,20:14:07:473042
21,0,3911368524,15880,20:14:07:489463
21,1,3911385379,16855,20:14:07:505879
21,0,3911400779,15400,20:14:07:521287
21,1,3911417039,16260,20:14:07:537704
21,0,3911432905,15866,20:14:07:554406
21,1,3911449809,16904,20:14:07:571403
21,0,3911465239,15430,20:14:07:586346
21,1,3911481394,16155,20:14:07:602643
21,0,3911497214,15820,20:14:07:618100
21,1,3911514034,16820,20:14:07:635234
21,0,3911529349,15315,20:14:07:650422
21,1,3911545409,16060,20:14:07:666781
21,0,3911561160,15751,20:14:07:681992
21,1,3911577995,16835,20:14:07:699201
21,0,3911593455,15460,20:14:07:714402
21,1,3911609665,16210,20:14:07:730621
21,0,3911625520,15855,20:14:07:746828
21,1,3911642360,16840,20:14:07:763311
21,0,3911657770,15410,20:14:07:778861
21,1,3911673895,16125,20:14:07:794395
21,0,3911689680,15785,20:14:07:811028
21,1,3911706540,16860,20:14:07:827589
21,0,3911721895,15355,20:14:07:843118
21,1,3911737995,16100,20:14:07:858686
21,0,3911753675,15680,20:14:07:875087
21,1,3911770380,16705,20:14:07:891479
21,0,3911785800,15420,20:14:07:906863
21,1,3911801925,16125,20:14:07:923258
21,0,3911817700,15775,20:14:07:938652
21,1,3911834530,16830,20:14:07:955074
21,0,3911849855,15325,20:14:07:970459
21,1,3911866020,16165,20:14:07:986885
21,0,3911881775,15755,20:14:08:002268
21,1,3911898635,16860,20:14:08:019658
21,0,3911914095,15460,20:14:08:035050
21,1,3911930085,15990,20:14:08:051440
21,0,3911945700,15615,20:14:08:066886
21,1,3911962366,16666,20:14:08:083286
21,0,3911977596,15230,20:14:08:098678
21,1,3911993551,15955,20:14:08:114059
21,0,3912009161,15610,20:14:08:130449
21,1,3912025851,16690,20:14:08:146872
21,0,3912041156,15305,20:14:08:162294
21,1,3912057291,16135,20:14:08:178690
21,0,3912073031,15740,20:14:08:194070
21,1,3912089731,16700,20:14:08:210460
21,0,3912105031,15300,20:14:08:225868
21,1,3912121116,16085,20:14:08:242264
21,0,3912136781,15665,20:14:08:257673
21,1,3912153511,16730,20:14:08:274058
21,0,3912168796,15285,20:14:08:289430
21,1,3912184861,16065,20:14:08:305834
21,0,3912200571,15710,20:14:08:321325
21,1,3912217391,16820,20:14:08:338731
21,0,3912232681,15290,20:14:08:354113
21,1,3912248891,16210,20:14:08:369535
21,0,3912264686,15795,20:14:08:385948
21,1,3912281551,16865,20:14:08:402338
21,0,3912297131,15580,20:14:08:417714
21,1,3912313286,16155,20:14:08:434138
21,0,3912329086,15800,20:14:08:449527
21,1,3912345902,16816,20:14:08:467060
21,0,3912361227,15325,20:14:08:482273
21,1,3912377452,16225,20:14:08:498493
21,0,3912393272,15820,20:14:08:513705
21,1,3912410117,16845,20:14:08:531143
21,0,3912425567,15450,20:14:08:546574
21,1,3912441722,16155,20:14:08:563027
21,0,3912457482,15760,20:14:08:578446
21,1,3912474282,16800,20:14:08:594863
21,0,3912489707,15425,20:14:08:610281
21,1,3912505827,16120,20:14:08:626707
21,0,3912521557,15730,20:14:08:642113
21,1,3912538352,16795,20:14:08:659546
21,0,3912553662,15310,20:14:08:674947
21,1,3912569722,16060,20:14:08:690504
21,0,3912585442,15720,20:14:08:705983
21,1,3912602287,16845,20:14:08:723435
21,0,3912617782,15495,20:14:08:738876
21,1,3912633992,16210,20:14:08:755305
21,0,3912649862,15870,20:14:08:770748
21,1,3912666772,16910,20:14:08:787176
21,0,3912682222,15450,20:14:08:803602
21,1,3912698517,16295,20:14:08:819019
21,0,3912714417,15900,20:14:08:835445
21,1,3912731362,16945,20:14:08:851865
21,0,3912746872,15510,20:14:08:867319
21,1,3912763073,16201,20:14:08:883736
21,0,3912778863,15790,20:14:08:900165
21,1,3912795718,16855,20:14:08:916619
21,0,3912811178,15460,20:14:08:932037
21,1,3912827508,16330,20:14:08:948472
21,0,3912843503,15995,20:14:08:963969
21,1,3912860583,17080,20:14:08:981424
21,0,3912876218,15635,20:14:08:996864
21,1,3912892608,16390,20:14:09:013305
21,0,3912908648,16040,20:14:09:029742
21,1,3912925703,17055,20:14:09:046177
21,0,3912941303,15600,20:14:09:062650
21,1,3912957693,16390,20:14:09:079072
21,0,3912973768,16075,20:14:09:094486
21,1,3912990973,17205,20:14:09:111923
21,0,3913006853,15880,20:14:09:127337
21,1,3913023498,16645,20:14:09:144769
21,0,3913039723,16225,20:14:09:160214
21,1,3913056953,17230,20:14:09:177654
21,0,3913072713,15760,20:14:09:194073
21,1,3913089318,16605,20:14:09:210491
21,0,3913105614,16296,20:14:09:226918
21,1,3913123028,17414,20:14:09:244351
21,0,3913138939,15911,20:14:09:259744
21,1,3913155709,16770,20:14:09:276200
21,0,3913172079,16370,20:14:09:292764
21,1,3913189559,17480,20:14:09:310217
21,0,3913205539,15980,20:14:09:326654
21,1,3913222209,16670,20:14:09:343074
21,0,3913238389,16180,20:14:09:359503
21,1,3913255714,17325,20:14:09:376976
21,0,3913271574,15860,20:14:09:392395
21,1,3913288239,16665,20:14:09:408815
21,0,3913304529,16290,20:14:09:425238
21,1,3913321919,17390,20:14:09:442675
21,0,3913337744,15825,20:14:09:459094
21,1,3913354329,16585,20:14:09:475547
21,0,3913370539,16210,20:14:09:491964
21,1,3913387849,17310,20:14:09:508390
21,0,3913403599,15750,20:14:09:524812
21,1,3913420354,16755,20:14:09:541234
21,0,3913436689,16335,20:14:09:557663
21,1,3913454079,17390,20:14:09:575123
21,0,3913469999,15920,20:14:09:590546
21,1,3913486674,16675,20:14:09:608024
21,0,3913502884,16210,20:14:09:623452
21,1,3913520084,17200,20:14:09:640911
21,0,3913535875,15791,20:14:09:656326
21,1,3913552350,16475,20:14:09:672778
21,0,3913568455,16105,20:14:09:689206
21,1,3913585595,17140,20:14:09:706640
21,0,3913601325,15730,20:14:09:722058
21,1,3913617890,16565,20:14:09:738479
21,0,3913634020,16130,20:14:09:754940
21,1,3913651265,17245,20:14:09:772405
21,0,3913667020,15755,20:14:09:787821
21,1,3913683545,16525,20:14:09:804236
21,0,3913699700,16155,20:14:09:820662
21,1,3913716900,17200,20:14:09:838090
21,0,3913732445,15545,20:14:09:853488
21,1,3913748985,16540,20:14:09:869935
21,0,3913765120,16135,20:14:09:886432
21,1,3913782240,17120,20:14:09:902859
21,0,3913797905,15665,20:14:09:919287
21,1,3913814325,16420,20:14:09:935743
21,0,3913830290,15965,20:14:09:951162
