temp_buffers,times_ms_buffers,Time
22.46512,476,10:52:35:218000
22.458029,1376,10:52:36:118000
22.462318,2276,10:52:37:018000
0.0,0,10:52:34:742000
22.466436,3176,10:52:37:918000
22.459631,4076,10:52:38:818000
22.463785,4976,10:52:39:718000
0.0,0,10:52:34:742000
22.46436,5876,10:52:40:618000
22.457304,6776,10:52:41:518000
22.458033,7676,10:52:42:418000
22.469507,8576,10:52:43:318000
22.466248,9476,10:52:44:218000
22.474216,10376,10:52:45:118000
22.467297,11276,10:52:46:018000
0.0,0,10:52:34:742000
22.467718,12176,10:52:46:918000
22.472004,13076,10:52:47:818000
22.472445,13976,10:52:48:718000
0.0,0,10:52:34:742000
22.46564,14876,10:52:49:618000
22.466116,15776,10:52:50:518000
22.470367,16676,10:52:51:418000
22.467108,17576,10:52:52:318000
22.474945,18476,10:52:53:218000
22.475513,19376,10:52:54:118000
22.490652,20276,10:52:55:018000
0.0,0,10:52:34:742000
22.483751,21176,10:52:55:918000
22.488022,22076,10:52:56:818000
22.488441,22976,10:52:57:718000
0.0,0,10:52:34:742000
22.48522,23876,10:52:58:618000
22.48949,24776,10:52:59:518000
22.486382,25676,10:53:00:418000
22.490368,26576,10:53:01:318000
22.476242,27476,10:53:02:218000
22.48402,28376,10:53:03:118000
22.484478,29276,10:53:04:018000
0.0,0,10:52:34:742000
22.477694,30176,10:53:04:918000
22.481829,31076,10:53:05:818000
22.474909,31976,10:53:06:718000
0.0,0,10:52:34:742000
22.475462,32876,10:53:07:618000
22.4759,33776,10:53:08:518000
22.483736,34676,10:53:09:418000
22.48429,35576,10:53:10:318000
22.473728,36476,10:53:11:218000
22.4743,37376,10:53:12:118000
22.47104,38276,10:53:13:018000
0.0,0,10:52:34:742000
22.475197,39176,10:53:13:918000
22.468277,40076,10:53:14:818000
22.46883,40976,10:53:15:718000
0.0,0,10:52:34:742000
22.469288,41876,10:53:16:618000
22.466028,42776,10:53:17:518000
22.46294,43676,10:53:18:418000
22.467075,44576,10:53:19:318000
22.46399,45476,10:53:20:218000
22.475294,46376,10:53:21:118000
22.483263,47276,10:53:22:018000
0.0,0,10:52:34:742000
22.480005,48176,10:53:22:918000
22.476915,49076,10:53:23:818000
22.477373,49976,10:53:24:718000
0.0,0,10:52:34:742000
22.470434,50876,10:53:25:618000
22.47457,51776,10:53:26:518000
22.467804,52676,10:53:27:418000
22.464542,53576,10:53:28:318000
22.476152,54476,10:53:29:218000
22.476631,55376,10:53:30:118000
22.47705,56276,10:53:31:018000
0.0,0,10:52:34:742000
22.47383,57176,10:53:31:918000
22.48178,58076,10:53:32:818000
22.48218,58976,10:53:33:718000
0.0,0,10:52:34:742000
