temp_buffers,times_ms_buffers,Time
21.968416,272,10:52:35:014000
21.968681,1172,10:52:35:914000
21.969292,2072,10:52:36:814000
0.0,0,10:52:34:742000
21.980768,2972,10:52:37:714000
21.985003,3872,10:52:38:614000
21.956043,4772,10:52:39:514000
0.0,0,10:52:34:742000
21.956615,5672,10:52:40:414000
21.95692,6572,10:52:41:314000
21.961327,7472,10:52:42:214000
21.969122,8372,10:52:43:114000
21.9769,9272,10:52:44:014000
21.97751,10172,10:52:44:914000
21.981628,11072,10:52:45:814000
0.0,0,10:52:34:742000
21.98573,11972,10:52:46:714000
21.986338,12872,10:52:47:614000
21.983097,13772,10:52:48:514000
0.0,0,10:52:34:742000
21.991009,14672,10:52:49:414000
21.987806,15572,10:52:50:314000
21.995739,16472,10:52:51:214000
21.992477,17372,10:52:52:114000
21.970879,18272,10:52:53:014000
21.986166,19172,10:52:53:914000
21.993948,20072,10:52:54:814000
0.0,0,10:52:34:742000
22.001762,20972,10:52:55:714000
21.991316,21872,10:52:56:614000
21.940226,22772,10:52:57:514000
0.0,0,10:52:34:742000
21.948044,23672,10:52:58:414000
21.952312,24572,10:52:59:314000
21.956564,25472,10:53:00:214000
21.971586,26372,10:53:01:114000
21.972178,27272,10:53:02:014000
21.983635,28172,10:53:02:914000
21.958338,29072,10:53:03:814000
0.0,0,10:52:34:742000
21.918438,29972,10:53:04:714000
21.918896,30872,10:53:05:614000
21.923014,31772,10:53:06:514000
0.0,0,10:52:34:742000
21.945644,32672,10:53:07:414000
21.96448,33572,10:53:08:314000
21.979671,34472,10:53:09:214000
21.980225,35372,10:53:10:114000
21.984383,36272,10:53:11:014000
21.981274,37172,10:53:11:914000
21.974335,38072,10:53:12:814000
0.0,0,10:52:34:742000
21.971132,38972,10:53:13:714000
21.97525,39872,10:53:14:614000
21.979483,40772,10:53:15:514000
0.0,0,10:52:34:742000
21.994658,41672,10:53:16:414000
21.991398,42572,10:53:17:314000
21.980951,43472,10:53:18:214000
21.992445,44372,10:53:19:114000
21.993038,45272,10:53:20:014000
22.004343,46172,10:53:20:914000
22.004953,47072,10:53:21:814000
0.0,0,10:52:34:742000
22.012733,47972,10:53:22:714000
22.009645,48872,10:53:23:614000
22.010101,49772,10:53:24:514000
0.0,0,10:52:34:742000
22.0142,50672,10:53:25:414000
22.018337,51572,10:53:26:314000
22.01525,52472,10:53:27:214000
22.015669,53372,10:53:28:114000
22.01992,54272,10:53:29:014000
22.027756,55172,10:53:29:914000
22.024498,56072,10:53:30:814000
0.0,0,10:52:34:742000
22.024956,56972,10:53:31:714000
22.029224,57872,10:53:32:614000
22.029625,58772,10:53:33:514000
0.0,0,10:52:34:742000
