temp_buffers,times_ms_buffers,Time
21.847,340,10:52:35:082000
21.854624,1240,10:52:35:982000
21.847876,2140,10:52:36:882000
0.0,0,10:52:34:742000
21.855673,3040,10:52:37:782000
21.852547,3940,10:52:38:682000
21.853024,4840,10:52:39:582000
0.0,0,10:52:34:742000
21.853596,5740,10:52:40:482000
21.85022,6640,10:52:41:382000
21.858307,7540,10:52:42:282000
21.866102,8440,10:52:43:182000
21.866522,9340,10:52:44:082000
21.87081,10240,10:52:44:982000
21.863892,11140,10:52:45:882000
0.0,0,10:52:34:742000
21.86799,12040,10:52:46:782000
21.879637,12940,10:52:47:682000
21.86904,13840,10:52:48:582000
0.0,0,10:52:34:742000
21.865913,14740,10:52:49:482000
21.859032,15640,10:52:50:382000
21.870642,16540,10:52:51:282000
21.867382,17440,10:52:52:182000
21.875217,18340,10:52:53:082000
21.879469,19240,10:52:53:982000
21.890926,20140,10:52:54:882000
0.0,0,10:52:34:742000
21.898743,21040,10:52:55:782000
21.895655,21940,10:52:56:682000
21.885035,22840,10:52:57:582000
0.0,0,10:52:34:742000
21.896532,23740,10:52:58:482000
21.889765,24640,10:52:59:382000
21.890337,25540,10:53:00:282000
21.898,26440,10:53:01:182000
21.891232,27340,10:53:02:082000
21.880613,28240,10:53:02:982000
21.892109,29140,10:53:03:882000
0.0,0,10:52:34:742000
21.889006,30040,10:53:04:782000
21.889462,30940,10:53:05:682000
21.89358,31840,10:53:06:582000
0.0,0,10:52:34:742000
21.890455,32740,10:53:07:482000
21.898252,33640,10:53:08:382000
21.902405,34540,10:53:09:282000
21.895601,35440,10:53:10:182000
21.89976,36340,10:53:11:082000
21.90033,37240,10:53:11:982000
21.89707,38140,10:53:12:882000
0.0,0,10:52:34:742000
21.901226,39040,10:53:13:782000
21.890627,39940,10:53:14:682000
21.898539,40840,10:53:15:582000
0.0,0,10:52:34:742000
21.895317,41740,10:53:16:482000
21.903093,42640,10:53:17:382000
21.892649,43540,10:53:18:282000
21.896784,44440,10:53:19:182000
21.901056,45340,10:53:20:082000
21.90868,46240,10:53:20:982000
21.905613,47140,10:53:21:882000
0.0,0,10:52:34:742000
21.917072,48040,10:53:22:782000
21.917662,48940,10:53:23:682000
21.91812,49840,10:53:24:582000
0.0,0,10:52:34:742000
21.922218,50740,10:53:25:482000
21.911638,51640,10:53:26:382000
21.91223,52540,10:53:27:282000
21.905289,53440,10:53:28:182000
21.9169,54340,10:53:29:082000
21.932096,55240,10:53:29:982000
21.932514,56140,10:53:30:882000
0.0,0,10:52:34:742000
21.925613,57040,10:53:31:782000
21.929884,57940,10:53:32:682000
21.930285,58840,10:53:33:582000
0.0,0,10:52:34:742000
