temp_buffers,times_ms_buffers,Time
23.618275,0,14:48:55:882000
23.618275,900,14:48:56:782000
23.618425,1800,14:48:57:682000
0.0,0,14:48:55:882000
23.618727,2700,14:48:58:582000
23.618881,3600,14:48:59:482000
23.619032,4500,14:49:00:382000
0.0,0,14:48:55:882000
23.619184,5400,14:49:01:282000
23.619335,6300,14:49:02:182000
23.619637,7200,14:49:03:082000
23.619791,8100,14:49:03:982000
23.619942,9000,14:49:04:882000
23.620092,9900,14:49:05:782000
23.620394,10800,14:49:06:682000
0.0,0,14:48:55:882000
23.620548,11700,14:49:07:582000
23.6207,12600,14:49:08:482000
23.620852,13500,14:49:09:382000
0.0,0,14:48:55:882000
23.621153,14400,14:49:10:282000
23.621304,15300,14:49:11:182000
23.621304,16200,14:49:12:082000
23.62161,17100,14:49:12:982000
23.621761,18000,14:49:13:882000
23.622063,18900,14:49:14:782000
23.622215,19800,14:49:15:682000
0.0,0,14:48:55:882000
23.622366,20700,14:49:16:582000
23.62267,21600,14:49:17:482000
23.62282,22500,14:49:18:382000
0.0,0,14:48:55:882000
23.622972,23400,14:49:19:282000
23.623276,24300,14:49:20:182000
23.623428,25200,14:49:21:082000
23.623579,26100,14:49:21:982000
23.623882,27000,14:49:22:882000
23.624035,27900,14:49:23:782000
23.624186,28800,14:49:24:682000
0.0,0,14:48:55:882000
23.624338,29700,14:49:25:582000
23.62464,30600,14:49:26:482000
23.624792,31500,14:49:27:382000
0.0,0,14:48:55:882000
23.624943,32400,14:49:28:282000
23.625246,33300,14:49:29:182000
23.625551,34200,14:49:30:082000
23.625702,35100,14:49:30:982000
23.625853,36000,14:49:31:882000
23.626003,36900,14:49:32:782000
23.626307,37800,14:49:33:682000
0.0,0,14:48:55:882000
23.626461,38700,14:49:34:582000
23.626612,39600,14:49:35:482000
23.626913,40500,14:49:36:382000
0.0,0,14:48:55:882000
23.627218,41400,14:49:37:282000
23.627369,42300,14:49:38:182000
23.62752,43200,14:49:39:082000
23.627823,44100,14:49:39:982000
23.627975,45000,14:49:40:882000
23.628279,45900,14:49:41:782000
23.62843,46800,14:49:42:682000
0.0,0,14:48:55:882000
23.628733,47700,14:49:43:582000
23.628887,48600,14:49:44:482000
23.629189,49500,14:49:45:382000
0.0,0,14:48:55:882000
23.62934,50400,14:49:46:282000
23.629642,51300,14:49:47:182000
23.629795,52200,14:49:48:082000
23.629946,53100,14:49:48:982000
23.6304,54000,14:49:49:882000
23.6304,54900,14:49:50:782000
23.630705,55800,14:49:51:682000
0.0,0,14:48:55:882000
23.631006,56700,14:49:52:582000
23.631157,57600,14:49:53:482000
23.631464,58500,14:49:54:382000
0.0,0,14:48:55:882000
