temp_buffers,times_ms_buffers,Time
31.226015,204,14:48:56:086000
31.236946,1104,14:48:56:986000
31.266228,2004,14:48:57:886000
0.0,0,14:48:55:882000
31.288366,2904,14:48:58:786000
31.317705,3804,14:48:59:686000
31.339678,4704,14:49:00:586000
0.0,0,14:48:55:882000
31.3544,5604,14:49:01:486000
31.36184,6504,14:49:02:386000
31.376715,7404,14:49:03:286000
31.391441,8304,14:49:04:186000
31.428022,9204,14:49:05:086000
31.46459,10104,14:49:05:986000
31.475842,11004,14:49:06:886000
0.0,0,14:48:55:882000
31.490564,11904,14:49:07:786000
31.483408,12804,14:49:08:686000
31.490864,13704,14:49:09:586000
0.0,0,14:48:55:882000
31.47295,14604,14:49:10:486000
31.480373,15504,14:49:11:386000
31.473083,16404,14:49:12:286000
31.487978,17304,14:49:13:186000
31.513634,18204,14:49:14:086000
31.564941,19104,14:49:14:986000
31.623386,20004,14:49:15:886000
0.0,0,14:48:55:882000
31.6709,20904,14:49:16:786000
31.696709,21804,14:49:17:686000
31.718718,22704,14:49:18:586000
0.0,0,14:48:55:882000
31.740726,23604,14:49:19:486000
31.730097,24504,14:49:20:386000
31.715658,25404,14:49:21:286000
31.70488,26304,14:49:22:186000
31.701517,27204,14:49:23:086000
31.676168,28104,14:49:23:986000
31.669054,29004,14:49:24:886000
0.0,0,14:48:55:882000
31.683756,29904,14:49:25:786000
31.69499,30804,14:49:26:686000
31.695156,31704,14:49:27:586000
0.0,0,14:48:55:882000
31.713509,32604,14:49:28:486000
31.742958,33504,14:49:29:386000
31.761475,34404,14:49:30:286000
31.790771,35304,14:49:31:186000
31.827354,36204,14:49:32:086000
31.8421,37104,14:49:32:986000
31.824165,38004,14:49:33:886000
0.0,0,14:48:55:882000
31.820675,38904,14:49:34:786000
31.8172,39804,14:49:35:686000
31.821129,40704,14:49:36:586000
0.0,0,14:48:55:882000
31.814161,41604,14:49:37:486000
31.825222,42504,14:49:38:386000
31.854523,43404,14:49:39:286000
31.898506,44304,14:49:40:186000
31.949701,45204,14:49:41:086000
32.00099,46104,14:49:41:986000
32.037556,47004,14:49:42:886000
0.0,0,14:48:55:882000
32.041523,47904,14:49:43:786000
32.034386,48804,14:49:44:686000
31.994608,49704,14:49:45:586000
0.0,0,14:48:55:882000
31.961971,50604,14:49:46:486000
31.929466,51504,14:49:47:386000
31.907776,52404,14:49:48:286000
31.878782,53304,14:49:49:186000
31.87193,54204,14:49:50:086000
31.875572,55104,14:49:50:986000
31.886822,56004,14:49:51:886000
0.0,0,14:48:55:882000
31.927183,56904,14:49:52:786000
32.000217,57804,14:49:53:686000
32.04058,58704,14:49:54:586000
0.0,0,14:48:55:882000
