temp_buffers,times_ms_buffers,Time
22.699118,0,14:48:55:883000
22.682405,900,14:48:56:783000
22.677568,1800,14:48:57:683000
0.0,0,14:48:55:883000
22.685339,2700,14:48:58:583000
22.691494,3600,14:48:59:483000
22.680794,4500,14:49:00:383000
0.0,0,14:48:55:883000
22.674194,5400,14:49:01:283000
22.675955,6300,14:49:02:183000
22.683287,7200,14:49:03:083000
22.708061,8100,14:49:03:983000
22.68563,9000,14:49:04:883000
22.689444,9900,14:49:05:783000
22.68563,10800,14:49:06:683000
0.0,0,14:48:55:883000
22.689003,11700,14:49:07:583000
22.68226,12600,14:49:08:483000
22.680351,13500,14:49:09:383000
0.0,0,14:48:55:883000
22.68607,14400,14:49:10:283000
22.689297,15300,14:49:11:183000
22.696188,16200,14:49:12:083000
22.690176,17100,14:49:12:983000
22.682844,18000,14:49:13:883000
22.693695,18900,14:49:14:783000
22.692081,19800,14:49:15:683000
0.0,0,14:48:55:883000
22.696333,20700,14:49:16:583000
22.684313,21600,14:49:17:483000
22.693987,22500,14:49:18:383000
0.0,0,14:48:55:883000
22.680351,23400,14:49:19:283000
22.687685,24300,14:49:20:183000
22.687243,25200,14:49:21:083000
22.695892,26100,14:49:21:983000
22.69164,27000,14:49:22:883000
22.701904,27900,14:49:23:783000
22.697067,28800,14:49:24:683000
0.0,0,14:48:55:883000
22.681232,29700,14:49:25:583000
22.690323,30600,14:49:26:483000
22.694572,31500,14:49:27:383000
0.0,0,14:48:55:883000
22.693108,32400,14:49:28:283000
22.702637,33300,14:49:29:183000
22.702637,34200,14:49:30:083000
22.700731,35100,14:49:30:983000
22.69765,36000,14:49:31:883000
22.695013,36900,14:49:32:783000
22.693695,37800,14:49:33:683000
0.0,0,14:48:55:883000
22.693695,38700,14:49:34:583000
22.694721,39600,14:49:35:483000
22.693548,40500,14:49:36:383000
0.0,0,14:48:55:883000
22.693987,41400,14:49:37:283000
22.696625,42300,14:49:38:183000
22.692226,43200,14:49:39:083000
22.700878,44100,14:49:39:983000
22.694721,45000,14:49:40:883000
22.70205,45900,14:49:41:783000
22.697506,46800,14:49:42:683000
0.0,0,14:48:55:883000
22.69648,47700,14:49:43:583000
22.693695,48600,14:49:44:483000
22.69736,49500,14:49:45:383000
0.0,0,14:48:55:883000
22.688856,50400,14:49:46:283000
22.685043,51300,14:49:47:183000
22.699852,52200,14:49:48:083000
22.699265,53100,14:49:48:983000
22.704395,54000,14:49:49:883000
22.709234,54900,14:49:50:783000
22.703957,55800,14:49:51:683000
0.0,0,14:48:55:883000
22.708061,56700,14:49:52:583000
22.702343,57600,14:49:53:483000
22.715977,58500,14:49:54:383000
0.0,0,14:48:55:883000
