temp_buffers,times_ms_buffers,Time
26.811975,340,16:52:30:248000
26.819332,1240,16:52:31:148000
26.834204,2140,16:52:32:048000
0.0,0,16:52:29:908000
26.841698,3040,16:52:32:948000
26.860243,3940,16:52:33:848000
26.867603,4840,16:52:34:748000
0.0,0,16:52:29:908000
26.871456,5740,16:52:35:648000
26.882492,6640,16:52:36:548000
26.845966,7540,16:52:37:448000
26.860683,8440,16:52:38:348000
26.831247,9340,16:52:39:248000
26.835081,10240,16:52:40:148000
26.813156,11140,16:52:41:048000
0.0,0,16:52:29:908000
26.8058,12040,16:52:41:948000
26.79861,12940,16:52:42:848000
26.806087,13840,16:52:43:748000
0.0,0,16:52:29:908000
26.813442,14740,16:52:44:648000
26.809917,15640,16:52:45:548000
26.802559,16540,16:52:46:448000
26.81005,17440,16:52:47:348000
26.81756,18340,16:52:48:248000
26.806694,19240,16:52:49:148000
26.799335,20140,16:52:50:048000
0.0,0,16:52:29:908000
26.803015,21040,16:52:50:948000
26.777374,21940,16:52:51:848000
26.784887,22840,16:52:52:748000
0.0,0,16:52:29:908000
26.803436,23740,16:52:53:648000
26.814474,24640,16:52:54:548000
26.825512,25540,16:52:55:448000
26.84404,26440,16:52:56:348000
26.851568,27340,16:52:57:248000
26.825813,28240,16:52:58:148000
26.84801,29140,16:52:59:048000
0.0,0,16:52:29:908000
26.873932,30040,16:52:59:948000
26.884972,30940,16:53:00:848000
26.85935,31840,16:53:01:748000
0.0,0,16:52:29:908000
26.877748,32740,16:53:02:648000
26.874218,33640,16:53:03:548000
26.866863,34540,16:53:04:448000
26.87805,35440,16:53:05:348000
26.885582,36340,16:53:06:248000
26.918695,37240,16:53:07:148000
26.933527,38140,16:53:08:048000
0.0,0,16:52:29:908000
26.940884,39040,16:53:08:948000
26.904245,39940,16:53:09:848000
26.900702,40840,16:53:10:748000
0.0,0,16:52:29:908000
26.911888,41740,16:53:11:648000
26.922928,42640,16:53:12:548000
26.945116,43540,16:53:13:448000
26.926893,44440,16:53:14:348000
26.930725,45340,16:53:15:248000
26.96016,46240,16:53:16:148000
26.963837,47140,16:53:17:048000
0.0,0,16:52:29:908000
26.986065,48040,16:53:17:948000
27.00092,48940,16:53:18:848000
27.0046,49840,16:53:19:748000
0.0,0,16:52:29:908000
26.95326,50740,16:53:20:648000
26.967976,51640,16:53:21:548000
27.023302,52540,16:53:22:448000
27.03817,53440,16:53:23:348000
27.060246,54340,16:53:24:248000
27.0383,55240,16:53:25:148000
27.031097,56140,16:53:26:048000
0.0,0,16:52:29:908000
26.994305,57040,16:53:26:948000
26.975906,57940,16:53:27:848000
26.968838,58840,16:53:28:748000
0.0,0,16:52:29:908000
26.983551,59740,16:53:29:648000
26.965311,60640,16:53:30:548000
26.961632,61540,16:53:31:448000
26.972818,62440,16:53:32:348000
26.987537,63340,16:53:33:248000
26.991346,64240,16:53:34:148000
27.01373,65140,16:53:35:048000
0.0,0,16:52:29:908000
27.028446,66040,16:53:35:948000
27.057882,66940,16:53:36:848000
27.076412,67840,16:53:37:748000
0.0,0,16:52:29:908000
27.080244,68740,16:53:38:648000
27.098793,69640,16:53:39:548000
27.139437,70540,16:53:40:448000
27.143118,71440,16:53:41:348000
27.135872,72340,16:53:42:248000
27.15442,73240,16:53:43:148000
27.195044,74140,16:53:44:048000
0.0,0,16:52:29:908000
27.213442,75040,16:53:44:948000
27.209898,75940,16:53:45:848000
27.21007,76840,16:53:46:748000
0.0,0,16:52:29:908000
27.22492,77740,16:53:47:648000
27.199297,78640,16:53:48:548000
27.19577,79540,16:53:49:448000
27.225203,80440,16:53:50:348000
27.199602,81340,16:53:51:248000
27.199602,82240,16:53:52:148000
27.251284,83140,16:53:53:048000
0.0,0,16:52:29:908000
27.26244,84040,16:53:53:948000
27.26259,84940,16:53:54:848000
27.27391,85840,16:53:55:748000
0.0,0,16:52:29:908000
27.236967,86740,16:53:56:648000
27.189442,87640,16:53:57:548000
27.156328,88540,16:53:58:448000
27.16012,89440,16:53:59:348000
27.13454,90340,16:54:00:248000
27.116291,91240,16:54:01:148000
27.035503,92140,16:54:02:048000
0.0,0,16:52:29:908000
27.013557,93040,16:54:02:948000
27.013557,93940,16:54:03:848000
27.054338,94840,16:54:04:748000
0.0,0,16:52:29:908000
27.046978,95740,16:54:05:648000
26.999283,96640,16:54:06:548000
27.058302,97540,16:54:07:448000
27.029022,98440,16:54:08:348000
27.029022,99340,16:54:09:248000
27.01442,100240,16:54:10:148000
27.003551,101140,16:54:11:048000
0.0,0,16:52:29:908000
27.018421,102040,16:54:11:948000
27.044178,102940,16:54:12:848000
27.044313,103840,16:54:13:748000
0.0,0,16:52:29:908000
27.062859,104740,16:54:14:648000
27.037104,105640,16:54:15:548000
27.015162,106540,16:54:16:448000
27.015314,107440,16:54:17:348000
27.052258,108340,16:54:18:248000
27.066975,109240,16:54:19:148000
27.08936,110140,16:54:20:048000
0.0,0,16:52:29:908000
27.074642,111040,16:54:20:948000
27.089474,111940,16:54:21:848000
27.111723,112840,16:54:22:748000
0.0,0,16:52:29:908000
27.12276,113740,16:54:23:648000
27.134083,114640,16:54:24:548000
27.100965,115540,16:54:25:448000
27.056969,116440,16:54:26:348000
27.090197,117340,16:54:27:248000
27.0718,118240,16:54:28:148000
27.101562,119140,16:54:29:048000
0.0,0,16:52:29:908000
27.094202,120040,16:54:29:948000
27.072277,120940,16:54:30:848000
27.109203,121840,16:54:31:748000
0.0,0,16:52:29:908000
27.046791,122740,16:54:32:648000
27.028393,123640,16:54:33:548000
27.00281,124540,16:54:34:448000
26.969833,125440,16:54:35:348000
27.025173,126340,16:54:36:248000
27.069477,127240,16:54:37:148000
27.128517,128140,16:54:38:048000
0.0,0,16:52:29:908000
27.143234,129040,16:54:38:948000
27.102875,129940,16:54:39:848000
27.125103,130840,16:54:40:748000
0.0,0,16:52:29:908000
27.073746,131740,16:54:41:648000
27.066525,132640,16:54:42:548000
27.09979,133540,16:54:43:448000
27.114508,134440,16:54:44:348000
27.140375,135340,16:54:45:248000
27.155266,136240,16:54:46:148000
27.195889,137140,16:54:47:048000
0.0,0,16:52:29:908000
27.192362,138040,16:54:47:948000
27.196175,138940,16:54:48:848000
27.199987,139840,16:54:49:748000
0.0,0,16:52:29:908000
27.244308,140740,16:54:50:648000
27.288464,141640,16:54:51:548000
27.32171,142540,16:54:52:448000
27.336576,143440,16:54:53:348000
27.347767,144340,16:54:54:248000
27.384674,145240,16:54:55:148000
27.41043,146140,16:54:56:048000
0.0,0,16:52:29:908000
27.43268,147040,16:54:56:948000
27.451225,147940,16:54:57:848000
27.440342,148840,16:54:58:748000
27.433117,149740,16:54:59:648000
27.425756,150640,16:55:00:548000
27.440783,151540,16:55:01:448000
27.437237,152440,16:55:02:348000
0.0,0,16:52:29:908000
27.444595,153340,16:55:03:248000
27.466824,154240,16:55:04:148000
27.478127,155140,16:55:05:048000
0.0,0,16:52:29:908000
27.481808,156040,16:55:05:948000
27.485657,156940,16:55:06:848000
27.474773,157840,16:55:07:748000
27.478588,158740,16:55:08:648000
27.46755,159640,16:55:09:548000
27.482418,160540,16:55:10:448000
27.456793,161440,16:55:11:348000
0.0,0,16:52:29:908000
27.44225,162340,16:55:12:248000
27.4571,163240,16:55:13:148000
27.47933,164140,16:55:14:048000
0.0,0,16:52:29:908000
27.450047,165040,16:55:14:948000
27.38031,165940,16:55:15:848000
27.38411,166840,16:55:16:748000
27.413692,167740,16:55:17:648000
27.421185,168640,16:55:18:548000
27.38807,169540,16:55:19:448000
27.384714,170440,16:55:20:348000
0.0,0,16:52:29:908000
27.39587,171340,16:55:21:248000
27.440176,172240,16:55:22:148000
27.436647,173140,16:55:23:048000
0.0,0,16:52:29:908000
27.414701,174040,16:55:23:948000
27.396479,174940,16:55:24:848000
27.429708,175840,16:55:25:748000
27.41884,176740,16:55:26:648000
27.418976,177640,16:55:27:548000
27.430166,178540,16:55:28:448000
27.419283,179440,16:55:29:348000
0.0,0,16:52:29:908000
27.415714,180340,16:55:30:248000
27.401169,181240,16:55:31:148000
27.419716,182140,16:55:32:048000
0.0,0,16:52:29:908000
27.452831,183040,16:55:32:948000
27.46048,183940,16:55:33:848000
27.47531,184840,16:55:34:748000
27.482841,185740,16:55:35:648000
27.482992,186640,16:55:36:548000
27.486822,187540,16:55:37:448000
27.490639,188440,16:55:38:348000
0.0,0,16:52:29:908000
27.501808,189340,16:55:39:248000
27.48341,190240,16:55:40:148000
27.398958,191140,16:55:41:048000
0.0,0,16:52:29:908000
27.42119,192040,16:55:41:948000
27.46179,192940,16:55:42:848000
27.50242,193840,16:55:43:748000
27.539326,194740,16:55:44:648000
27.576292,195640,16:55:45:548000
27.591158,196540,16:55:46:448000
27.61339,197440,16:55:47:348000
0.0,0,16:52:29:908000
27.609842,198340,16:55:48:248000
27.621016,199240,16:55:49:148000
27.639582,200140,16:55:50:048000
0.0,0,16:52:29:908000
27.643394,201040,16:55:50:948000
27.661945,201940,16:55:51:848000
27.684175,202840,16:55:52:748000
27.684288,203740,16:55:53:648000
27.695494,204640,16:55:54:548000
27.695646,205540,16:55:55:448000
27.699482,206440,16:55:56:348000
0.0,0,16:52:29:908000
27.71433,207340,16:55:57:248000
27.692392,208240,16:55:58:148000
27.699919,209140,16:55:59:048000
0.0,0,16:52:29:908000
