GPIO,State,Tick,Diff,Time
8,0,3156718408,227321,09:16:11:093727
8,1,3160878958,4160550,09:16:15:255359
8,0,3160916783,37825,09:16:15:292197
8,1,3160951034,34251,09:16:15:326855
8,0,3160989459,38425,09:16:15:365566
8,1,3161025339,35880,09:16:15:401226
8,0,3161059274,33935,09:16:15:434823
8,1,3161097669,38395,09:16:15:473513
8,0,3161136144,38475,09:16:15:512163
8,1,3161174619,38475,09:16:15:549896
8,0,3161209800,35181,09:16:15:585541
8,1,3161245514,35714,09:16:15:621161
8,0,3161283964,38450,09:16:15:659852
8,1,3161318179,34215,09:16:15:693456
8,0,3161356805,38626,09:16:15:732152
8,1,3161395370,38565,09:16:15:770806
8,0,3161433880,38510,09:16:15:809448
8,1,3161472500,38620,09:16:15:848109
8,0,3161509180,36680,09:16:15:884759
8,1,3161547806,38626,09:16:15:923427
8,0,3161582405,34599,09:16:15:958252
8,1,3161621085,38680,09:16:15:996953
8,0,3161658840,37755,09:16:16:034589
8,1,3161695706,36866,09:16:16:071243
8,0,3161733581,37875,09:16:16:109230
8,1,3161769886,36305,09:16:16:146009
8,0,3161804231,34345,09:16:16:180036
8,1,3161841551,37320,09:16:16:217103
8,0,3161878881,37330,09:16:16:254676
8,1,3161917421,38540,09:16:16:293621
8,0,3161951341,33920,09:16:16:327487
8,1,3161987216,35875,09:16:16:363396
8,0,3162025807,38591,09:16:16:402033
8,1,3162064351,38544,09:16:16:439634
8,0,3162102871,38520,09:16:16:478257
8,1,3162141412,38541,09:16:16:516881
8,0,3162175907,34495,09:16:16:551664
8,1,3162214122,38215,09:16:16:590325
8,0,3162252252,38130,09:16:16:627938
8,1,3162287842,35590,09:16:16:663560
8,0,3162324897,37055,09:16:16:700181
8,1,3162359082,34185,09:16:16:734794
8,0,3162395803,36721,09:16:16:771442
8,1,3162433607,37804,09:16:16:809077
8,0,3162471217,37610,09:16:16:846687
8,1,3162508093,36876,09:16:16:883319
8,0,3162546808,38715,09:16:16:922929
8,1,3162585708,38900,09:16:16:961577
