GPIO,State,Tick,Diff,Time
8,1,2749829158,279711,09:09:24:209173
8,0,2750056479,227321,09:09:24:437363
8,1,2754218184,4161705,09:09:28:599039
8,0,2754256549,38365,09:09:28:637460
8,1,2754295099,38550,09:09:28:675971
8,0,2754329040,33941,09:09:28:709396
8,1,2754365295,36255,09:09:28:745857
8,0,2754402470,37175,09:09:28:782496
8,1,2754439080,36610,09:09:28:819206
8,0,2754473485,34405,09:09:28:853868
8,1,2754509090,35605,09:09:28:889539
8,0,2754546365,37275,09:09:28:927044
8,1,2754583305,36940,09:09:28:963484
8,0,2754622870,39565,09:09:29:003214
8,1,2754658215,35345,09:09:29:038894
8,0,2754696285,38070,09:09:29:076665
8,1,2754735070,38785,09:09:29:115132
8,0,2754773056,37986,09:09:29:153601
8,1,2754811491,38435,09:09:29:192304
8,0,2754847271,35780,09:09:29:228011
8,1,2754885696,38425,09:09:29:265664
8,0,2754921787,36091,09:09:29:302440
8,1,2754960301,38514,09:09:29:340876
8,0,2754997116,36815,09:09:29:377354
21,1,2754999741,184310,09:09:29:380468
8,1,2755035711,38595,09:09:29:416147
8,0,2755074341,38630,09:09:29:454858
8,1,2755112831,38490,09:09:29:493516
21,0,2755122871,123130,09:09:29:503649
8,0,2755147612,34781,09:09:29:527948
8,1,2755186237,38625,09:09:29:566399
8,0,2755224892,38655,09:09:29:605118
21,1,2755225312,102441,09:09:29:606390
8,1,2755262987,38095,09:09:29:643019
8,0,2755302077,39090,09:09:29:682706
21,0,2755321407,96095,09:09:29:702177
8,1,2755339802,37725,09:09:29:720624
8,0,2755376652,36850,09:09:29:757271
8,1,2755415182,38530,09:09:29:796043
21,1,2755415487,94080,09:09:29:796159
8,0,2755453868,38686,09:09:29:833837
8,1,2755493282,39414,09:09:29:873622
21,0,2755499297,83810,09:09:29:879955
8,0,2755529528,36246,09:09:29:909554
8,1,2755568238,38710,09:09:29:948221
21,1,2755585658,86361,09:09:29:965655
8,0,2755604783,36545,09:09:29:985150
8,1,2755640148,35365,09:09:30:020747
21,0,2755674583,88925,09:09:30:055400
8,0,2755675058,34910,09:09:30:055510
8,1,2755710723,35665,09:09:30:091133
8,0,2755749068,38345,09:09:30:129796
21,1,2755773643,99060,09:09:30:154310
8,1,2755787673,38605,09:09:30:167706
8,0,2755823278,35605,09:09:30:203401
8,1,2755861963,38685,09:09:30:242053
21,0,2755868493,94850,09:09:30:248377
8,0,2755897864,35901,09:09:30:277911
8,1,2755936449,38585,09:09:30:316609
21,1,2755965374,96881,09:09:30:346187
8,0,2755973629,37180,09:09:30:353514
8,1,2756011604,37975,09:09:30:392198
8,0,2756046999,35395,09:09:30:427829
21,0,2756063304,97930,09:09:30:443261
8,1,2756085719,38720,09:09:30:465721
8,0,2756123694,37975,09:09:30:504545
8,1,2756162494,38800,09:09:30:543235
21,1,2756165815,102511,09:09:30:546532
8,0,2756196709,34215,09:09:30:577109
8,1,2756233374,36665,09:09:30:613716
21,0,2756263649,97834,09:09:30:644300
8,0,2756273550,40176,09:09:30:653650
8,1,2756308804,35254,09:09:30:689324
8,0,2756343815,35011,09:09:30:723951
21,1,2756352490,88841,09:09:30:733304
8,1,2756377825,34010,09:09:30:757784
8,0,2756414290,36465,09:09:30:794504
21,0,2756439245,86755,09:09:30:820036
