GPIO,State,Tick,Diff,Time
21,1,1853801992,42790,17:21:42:456822
21,0,1853841477,39485,17:21:42:496678
21,1,1853883443,41966,17:21:42:538409
21,0,1853924857,41414,17:21:42:580135
21,1,1853967587,42730,17:21:42:622875
21,0,1854006838,39251,17:21:42:661607
21,1,1854047863,41025,17:21:42:702339
21,0,1854088958,41095,17:21:42:744053
21,1,1854132753,43795,17:21:42:787753
21,0,1854172848,40095,17:21:42:827516
21,1,1854215293,42445,17:21:42:870218
21,0,1854257338,42045,17:21:42:911926
21,1,1854301203,43865,17:21:42:955643
21,0,1854342318,41115,17:21:42:997046
21,1,1854382838,40520,17:21:43:037751
21,0,1854423099,40261,17:21:43:078443
21,1,1854466394,43295,17:21:43:121150
21,0,1854506419,40025,17:21:43:161830
21,1,1854547794,41375,17:21:43:202535
21,0,1854589229,41435,17:21:43:244257
21,1,1854633559,44330,17:21:43:289001
21,0,1854675129,41570,17:21:43:329673
21,1,1854720349,45220,17:21:43:375593
21,0,1854764740,44391,17:21:43:419288
21,1,1854811300,46560,17:21:43:466017
21,0,1854855435,44135,17:21:43:510789
21,1,1854901360,45925,17:21:43:556548
21,0,1854947080,45720,17:21:43:602301
8,0,1854955540,278381,17:21:43:610655
21,1,1854995150,48070,17:21:43:650297
21,0,1855038230,43080,17:21:43:693049
21,1,1855083685,45455,17:21:43:738774
21,0,1855127511,43826,17:21:43:782497
21,1,1855173005,45494,17:21:43:828220
21,0,1855214736,41731,17:21:43:869900
8,1,1855235251,279711,17:21:43:890379
21,1,1855259236,44500,17:21:43:913891
21,0,1855302706,43470,17:21:43:957596
21,1,1855345606,42900,17:21:44:000346
21,0,1855386331,40725,17:21:44:041009
21,1,1855429601,43270,17:21:44:084777
8,0,1855462571,227320,17:21:44:117404
21,0,1855472051,42450,17:21:44:126791
21,1,1855516966,44915,17:21:44:171539
21,0,1855559531,42565,17:21:44:214350
21,1,1855604582,45051,17:21:44:259110
21,0,1855647712,43130,17:21:44:302842
21,1,1855691122,43410,17:21:44:346564
21,0,1855731957,40835,17:21:44:387270
21,1,1855776032,44075,17:21:44:430960
21,0,1855820592,44560,17:21:44:475668
21,1,1855869393,48801,17:21:44:524443
21,0,1855913007,43614,17:21:44:568230
21,1,1855958452,45445,17:21:44:612997
21,0,1856002733,44281,17:21:44:657694
21,1,1856047128,44395,17:21:44:702445
21,0,1856088203,41075,17:21:44:743181
21,1,1856131758,43555,17:21:44:786930
21,0,1856174123,42365,17:21:44:829620
21,1,1856218188,44065,17:21:44:873329
21,0,1856260378,42190,17:21:44:915044
