GPIO,State,Tick,Diff,Time
21,1,3846280581,55410,11:21:10:451607
21,0,3846331406,50825,11:21:10:502692
21,1,3846383661,52255,11:21:10:554605
21,0,3846435306,51645,11:21:10:606705
16,1,3846490036,199985,11:21:10:660834
21,1,3846490076,54770,11:21:10:660962
21,0,3846540576,50500,11:21:10:711552
21,1,3846592577,52001,11:21:10:763051
21,0,3846643627,51050,11:21:10:814937
16,0,3846690022,199986,11:21:10:860818
21,1,3846698327,54700,11:21:10:869315
21,0,3846748582,50255,11:21:10:919267
21,1,3846799927,51345,11:21:10:971135
21,0,3846850582,50655,11:21:11:021210
16,1,3846890008,199986,11:21:11:061045
21,1,3846904237,53655,11:21:11:075509
21,0,3846954258,50021,11:21:11:125241
21,1,3847005838,51580,11:21:11:177039
21,0,3847056673,50835,11:21:11:227940
16,0,3847089998,199990,11:21:11:260526
21,1,3847110983,54310,11:21:11:282224
21,0,3847161233,50250,11:21:11:332205
21,1,3847213268,52035,11:21:11:384721
21,0,3847264548,51280,11:21:11:435197
16,1,3847289983,199985,11:21:11:460608
21,1,3847318788,54240,11:21:11:489822
21,0,3847368819,50031,11:21:11:540205
21,1,3847419979,51160,11:21:11:590824
21,0,3847470359,50380,11:21:11:641751
16,0,3847489969,199986,11:21:11:661293
21,1,3847523724,53365,11:21:11:694937
21,0,3847573064,49340,11:21:11:743697
21,1,3847623554,50490,11:21:11:794480
21,0,3847672854,49300,11:21:11:844099
16,1,3847689954,199985,11:21:11:860706
21,1,3847725780,52926,11:21:11:896450
21,0,3847774685,48905,11:21:11:945264
21,1,3847825010,50325,11:21:11:995848
21,0,3847874775,49765,11:21:12:045430
16,0,3847889945,199991,11:21:12:060876
21,1,3847927850,53075,11:21:12:099312
21,0,3847977190,49340,11:21:12:147899
21,1,3848027760,50570,11:21:12:198463
21,0,3848077420,49660,11:21:12:248328
16,1,3848089930,199985,11:21:12:260862
21,1,3848129920,52500,11:21:12:300444
21,0,3848178621,48701,11:21:12:349716
21,1,3848228611,49990,11:21:12:399823
21,0,3848278031,49420,11:21:12:448895
16,0,3848289916,199986,11:21:12:461287
21,1,3848331161,53130,11:21:12:502573
21,0,3848379686,48525,11:21:12:551072
21,1,3848430046,50360,11:21:12:601478
21,0,3848479681,49635,11:21:12:650611
16,1,3848489901,199985,11:21:12:660981
21,1,3848531976,52295,11:21:12:703284
21,0,3848579882,47906,11:21:12:750563
21,1,3848629382,49500,11:21:12:800033
21,0,3848677837,48455,11:21:12:849290
16,0,3848689887,199986,11:21:12:860767
21,1,3848729332,51495,11:21:12:900160
21,0,3848776357,47025,11:21:12:947477
21,1,3848824892,48535,11:21:12:995981
21,0,3848872797,47905,11:21:13:043517
16,1,3848889877,199990,11:21:13:061097
21,1,3848923287,50490,11:21:13:094343
21,0,3848970028,46741,11:21:13:140705
21,1,3849019028,49000,11:21:13:189901
21,0,3849068063,49035,11:21:13:239286
16,0,3849089863,199986,11:21:13:260846
21,1,3849120573,52510,11:21:13:291455
21,0,3849168813,48240,11:21:13:339832
21,1,3849217698,48885,11:21:13:388930
21,0,3849264818,47120,11:21:13:435305
16,1,3849289848,199985,11:21:13:460652
21,1,3849314718,49900,11:21:13:485900
21,0,3849361074,46356,11:21:13:531991
21,1,3849407864,46790,11:21:13:578335
21,0,3849453044,45180,11:21:13:624138
16,0,3849489834,199986,11:21:13:660409
21,1,3849501689,48645,11:21:13:672763
21,0,3849547274,45585,11:21:13:717994
21,1,3849593604,46330,11:21:13:764365
21,0,3849638539,44935,11:21:13:809673
21,1,3849687199,48660,11:21:13:858185
16,1,3849689824,199990,11:21:13:860723
21,0,3849732414,45215,11:21:13:903153
21,1,3849778945,46531,11:21:13:949846
21,0,3849824700,45755,11:21:13:995786
21,1,3849873200,48500,11:21:14:043862
16,0,3849889810,199986,11:21:14:060954
21,0,3849917275,44075,11:21:14:087819
21,1,3849961480,44205,11:21:14:132727
21,0,3850004295,42815,11:21:14:175558
21,1,3850051145,46850,11:21:14:222283
16,1,3850089795,199985,11:21:14:260278
21,0,3850095000,43855,11:21:14:265526
21,1,3850140215,45215,11:21:14:311235
21,0,3850184276,44061,11:21:14:354994
21,1,3850232371,48095,11:21:14:402683
21,0,3850277721,45350,11:21:14:448411
16,0,3850289781,199986,11:21:14:460466
21,1,3850325126,47405,11:21:14:495722
21,0,3850372271,47145,11:21:14:542979
21,1,3850423127,50856,11:21:14:594421
21,0,3850469677,46550,11:21:14:641068
16,1,3850489766,199985,11:21:14:660300
21,1,3850517241,47564,11:21:14:688492
21,0,3850563707,46466,11:21:14:734875
21,1,3850612992,49285,11:21:14:784284
21,0,3850658807,45815,11:21:14:830032
16,0,3850689757,199991,11:21:14:860356
21,1,3850705697,46890,11:21:14:876664
21,0,3850751512,45815,11:21:14:922157
21,1,3850800312,48800,11:21:14:970832
21,0,3850845762,45450,11:21:15:016624
16,1,3850889743,199986,11:21:15:060409
21,1,3850892872,47110,11:21:15:063515
21,0,3850939517,46645,11:21:15:110122
21,1,3850989098,49581,11:21:15:159676
21,0,3851034763,45665,11:21:15:206333
21,1,3851081679,46916,11:21:15:252923
16,0,3851089728,199985,11:21:15:261032
21,0,3851126758,45079,11:21:15:297632
21,1,3851175163,48405,11:21:15:346208
