temp_buffers,times_ms_buffers,Time
18.34885,544,10:52:35:287000
18.699886,1444,10:52:36:187000
18.96658,2344,10:52:37:087000
0.0,0,10:52:34:743000
19.122513,3244,10:52:37:987000
18.214966,4144,10:52:38:887000
18.46164,5044,10:52:39:787000
0.0,0,10:52:34:743000
19.190868,5944,10:52:40:687000
19.620789,6844,10:52:41:587000
19.012794,7744,10:52:42:487000
19.497597,8644,10:52:43:387000
19.444828,9544,10:52:44:287000
18.7142,10444,10:52:45:187000
18.974236,11344,10:52:46:087000
0.0,0,10:52:34:743000
18.452122,12244,10:52:46:987000
19.352772,13144,10:52:47:887000
19.196035,14044,10:52:48:787000
0.0,0,10:52:34:743000
19.041594,14944,10:52:49:687000
18.736832,15844,10:52:50:587000
18.600002,16744,10:52:51:487000
18.801403,17644,10:52:52:387000
19.534458,18544,10:52:53:287000
19.039675,19444,10:52:54:187000
19.0917,20344,10:52:55:087000
0.0,0,10:52:34:743000
20.123928,21244,10:52:55:987000
19.467747,22144,10:52:56:887000
19.151287,23044,10:52:57:787000
0.0,0,10:52:34:743000
18.317373,23944,10:52:58:687000
18.733643,24844,10:52:59:587000
19.279163,25744,10:53:00:487000
19.980536,26644,10:53:01:387000
18.948624,27544,10:53:02:287000
19.650703,28444,10:53:03:187000
18.905972,29344,10:53:04:087000
0.0,0,10:52:34:743000
19.754889,30244,10:53:04:987000
18.234444,31144,10:53:05:887000
18.851873,32044,10:53:06:787000
0.0,0,10:52:34:743000
19.217617,32944,10:53:07:687000
19.510544,33844,10:53:08:587000
19.143034,34744,10:53:09:487000
18.974768,35644,10:53:10:387000
18.51799,36544,10:53:11:287000
19.344967,37444,10:53:12:187000
19.619549,38344,10:53:13:087000
0.0,0,10:52:34:743000
19.297443,39244,10:53:13:987000
18.364105,40144,10:53:14:887000
18.639507,41044,10:53:15:787000
0.0,0,10:52:34:743000
18.929932,41944,10:53:16:687000
19.649305,42844,10:53:17:587000
19.443726,43744,10:53:18:487000
19.343414,44644,10:53:19:387000
19.245274,45544,10:53:20:287000
19.731642,46444,10:53:21:187000
19.259968,47344,10:53:22:087000
0.0,0,10:52:34:743000
18.480297,48244,10:53:22:987000
19.08521,49144,10:53:23:887000
19.327126,50044,10:53:24:787000
0.0,0,10:52:34:743000
20.135878,50944,10:53:25:687000
19.343859,51844,10:53:26:587000
18.949118,52744,10:53:27:487000
18.624508,53644,10:53:28:387000
19.346195,54544,10:53:29:287000
18.285429,55444,10:53:30:187000
19.53991,56344,10:53:31:087000
0.0,0,10:52:34:743000
20.151148,57244,10:53:31:987000
19.632462,58144,10:53:32:887000
19.167027,59044,10:53:33:787000
0.0,0,10:52:34:743000
