temp_buffers,times_ms_buffers,Time
20.782457,476,10:52:35:219000
21.350784,1376,10:52:36:119000
21.114458,2276,10:52:37:019000
0.0,0,10:52:34:743000
21.154795,3176,10:52:37:919000
21.334244,4076,10:52:38:819000
21.416594,4976,10:52:39:719000
0.0,0,10:52:34:743000
21.572008,5876,10:52:40:619000
20.94908,6776,10:52:41:519000
22.017494,7676,10:52:42:419000
21.603437,8576,10:52:43:319000
21.13175,9476,10:52:44:219000
20.474566,10376,10:52:45:119000
22.251583,11276,10:52:46:019000
0.0,0,10:52:34:743000
21.215845,12176,10:52:46:919000
21.607216,13076,10:52:47:819000
21.345327,13976,10:52:48:719000
0.0,0,10:52:34:743000
20.993729,14876,10:52:49:619000
21.173967,15776,10:52:50:519000
21.781706,16676,10:52:51:419000
21.201107,17576,10:52:52:319000
21.529558,18476,10:52:53:219000
21.665142,19376,10:52:54:119000
21.267776,20276,10:52:55:019000
0.0,0,10:52:34:743000
21.713387,21176,10:52:55:919000
21.294258,22076,10:52:56:819000
21.742537,22976,10:52:57:719000
0.0,0,10:52:34:743000
22.384901,23876,10:52:58:619000
21.899311,24776,10:52:59:519000
21.50858,25676,10:53:00:419000
22.081608,26576,10:53:01:319000
22.119526,27476,10:53:02:219000
22.119286,28376,10:53:03:119000
22.080976,29276,10:53:04:019000
0.0,0,10:52:34:743000
22.071587,30176,10:53:04:919000
20.823711,31076,10:53:05:819000
20.72494,31976,10:53:06:719000
0.0,0,10:52:34:743000
22.165104,32876,10:53:07:619000
21.355028,33776,10:53:08:519000
21.899935,34676,10:53:09:419000
21.83635,35576,10:53:10:319000
21.225872,36476,10:53:11:219000
22.107231,37376,10:53:12:119000
22.404858,38276,10:53:13:019000
0.0,0,10:52:34:743000
22.063856,39176,10:53:13:919000
22.464283,40076,10:53:14:819000
22.078373,40976,10:53:15:719000
0.0,0,10:52:34:743000
21.972244,41876,10:53:16:619000
22.047993,42776,10:53:17:519000
22.411055,43676,10:53:18:419000
21.686255,44576,10:53:19:319000
21.486061,45476,10:53:20:219000
20.249393,46376,10:53:21:119000
22.203358,47276,10:53:22:019000
0.0,0,10:52:34:743000
22.50942,48176,10:53:22:919000
22.79194,49076,10:53:23:819000
23.226467,49976,10:53:24:719000
0.0,0,10:52:34:743000
23.05724,50876,10:53:25:619000
21.874336,51776,10:53:26:519000
21.972843,52676,10:53:27:419000
22.582302,53576,10:53:28:319000
22.04222,54476,10:53:29:219000
22.331196,55376,10:53:30:119000
22.326004,56276,10:53:31:019000
0.0,0,10:52:34:743000
22.39552,57176,10:53:31:919000
21.218191,58076,10:53:32:819000
22.133411,58976,10:53:33:719000
0.0,0,10:52:34:743000
