temp_buffers,times_ms_buffers,Time
24.925066,408,15:56:05:924000
24.976843,1308,15:56:06:824000
25.01026,2208,15:56:07:724000
0.0,0,15:56:05:516000
25.036152,3108,15:56:08:624000
25.080587,4008,15:56:09:524000
25.125008,4908,15:56:10:424000
0.0,0,15:56:05:516000
25.154612,5808,15:56:11:324000
25.191673,6708,15:56:12:224000
25.22875,7608,15:56:13:124000
25.273209,8508,15:56:14:024000
25.28806,9408,15:56:14:924000
25.32144,10308,15:56:15:824000
25.343801,11208,15:56:16:724000
0.0,0,15:56:05:516000
25.384388,12108,15:56:17:624000
25.41047,13008,15:56:18:524000
25.440166,13908,15:56:19:424000
0.0,0,15:56:05:516000
25.458834,14808,15:56:20:324000
25.49963,15708,15:56:21:224000
25.536535,16608,15:56:22:124000
25.55888,17508,15:56:23:024000
25.58862,18408,15:56:23:924000
25.610981,19308,15:56:24:824000
25.622288,20208,15:56:25:724000
0.0,0,15:56:05:516000
25.637306,21108,15:56:26:624000
25.652138,22008,15:56:27:524000
25.663502,22908,15:56:28:424000
0.0,0,15:56:05:516000
25.682165,23808,15:56:29:324000
25.689964,24708,15:56:30:224000
25.697474,25608,15:56:31:124000
25.704945,26508,15:56:32:024000
25.723766,27408,15:56:32:924000
25.735086,28308,15:56:33:824000
25.749958,29208,15:56:34:724000
0.0,0,15:56:05:516000
25.775978,30108,15:56:35:624000
25.794699,31008,15:56:36:524000
25.820723,31908,15:56:37:424000
0.0,0,15:56:05:516000
25.839386,32808,15:56:38:324000
25.865406,33708,15:56:39:224000
25.87677,34608,15:56:40:124000
25.895435,35508,15:56:41:024000
25.910551,36408,15:56:41:924000
25.92176,37308,15:56:42:824000
25.929386,38208,15:56:43:724000
0.0,0,15:56:05:516000
25.929672,39108,15:56:44:624000
25.922619,40008,15:56:45:524000
25.930244,40908,15:56:46:424000
0.0,0,15:56:05:516000
25.934189,41808,15:56:47:324000
25.945496,42708,15:56:48:224000
25.953312,43608,15:56:49:124000
25.953445,44508,15:56:50:024000
25.968428,45408,15:56:50:924000
25.990944,46308,15:56:51:824000
25.994926,47208,15:56:52:724000
0.0,0,15:56:05:516000
26.00625,48108,15:56:53:624000
26.0102,49008,15:56:54:524000
26.021503,49908,15:56:55:424000
0.0,0,15:56:05:516000
26.021824,50808,15:56:56:324000
26.029457,51708,15:56:57:224000
26.037233,52608,15:56:58:124000
26.055918,53508,15:56:59:024000
26.067259,54408,15:56:59:924000
26.085922,55308,15:57:00:824000
26.100906,56208,15:57:01:724000
0.0,0,15:56:05:516000
26.108706,57108,15:57:02:624000
26.10529,58008,15:57:03:524000
26.124012,58908,15:57:04:424000
0.0,0,15:56:05:516000
26.150032,59808,15:57:05:324000
26.172508,60708,15:57:06:224000
26.194887,61608,15:57:07:124000
26.21725,62508,15:57:08:024000
26.232235,63408,15:57:08:924000
26.254618,64308,15:57:09:824000
26.258564,65208,15:57:10:724000
0.0,0,15:56:05:516000
26.255304,66108,15:57:11:624000
26.281368,67008,15:57:12:524000
26.29282,67908,15:57:13:424000
0.0,0,15:56:05:516000
26.293106,68808,15:57:14:324000
26.304413,69708,15:57:15:224000
26.326908,70608,15:57:16:124000
26.34193,71508,15:57:17:024000
26.36429,72408,15:57:17:924000
26.37943,73308,15:57:18:824000
26.401794,74208,15:57:19:724000
0.0,0,15:56:05:516000
26.413097,75108,15:57:20:624000
26.424555,76008,15:57:21:524000
26.450596,76908,15:57:22:424000
0.0,0,15:56:05:516000
26.465622,77808,15:57:23:324000
26.466055,78708,15:57:24:224000
26.481195,79608,15:57:25:124000
26.477783,80508,15:57:26:024000
26.485577,81408,15:57:26:924000
26.489523,82308,15:57:27:824000
26.49721,83208,15:57:28:724000
0.0,0,15:56:05:516000
26.515984,84108,15:57:29:624000
26.52363,85008,15:57:30:524000
26.52407,85908,15:57:31:424000
0.0,0,15:56:05:516000
26.546429,86808,15:57:32:324000
26.55423,87708,15:57:33:224000
26.561852,88608,15:57:34:124000
26.576971,89508,15:57:35:024000
26.591974,90408,15:57:35:924000
26.592411,91308,15:57:36:824000
26.592701,92208,15:57:37:724000
0.0,0,15:56:05:516000
26.5821,93108,15:57:38:624000
26.582369,94008,15:57:39:524000
26.593994,94908,15:57:40:424000
0.0,0,15:56:05:516000
26.60883,95808,15:57:41:324000
26.60925,96708,15:57:42:224000
26.62072,97608,15:57:43:124000
26.62099,98508,15:57:44:024000
26.621428,99408,15:57:44:924000
26.625412,100308,15:57:45:824000
26.618492,101208,15:57:46:724000
0.0,0,15:56:05:516000
26.615196,102108,15:57:47:624000
26.608143,103008,15:57:48:524000
26.615944,103908,15:57:49:424000
0.0,0,15:56:05:516000
26.634739,104808,15:57:50:324000
26.623987,105708,15:57:51:224000
26.628237,106608,15:57:52:124000
26.643219,107508,15:57:53:024000
26.63617,108408,15:57:53:924000
26.629229,109308,15:57:54:824000
26.614952,110208,15:57:55:724000
0.0,0,15:56:05:516000
26.593273,111108,15:57:56:624000
26.582523,112008,15:57:57:524000
26.586643,112908,15:57:58:424000
0.0,0,15:56:05:516000
26.605438,113808,15:57:59:324000
26.631632,114708,15:58:00:224000
26.64677,115608,15:58:01:124000
26.654432,116508,15:58:02:024000
26.669703,117408,15:58:02:924000
26.688385,118308,15:58:03:824000
26.699842,119208,15:58:04:724000
0.0,0,15:56:05:516000
26.700264,120108,15:58:05:624000
26.707905,121008,15:58:06:524000
26.708328,121908,15:58:07:424000
0.0,0,15:56:05:516000
26.719805,122808,15:58:08:324000
26.727732,123708,15:58:09:224000
26.72434,124608,15:58:10:124000
26.735643,125508,15:58:11:024000
26.728878,126408,15:58:11:924000
26.732826,127308,15:58:12:824000
26.733246,128208,15:58:13:724000
0.0,0,15:56:05:516000
26.748402,129108,15:58:14:624000
26.74882,130008,15:58:15:524000
26.7603,130908,15:58:16:424000
0.0,0,15:56:05:516000
26.768055,131808,15:58:17:324000
26.768513,132708,15:58:18:224000
26.761423,133608,15:58:19:124000
26.761997,134508,15:58:20:024000
26.773453,135408,15:58:20:924000
26.807003,136308,15:58:21:824000
26.847897,137208,15:58:22:724000
0.0,0,15:56:05:516000
26.899845,138108,15:58:23:624000
26.940737,139008,15:58:24:524000
26.989008,139908,15:58:25:424000
0.0,0,15:56:05:516000
26.989426,140808,15:58:26:324000
26.982334,141708,15:58:27:224000
26.971851,142608,15:58:28:124000
26.953873,143508,15:58:29:024000
26.924881,144408,15:58:29:924000
26.925297,145308,15:58:30:824000
26.918375,146208,15:58:31:724000
0.0,0,15:56:05:516000
26.937042,147108,15:58:32:624000
26.963387,148008,15:58:33:524000
26.978521,148908,15:58:34:424000
0.0,0,15:56:05:516000
26.99,149808,15:58:35:324000
26.98304,150708,15:58:36:224000
26.976126,151608,15:58:37:124000
26.965504,152508,15:58:38:024000
26.951225,153408,15:58:38:924000
26.951645,154308,15:58:39:824000
26.915424,155208,15:58:40:724000
0.0,0,15:56:05:516000
26.897293,156108,15:58:41:624000
26.88683,157008,15:58:42:524000
26.872396,157908,15:58:43:424000
0.0,0,15:56:05:516000
26.850876,158808,15:58:44:324000
26.836601,159708,15:58:45:224000
26.8223,160608,15:58:46:124000
26.7933,161508,15:58:47:024000
26.779007,162408,15:58:47:924000
26.775883,163308,15:58:48:824000
26.772621,164208,15:58:49:724000
0.0,0,15:56:05:516000
26.747305,165108,15:58:50:624000
26.751404,166008,15:58:51:524000
26.748314,166908,15:58:52:424000
0.0,0,15:56:05:516000
26.733866,167808,15:58:53:324000
26.727081,168708,15:58:54:224000
26.70912,169608,15:58:55:124000
26.702185,170508,15:58:56:024000
26.710072,171408,15:58:56:924000
26.739948,172308,15:58:57:824000
26.755085,173208,15:58:58:724000
0.0,0,15:56:05:516000
26.740805,174108,15:58:59:624000
26.72662,175008,15:59:00:524000
26.708818,175908,15:59:01:424000
0.0,0,15:56:05:516000
26.709084,176808,15:59:02:324000
26.694958,177708,15:59:03:224000
26.691717,178608,15:59:04:124000
26.681099,179508,15:59:05:024000
26.659462,180408,15:59:05:924000
26.66724,181308,15:59:06:824000
26.645716,182208,15:59:07:724000
0.0,0,15:56:05:516000
26.635098,183108,15:59:08:624000
26.646729,184008,15:59:09:524000
26.650827,184908,15:59:10:424000
0.0,0,15:56:05:516000
26.654945,185808,15:59:11:324000
26.651669,186708,15:59:12:224000
26.630163,187608,15:59:13:124000
26.64162,188508,15:59:14:024000
26.649551,189408,15:59:14:924000
26.646292,190308,15:59:15:824000
26.665127,191208,15:59:16:724000
0.0,0,15:56:05:516000
26.661983,192108,15:59:17:624000
26.66242,193008,15:59:18:524000
