temp_buffers,times_ms_buffers,Time
23.136978,0,14:26:42:102000
23.137434,900,14:26:43:002000
23.13789,1800,14:26:43:902000
0.0,0,14:26:42:102000
23.138344,2700,14:26:44:802000
23.138798,3600,14:26:45:702000
23.139254,4500,14:26:46:602000
0.0,0,14:26:42:102000
23.13986,5400,14:26:47:502000
23.140316,6300,14:26:48:402000
23.14077,7200,14:26:49:302000
23.141224,8100,14:26:50:202000
23.14168,9000,14:26:51:102000
23.142134,9900,14:26:52:002000
23.14274,10800,14:26:52:902000
0.0,0,14:26:42:102000
23.143044,11700,14:26:53:802000
23.143648,12600,14:26:54:702000
23.144104,13500,14:26:55:602000
0.0,0,14:26:42:102000
23.14456,14400,14:26:56:502000
23.144861,15300,14:26:57:402000
23.14547,16200,14:26:58:302000
23.145922,17100,14:26:59:202000
23.14638,18000,14:27:00:102000
23.146832,18900,14:27:01:002000
23.147287,19800,14:27:01:902000
0.0,0,14:26:42:102000
23.147741,20700,14:27:02:802000
23.148348,21600,14:27:03:702000
23.148651,22500,14:27:04:602000
0.0,0,14:26:42:102000
23.149258,23400,14:27:05:502000
23.149714,24300,14:27:06:402000
23.150167,25200,14:27:07:302000
23.150623,26100,14:27:08:202000
23.151077,27000,14:27:09:102000
23.151684,27900,14:27:10:002000
23.152138,28800,14:27:10:902000
0.0,0,14:26:42:102000
23.152594,29700,14:27:11:802000
23.153048,30600,14:27:12:702000
23.153503,31500,14:27:13:602000
0.0,0,14:26:42:102000
23.153957,32400,14:27:14:502000
23.154411,33300,14:27:15:402000
23.15502,34200,14:27:16:302000
23.155474,35100,14:27:17:202000
23.15593,36000,14:27:18:102000
23.156384,36900,14:27:19:002000
23.15699,37800,14:27:19:902000
0.0,0,14:26:42:102000
23.157444,38700,14:27:20:802000
23.1579,39600,14:27:21:702000
23.158354,40500,14:27:22:602000
0.0,0,14:26:42:102000
23.15896,41400,14:27:23:502000
23.159412,42300,14:27:24:402000
23.15987,43200,14:27:25:302000
23.160477,44100,14:27:26:202000
23.16093,45000,14:27:27:102000
23.161386,45900,14:27:28:002000
23.161839,46800,14:27:28:902000
0.0,0,14:26:42:102000
23.162447,47700,14:27:29:802000
23.1629,48600,14:27:30:702000
23.163357,49500,14:27:31:602000
0.0,0,14:26:42:102000
23.16381,50400,14:27:32:502000
23.164415,51300,14:27:33:402000
23.164873,52200,14:27:34:302000
23.165478,53100,14:27:35:202000
23.165934,54000,14:27:36:102000
23.166388,54900,14:27:37:002000
23.166842,55800,14:27:37:902000
0.0,0,14:26:42:102000
23.167297,56700,14:27:38:802000
23.167904,57600,14:27:39:702000
23.168358,58500,14:27:40:602000
0.0,0,14:26:42:102000
