temp_buffers,times_ms_buffers,Time
22.064186,0,14:26:42:103000
22.061108,900,14:26:43:003000
22.05964,1800,14:26:43:903000
0.0,0,14:26:42:103000
22.061401,2700,14:26:44:803000
22.065506,3600,14:26:45:703000
22.061693,4500,14:26:46:603000
0.0,0,14:26:42:103000
22.06404,5400,14:26:47:503000
22.06316,6300,14:26:48:403000
22.05407,7200,14:26:49:303000
22.052313,8100,14:26:50:203000
22.059933,9000,14:26:51:103000
22.071222,9900,14:26:52:003000
22.063747,10800,14:26:52:903000
0.0,0,14:26:42:103000
22.063599,11700,14:26:53:803000
22.072395,12600,14:26:54:703000
22.070637,13500,14:26:55:603000
0.0,0,14:26:42:103000
22.075327,14400,14:26:56:503000
22.074009,15300,14:26:57:403000
22.068878,16200,14:26:58:303000
22.081192,17100,14:26:59:203000
22.07093,18000,14:27:00:103000
22.06712,18900,14:27:01:003000
22.08515,19800,14:27:01:903000
0.0,0,14:26:42:103000
22.080019,20700,14:27:02:803000
22.086323,21600,14:27:03:703000
22.07474,22500,14:27:04:603000
0.0,0,14:26:42:103000
22.074156,23400,14:27:05:503000
22.074009,24300,14:27:06:403000
22.072542,25200,14:27:07:303000
22.066677,26100,14:27:08:203000
22.074009,27000,14:27:09:103000
22.074888,27900,14:27:10:003000
22.088081,28800,14:27:10:903000
0.0,0,14:26:42:103000
22.083685,29700,14:27:11:803000
22.078112,30600,14:27:12:703000
22.067997,31500,14:27:13:603000
0.0,0,14:26:42:103000
22.091309,32400,14:27:14:503000
22.074009,33300,14:27:15:403000
22.082216,34200,14:27:16:303000
22.07049,35100,14:27:17:203000
22.083977,36000,14:27:18:103000
22.08647,36900,14:27:19:003000
22.08295,37800,14:27:19:903000
0.0,0,14:26:42:103000
22.081486,38700,14:27:20:803000
22.085297,39600,14:27:21:703000
22.081339,40500,14:27:22:603000
0.0,0,14:26:42:103000
22.07694,41400,14:27:23:503000
22.075768,42300,14:27:24:403000
22.08691,43200,14:27:25:303000
22.082071,44100,14:27:26:203000
22.08251,45000,14:27:27:103000
22.086761,45900,14:27:28:003000
22.09336,46800,14:27:28:903000
0.0,0,14:26:42:103000
22.091894,47700,14:27:29:803000
22.092335,48600,14:27:30:703000
22.104061,49500,14:27:31:603000
0.0,0,14:26:42:103000
22.093067,50400,14:27:32:503000
22.089987,51300,14:27:33:403000
22.096437,52200,14:27:34:303000
22.09776,53100,14:27:35:203000
22.091454,54000,14:27:36:103000
22.102303,54900,14:27:37:003000
22.084858,55800,14:27:37:903000
0.0,0,14:26:42:103000
22.099371,56700,14:27:38:803000
22.093798,57600,14:27:39:703000
22.094826,58500,14:27:40:603000
0.0,0,14:26:42:103000
