GPIO,State,Tick,Diff,Time
21,1,990326157,35385,17:07:18:962554
21,0,990359002,32845,17:07:18:995260
21,1,990392997,33995,17:07:19:029931
21,0,990426827,33830,17:07:19:063630
21,1,990462867,36040,17:07:19:099295
21,0,990495097,32230,17:07:19:132030
21,1,990527687,32590,17:07:19:163751
21,0,990559492,31805,17:07:19:196444
21,1,990593707,34215,17:07:19:230146
21,0,990626187,32480,17:07:19:262845
21,1,990660232,34045,17:07:19:296544
21,0,990693683,33451,17:07:19:330254
21,1,990728203,34520,17:07:19:364927
21,0,990760573,32370,17:07:19:397612
21,1,990794948,34375,17:07:19:431298
21,0,990828238,33290,17:07:19:464971
21,1,990862833,34595,17:07:19:499423
21,0,990894763,31930,17:07:19:531833
21,1,990927964,33201,17:07:19:564197
21,0,990959388,31424,17:07:19:595593
8,0,990968453,278375,17:07:19:604732
21,1,990993168,33780,17:07:19:630045
21,0,991025358,32190,17:07:19:662474
21,1,991058678,33320,17:07:19:695887
21,0,991091169,32491,17:07:19:728310
21,1,991125804,34635,17:07:19:762707
21,0,991158909,33105,17:07:19:795122
21,1,991192684,33775,17:07:19:829495
21,0,991225284,32600,17:07:19:861908
8,1,991248164,279711,17:07:19:885242
21,1,991259659,34375,17:07:19:896425
21,0,991292449,32790,17:07:19:928808
21,1,991326309,33860,17:07:19:963272
21,0,991358684,32375,17:07:19:995920
21,1,991392979,34295,17:07:20:029551
21,0,991426039,33060,17:07:20:063167
21,1,991460964,34925,17:07:20:097815
8,0,991475485,227321,17:07:20:112261
21,0,991494380,33416,17:07:20:130760
21,1,991530080,35700,17:07:20:166387
21,0,991563635,33555,17:07:20:200059
21,1,991598940,35305,17:07:20:235692
21,0,991633010,34070,17:07:20:269311
21,1,991668330,35320,17:07:20:305007
21,0,991702270,33940,17:07:20:338654
21,1,991738640,36370,17:07:20:375380
21,0,991774500,35860,17:07:20:411042
21,1,991811475,36975,17:07:20:448260
21,0,991844780,33305,17:07:20:481486
21,1,991879496,34716,17:07:20:516628
21,0,991912706,33210,17:07:20:549804
21,1,991948351,35645,17:07:20:585355
21,0,991981291,32940,17:07:20:618010
21,1,992016032,34741,17:07:20:652617
21,0,992049962,33930,17:07:20:687246
21,1,992085962,36000,17:07:20:722858
21,0,992119621,33659,17:07:20:756426
21,1,992154571,34950,17:07:20:791037
21,0,992189781,35210,17:07:20:826625
21,1,992227531,37750,17:07:20:864267
21,0,992263312,35781,17:07:20:899883
21,1,992299917,36605,17:07:20:936526
21,0,992335322,35405,17:07:20:972150
21,1,992373442,38120,17:07:21:010799
21,0,992409847,36405,17:07:21:046398
21,1,992446927,37080,17:07:21:084070
