GPIO,State,Tick,Diff,Time
8,0,2732788572,278366,18:02:24:189392
8,1,2733068273,279701,18:02:24:469508
8,0,2733295578,227305,18:02:24:696846
8,1,2737459469,4163891,18:02:28:860550
8,0,2737476619,17150,18:02:28:877758
8,1,2737494479,17860,18:02:28:895037
8,0,2737514724,20245,18:02:28:915311
8,1,2737535814,21090,18:02:28:936604
8,0,2737556829,21015,18:02:28:957941
8,1,2737577959,21130,18:02:28:978261
8,0,2737595229,17270,18:02:28:996518
8,1,2737616210,20981,18:02:29:016808
8,0,2737636659,20449,18:02:29:037094
8,1,2737657644,20985,18:02:29:058428
8,0,2737678399,20755,18:02:29:079722
8,1,2737699339,20940,18:02:29:100020
8,0,2737720004,20665,18:02:29:121306
8,1,2737740999,20995,18:02:29:141584
8,0,2737761305,20306,18:02:29:162049
8,1,2737782275,20970,18:02:29:183586
8,0,2737802820,20545,18:02:29:203996
8,1,2737823695,20875,18:02:29:224430
8,0,2737844695,21000,18:02:29:245869
8,1,2737864890,20195,18:02:29:266268
8,0,2737885965,21075,18:02:29:286536
8,1,2737904145,18180,18:02:29:304770
8,0,2737925150,21005,18:02:29:326049
8,1,2737945830,20680,18:02:29:346351
8,0,2737966865,21035,18:02:29:367662
8,1,2737987845,20980,18:02:29:388941
8,0,2738008860,21015,18:02:29:410213
8,1,2738029510,20650,18:02:29:430468
8,0,2738050415,20905,18:02:29:450888
8,1,2738071310,20895,18:02:29:472196
8,0,2738090295,18985,18:02:29:491446
8,1,2738111340,21045,18:02:29:512726
8,0,2738129270,17930,18:02:29:529964
8,1,2738151150,21880,18:02:29:552241
8,0,2738170331,19181,18:02:29:570710
8,1,2738187356,17025,18:02:29:588073
8,0,2738208341,20985,18:02:29:609501
8,1,2738229336,20995,18:02:29:629921
8,0,2738247611,18275,18:02:29:648377
8,1,2738266666,19055,18:02:29:667671
8,0,2738286731,20065,18:02:29:687937
8,1,2738307686,20955,18:02:29:708198
8,0,2738328736,21050,18:02:29:729470
8,1,2738347636,18900,18:02:29:748719
8,0,2738368626,20990,18:02:29:769188
8,1,2738387171,18545,18:02:29:787557
8,0,2738408192,21021,18:02:29:808993
8,1,2738429206,21014,18:02:29:830417
8,0,2738449251,20045,18:02:29:849817
8,1,2738467476,18225,18:02:29:868176
8,0,2738488441,20965,18:02:29:889790
8,1,2738509611,21170,18:02:29:911152
8,0,2738528836,19225,18:02:29:929326
8,1,2738548636,19800,18:02:29:949536
8,0,2738569627,20991,18:02:29:970811
8,1,2738587332,17705,18:02:29:987937
8,0,2738608322,20990,18:02:30:009073
8,1,2738628802,20480,18:02:30:029226
8,0,2738646157,17355,18:02:30:047407
8,1,2738663002,16845,18:02:30:063712
8,0,2738683992,20990,18:02:30:085112
8,1,2738703432,19440,18:02:30:104484
8,0,2738724387,20955,18:02:30:124869
8,1,2738745347,20960,18:02:30:146286
8,0,2738765297,19950,18:02:30:166662
8,1,2738786287,20990,18:02:30:186891
8,0,2738807012,20725,18:02:30:208122
8,1,2738827967,20955,18:02:30:229375
8,0,2738848727,20760,18:02:30:249635
8,1,2738869877,21150,18:02:30:271065
8,0,2738887187,17310,18:02:30:288402
8,1,2738908237,21050,18:02:30:308781
8,0,2738929192,20955,18:02:30:330185
8,1,2738950198,21006,18:02:30:350566
8,0,2738971213,21015,18:02:30:371987
8,1,2738990288,19075,18:02:30:391219
8,0,2739011423,21135,18:02:30:412477
8,1,2739032503,21080,18:02:30:433726
8,0,2739053673,21170,18:02:30:454951
21,0,2739058818,101770,18:02:30:460148
8,1,2739070908,17235,18:02:30:471382
8,0,2739091643,20735,18:02:30:492783
8,1,2739112608,20965,18:02:30:513932
8,0,2739133643,21035,18:02:30:534660
21,1,2739139238,80420,18:02:30:539781
8,1,2739154708,21065,18:02:30:555082
8,0,2739175868,21160,18:02:30:576455
8,1,2739195638,19770,18:02:30:596693
21,0,2739214873,75635,18:02:30:615936
8,0,2739216628,20990,18:02:30:618001
8,1,2739236943,20315,18:02:30:637279
8,0,2739257948,21005,18:02:30:658607
8,1,2739278893,20945,18:02:30:680025
8,0,2739300033,21140,18:02:30:700454
